Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,24-09-2013,5855,5938.4,5854.55,5892.45,2.7,.05,187578148,7002.84,17.13,2.79,1.51
CNX Nifty Junior,24-09-2013,11225.45,11362.95,11225.45,11284.05,7.85,.07,122429686,2490.27,13.85,2.01,1.46
CNX 100,24-09-2013,5722.6,5801.55,5722.6,5758.2,2.85,.05,310007834,9493.11,16.55,2.64,1.5
CNX 200,24-09-2013,2886.9,2926.15,2886.9,2904.75,2,.07,440315291,10446.38,16.32,2.43,1.54
CNX 500,24-09-2013,4459.8,4515.35,4459.8,4484.1,2.1,.05,497898648,10892.09,16.9,2.29,1.57
NIFTY Midcap 50,24-09-2013,1900.95,1929.05,1900.65,1916.05,10.15,.53,148661148,1316.11,13.33,1.22,1.75
CNX Midcap,24-09-2013,6995.55,7078.2,6995.55,7027.8,10.95,.16,164922102,1690.21,13.56,1.53,1.78
CNX Smallcap,24-09-2013,2768.45,2793.7,2765,2772,-2.65,-.1,56587217,267.37,65.66,.96,1.9
CNX Nifty Dividend,24-09-2013,-,-,-,73.34,0,-,-,-,-,-,-
CNX Auto,24-09-2013,4706.5,4789.4,4706.5,4769.75,55.35,1.17,39743957,750.78,23.15,4.01,1.45
CNX Bank,24-09-2013,10063.05,10289.75,10046.7,10175.9,-35.8,-.35,54962840,2632.11,11.63,1.75,1.81
CNX Energy,24-09-2013,7742.55,7859,7737.5,7774.8,10.6,.14,35484534,772.87,10.5,1.62,2.1
CNX Finance,24-09-2013,4284.8,4378.45,4282.15,4347.95,3.7,.09,40511069,2172.05,13.67,2.22,1.65
CNX FMCG,24-09-2013,17803.6,18103.8,17803.6,17905.95,-2,-.01,15007929,738.98,38.26,13.31,1.12
CNX IT,24-09-2013,8217.65,8250.85,8132.65,8169.1,-31.6,-.39,15533191,1368.1,21.91,5.81,1.24
CNX Media,24-09-2013,1565.2,1589.8,1565.2,1587.8,17.05,1.09,12895360,161.37,33.53,4.82,.99
CNX Metal,24-09-2013,2131.3,2145,2117.45,2121.9,-24.2,-1.13,35847619,686.2,13.08,1.09,2.06
CNX MNC,24-09-2013,5793.95,5865.6,5789.3,5807.8,.1,0,38264537,522.8,35.79,5.38,1.17
CNX Pharma,24-09-2013,7154.5,7253.15,7143.75,7205.05,19.45,.27,9592967,569.98,44.92,5.68,.69
CNX PSU Bank,24-09-2013,2163.7,2208.25,2140.85,2191.2,-17.2,-.78,26240463,915.37,5.29,.71,4.17
CNX Realty,24-09-2013,157,160.65,155.95,157,-.35,-.22,43243724,245.22,28.22,.69,.9
CNX Consumption,24-09-2013,2472.25,2508.4,2472.25,2492.35,12.15,.49,54067375,1975.98,27.14,4.03,1.08
CNX Commodities,24-09-2013,2133,2158,2131.25,2134.9,-6.35,-.3,80180853,1657.91,10.18,1.42,2.32
CNX Dividend Opportunities,24-09-2013,1515.85,1535.7,1515,1526.7,2.6,.17,87160895,1554.58,8.9,1.66,3.21
CNX Infrastructure,24-09-2013,2157.5,2196.4,2157.05,2181.55,13.05,.6,112579060,1296.82,14.65,1.66,1.56
CNX PSE,24-09-2013,2487.45,2523.5,2487.25,2497.7,-1.55,-.06,47127765,759.31,7.05,1.52,3.7
CNX Service Sector,24-09-2013,6956.5,7061.55,6956.5,7007.7,-4.9,-.07,102767009,4486.28,15.5,2.48,1.54
CNX Nifty Shariah,24-09-2013,-,-,-,1390.04,-.12,-.01,32828221,1984.85,19.12,3.24,1.14
CNX 500 Shariah,24-09-2013,-,-,-,1428.04,1.11,.08,65736643,2839,19.91,3.42,1.19
S&P ESG India,24-09-2013,-,-,-,3603.3,1.83,.05,-,-,-,-,-
CNX Low Volatility,24-09-2013,-,-,-,4619,10.99,.24,59418504,3287.54,18.6,3.32,1.62
CNX Alpha Index,24-09-2013,-,-,-,4420.22,18.3,.42,75416398,2643.87,27.9,3.7,.61
CNX High Beta,24-09-2013,-,-,-,1088.31,-1.11,-.1,239628249,3488.34,15.89,.6,2.3
CNX DEFTY,24-09-2013,-,-,-,3258.51,-5.72,-.18,-,-,-,-,-
CNX 100 Equal Weight,24-09-2013,-,-,-,6539.65,-3.24,-.05,310007834,9493.11,12.32,1.78,1.81
LIX 15,24-09-2013,2270.25,2314.45,2264.5,2279.4,-11.7,-.51,106601342,2977.1,11.63,1.23,1.83
