Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,17-09-2013,5824.2,5857.8,5804.9,5850.2,9.65,.17,157938740,5550.64,17,2.84,1.45
CNX Nifty Junior,17-09-2013,11051.25,11069.6,10978.7,11039.2,-34.05,-.31,66172128,1643.41,13.55,2.01,1.47
CNX 100,17-09-2013,5683.8,5710.95,5662.7,5704.55,5.45,.1,224110868,7194.05,16.4,2.68,1.45
CNX 200,17-09-2013,2867.65,2879.75,2856.65,2876.7,1.4,.05,349295946,8088.23,16.17,2.46,1.5
CNX 500,17-09-2013,4429.95,4448.3,4414.6,4444.5,3.6,.08,400306038,8553.78,16.76,2.32,1.52
NIFTY Midcap 50,17-09-2013,1862,1870.4,1849.65,1868.6,4.5,.24,104465893,1031.02,13,1.2,1.77
CNX Midcap,17-09-2013,6940.8,6945.7,6908.85,6939.9,-21.75,-.31,130359139,1440.44,13.39,1.52,1.79
CNX Smallcap,17-09-2013,2790.4,2803.8,2769.6,2782.4,-11,-.39,48882110,241.03,65.9,.98,1.8
CNX Nifty Dividend,17-09-2013,-,-,-,71.77,0,-,-,-,-,-,-
CNX Auto,17-09-2013,4661.65,4721.05,4659.3,4713.45,30.35,.65,16422854,475.54,22.88,4.24,1.45
CNX Bank,17-09-2013,10320.85,10334.3,10223.95,10279.6,-88.8,-.86,34206830,1822.55,11.75,1.81,1.74
CNX Energy,17-09-2013,7705.5,7738.35,7631.5,7671.5,-57.8,-.75,22664143,563.47,10.36,1.62,1.78
CNX Finance,17-09-2013,4395.55,4397.4,4356.8,4381.55,-39.4,-.89,30053243,1662.69,13.77,2.31,1.59
CNX FMCG,17-09-2013,17292.75,17537.75,17246.7,17499.5,117.15,.67,8503232,490.62,37.39,13.13,1.14
CNX IT,17-09-2013,8048.1,8166.6,8030.35,8154.25,137.05,1.71,16596487,1082.63,21.87,5.82,1.24
CNX Media,17-09-2013,1558.5,1571.45,1550.85,1558.1,2.35,.15,8313792,116.72,32.9,4.77,.99
CNX Metal,17-09-2013,2074.85,2101.15,2068.75,2094.05,17.65,.85,38983535,783.82,12.91,1.1,2.1
CNX MNC,17-09-2013,5620.7,5704.95,5620.7,5685.75,57.85,1.03,34882424,885.19,35.04,5.3,1.18
CNX Pharma,17-09-2013,7094.2,7148.15,7073.9,7096.45,-10.55,-.15,17376883,739.37,44.24,5.96,.68
CNX PSU Bank,17-09-2013,2244.3,2244.3,2199.35,2210,-31.05,-1.39,17275642,567.9,5.33,.76,3.9
CNX Realty,17-09-2013,165.45,166.1,163.35,164.75,-1.1,-.66,28010257,160.33,29.62,.73,.86
CNX Consumption,17-09-2013,2428.75,2439.8,2417.6,2436.7,.35,.01,30496038,1199.2,26.54,4.09,1.1
CNX Commodities,17-09-2013,2074.05,2083.6,2063.7,2081.5,5.65,.27,76069109,1535.33,9.93,1.41,2.07
CNX Dividend Opportunities,17-09-2013,1525.4,1526.9,1510.75,1519.05,-9.55,-.62,53263075,1052.12,8.86,1.7,3.1
CNX Infrastructure,17-09-2013,2168.65,2168.65,2141.95,2154.75,-15,-.69,92464858,824.8,14.47,1.68,1.42
CNX PSE,17-09-2013,2503.7,2511.35,2472.9,2487.7,-19.25,-.77,38580199,557.35,7.02,1.55,3.39
CNX Service Sector,17-09-2013,7012.15,7028.05,6960.75,7019.5,-5.2,-.07,67044205,3236.87,15.53,2.55,1.48
CNX Nifty Shariah,17-09-2013,-,-,-,1366.69,14.08,1.04,21505070,1348.89,18.8,3.25,1.16
CNX 500 Shariah,17-09-2013,-,-,-,1405.45,9.85,.71,48158609,1937.65,19.47,3.27,1.19
S&P ESG India,17-09-2013,-,-,-,3535.5,23.98,.68,-,-,-,-,-
CNX Low Volatility,17-09-2013,-,-,-,4548.53,1.47,.03,37872998,2136.74,18.32,3.39,1.55
CNX Alpha Index,17-09-2013,-,-,-,4298.78,-17.33,-.4,45019047,1742.46,27.13,3.71,.6
CNX High Beta,17-09-2013,-,-,-,1087.17,-3.29,-.3,203279625,2835.56,15.87,.6,2.31
CNX DEFTY,17-09-2013,-,-,-,3198.46,-40.36,-1.25,-,-,-,-,-
CNX 100 Equal Weight,17-09-2013,-,-,-,6447.2,-2.48,-.04,224110868,7194.05,12.14,1.79,1.77
LIX 15,17-09-2013,2268.25,2272.95,2245.75,2267.8,-8,-.35,83387052,2247.5,11.58,1.26,1.62
