Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,30-09-2013,5801.05,5810.2,5718.5,5735.3,-97.9,-1.68,155674706,5642.77,16.82,2.77,1.56
CNX Nifty Junior,30-09-2013,11305.5,11328.8,11182,11208,-149.85,-1.32,78625536,1971.84,13.42,2,1.55
CNX 100,30-09-2013,5683.75,5688.2,5605.95,5621.65,-92.85,-1.62,234300242,7614.62,16.2,2.62,1.56
CNX 200,30-09-2013,2869.05,2871.5,2832.9,2840.25,-43.95,-1.52,361306420,8591.46,16.07,2.43,1.58
CNX 500,30-09-2013,4433.85,4434,4381.6,4392.05,-63.9,-1.43,420953347,8971.42,16.44,2.24,1.62
NIFTY Midcap 50,30-09-2013,1896.6,1897.95,1874.75,1884.35,-26.2,-1.37,112571162,1078,9.45,1.09,2.04
CNX Midcap,30-09-2013,7027.8,7037.65,6965.1,6997.95,-54.55,-.77,130983384,1591.1,12.88,1.51,1.84
CNX Smallcap,30-09-2013,2755.8,2757.15,2725.55,2739.2,-30.75,-1.11,60930633,320.54,22.78,.75,2.27
CNX Nifty Dividend,30-09-2013,-,-,-,73.34,0,-,-,-,-,-,-
CNX Auto,30-09-2013,4726.75,4740.85,4651.05,4681.95,-66.8,-1.41,18380083,499.46,22.72,3.96,1.27
CNX Bank,30-09-2013,9783.9,9815,9587.75,9617.8,-281.95,-2.85,37041035,1905.07,10.99,1.65,1.91
CNX Energy,30-09-2013,7576.9,7602.8,7492.4,7515.35,-114.8,-1.5,30476527,763.68,10.15,1.56,2.17
CNX Finance,30-09-2013,4208.65,4221,4122.6,4139.9,-111.9,-2.63,33934360,1830.14,13.02,2.11,1.73
CNX FMCG,30-09-2013,17788.9,17834.25,17564.6,17637.4,-235.4,-1.32,12504491,737.6,37.69,13.26,1.39
CNX IT,30-09-2013,8196.4,8263.85,8136.85,8167.8,1.25,.02,19008363,1051.81,21.66,5.77,1.26
CNX Media,30-09-2013,1607.3,1612.3,1574.8,1586.9,-38.2,-2.35,5021023,86.25,30.31,4.46,1.06
CNX Metal,30-09-2013,2104.5,2108.45,2056.35,2067.8,-54.55,-2.57,36952265,757.34,12.75,1.06,2.11
CNX MNC,30-09-2013,5736.2,5755.45,5722.4,5739.75,3.25,.06,23163817,462.05,35.37,5.32,1.68
CNX Pharma,30-09-2013,7359.55,7434.4,7328.15,7361.05,-3.55,-.05,6611099,398.84,45.89,5.8,.68
CNX PSU Bank,30-09-2013,2150.85,2150.85,2117.6,2134.45,-45.8,-2.1,18311522,576.64,5.15,.69,4.28
CNX Realty,30-09-2013,152.2,152.45,148.5,149.65,-3.8,-2.48,35164926,208.6,24.24,.7,.99
CNX Consumption,30-09-2013,2472.95,2475.45,2446.65,2453.25,-31.4,-1.26,43112931,1714.94,26.8,3.97,1.24
CNX Commodities,30-09-2013,2113.35,2113.35,2082.2,2091.85,-35.05,-1.65,75970712,1739.78,9.92,1.4,2.34
CNX Dividend Opportunities,30-09-2013,1512,1513.15,1496.95,1505.65,-13.4,-.88,61324633,1196.76,8.77,1.64,3.38
CNX Infrastructure,30-09-2013,2168.3,2168.3,2123.75,2135.65,-51.4,-2.35,100330580,1094.93,14.34,1.62,1.6
CNX PSE,30-09-2013,2501.55,2501.55,2443.75,2469.2,-50.6,-2.01,45265592,661.37,6.9,1.51,3.74
CNX Service Sector,30-09-2013,6884.1,6894.1,6786.3,6806.9,-115.5,-1.67,90734318,3756.85,14.99,2.47,1.58
CNX Nifty Shariah,30-09-2013,-,-,-,1356.14,-14.26,-1.04,25188332,1434.73,18.66,3.16,1.3
CNX 500 Shariah,30-09-2013,-,-,-,1405.23,-10.47,-.74,54653698,2139.35,19.59,3.36,1.3
S&P ESG India,30-09-2013,-,-,-,3511.05,-54.96,-1.54,-,-,-,-,-
CNX Low Volatility,30-09-2013,-,-,-,4584.36,-29.23,-.63,49035135,2562.53,18.46,3.29,1.66
CNX Alpha Index,30-09-2013,-,-,-,4415.82,-20.73,-.47,55089561,2045.6,27.88,3.67,.62
CNX High Beta,30-09-2013,-,-,-,1043.53,-29.42,-2.74,205647071,2888.34,15.23,.57,2.4
CNX DEFTY,30-09-2013,-,-,-,3165.62,-104.36,-3.19,-,-,-,-,-
CNX 100 Equal Weight,30-09-2013,-,-,-,6439.89,-95.34,-1.46,234300242,7614.62,10.81,1.69,2
LIX 15,30-09-2013,2247.75,2247.75,2213.6,2222.85,-48.35,-2.13,86367523,2358.22,11.3,1.2,1.79
