Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,22-05-2013,6127.05,6147.6,6074.45,6094.5,-19.6,-.32,133763685,5837.19,18.15,3.21,1.36
CNX Nifty Junior,22-05-2013,12556.4,12622.5,12409.25,12443.35,-65.5,-.52,79933671,2486.64,19.18,2.34,1.29
CNX 100,22-05-2013,6048.65,6070.25,5994.1,6013.15,-21.2,-.35,213697356,8323.83,18.3,3.04,1.35
CNX 200,22-05-2013,3089.7,3100.75,3060.75,3070.05,-12.9,-.42,398546313,9693.19,18.01,2.82,1.37
CNX 500,22-05-2013,4798.3,4814.05,4753.15,4766.85,-21.35,-.45,478322366,10255.58,17.99,2.62,1.38
NIFTY Midcap 50,22-05-2013,2142.7,2155.35,2097.8,2102.35,-33.75,-1.58,171044215,1816.84,12.54,1.28,1.62
CNX Midcap,22-05-2013,8073.25,8101.55,7952.2,7966.85,-90.85,-1.13,178659436,2417.66,17.79,1.78,1.5
CNX Smallcap,22-05-2013,3326.05,3341.4,3271.2,3280.7,-39.7,-1.2,99865427,531.87,24.58,1.17,1.5
CNX Nifty Dividend,22-05-2013,-,-,-,4.77,0,-,-,-,-,-,-
CNX Auto,22-05-2013,4749.3,4762.85,4692.25,4711.85,-17.95,-.38,14114951,504.02,22.34,4.37,1.53
CNX Bank,22-05-2013,13105.1,13175.65,12932.2,13008.25,-58.25,-.45,14204492,1298.14,15.09,2.66,1.13
CNX Energy,22-05-2013,8068.25,8087.75,7934.2,7979.25,-65.45,-.81,32120737,825.37,11.46,1.8,1.61
CNX Finance,22-05-2013,5378.85,5389.15,5321.35,5348.8,-14.75,-.28,22059672,1537.95,17.3,3.16,1.14
CNX FMCG,22-05-2013,17015.7,17265.35,17015.7,17220.35,162.6,.95,13803429,964.65,37.53,13.32,1.16
CNX IT,22-05-2013,6440.5,6500.4,6411.5,6420.2,-.8,-.01,8673354,845.08,16.83,5.21,1.78
CNX Media,22-05-2013,1794.85,1805.6,1744.95,1763.8,-19.45,-1.09,14544726,226.49,43.92,5.38,.86
CNX Metal,22-05-2013,2225.2,2239.2,2203.6,2209.75,-10.75,-.48,28384939,423.56,9.75,1.02,2.47
CNX MNC,22-05-2013,5868.15,5887.95,5853.8,5860.2,-9.55,-.16,8114123,431.07,28.99,5.84,1.42
CNX Pharma,22-05-2013,6737.95,6807.75,6737.95,6778.8,52.6,.78,6327695,480,41.25,5.87,.7
CNX PSU Bank,22-05-2013,3425.85,3450.55,3357.6,3372.9,-36.45,-1.07,12479521,662.27,7.67,1.28,2.26
CNX Realty,22-05-2013,252.65,253.05,240.95,242.2,-9.1,-3.62,70545686,517.17,24.39,1,.56
CNX Consumption,22-05-2013,2454.65,2466.65,2444.9,2452.4,4.5,.18,47262498,1872.61,26.83,4.26,1.08
CNX Commodities,22-05-2013,2301.65,2309.85,2276.75,2283.7,-13.3,-.58,78787150,1584.38,13.49,1.52,1.93
CNX Dividend Opportunities,22-05-2013,1725.95,1731.5,1711.9,1717.2,-6.3,-.37,51071551,1348.25,12.16,2.21,2.52
CNX Infrastructure,22-05-2013,2510.75,2527.45,2438.05,2448.85,-50.45,-2.02,129208745,2267.96,16.34,1.94,1.27
CNX PSE,22-05-2013,2918.1,2923.9,2873,2896.7,-10.9,-.37,37363039,788.05,10.18,1.89,2.75
CNX Service Sector,22-05-2013,7487.5,7512.35,7422.35,7447.95,-14.85,-.2,74857105,3083.49,16.67,2.99,1.32
CNX Nifty Shariah,22-05-2013,-,-,-,1285.88,-1.68,-.13,31803351,1802.91,17.28,3.56,1.54
CNX 500 Shariah,22-05-2013,-,-,-,1370.87,-1.86,-.14,68790883,2971.4,18.51,3.71,1.47
S&P ESG India,22-05-2013,-,-,-,3781.68,-16.88,-.44,-,-,-,-,-
CNX Low Volatility,22-05-2013,-,-,-,4744.72,5.53,.12,41677092,2556.96,20.77,4.05,1.44
CNX Alpha Index,22-05-2013,-,-,-,4799.09,2.17,.05,43776336,2287.91,28.09,4.58,.52
CNX High Beta,22-05-2013,-,-,-,1439.13,-36.73,-2.49,251805363,2784.88,19.44,.81,1.33
CNX DEFTY,22-05-2013,-,-,-,3803.44,-45.67,-1.19,-,-,-,-,-
