Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,06-02-2014,6028.35,6048.35,5965.4,6036.3,13.9,.23,185503324,6291.97,17.16,2.86,1.55
CNX Nifty Junior,06-02-2014,12032.35,12071,11938.65,12028,47.15,.39,74709523,1804.32,14.92,2.18,1.47
CNX 100,06-02-2014,5928,5947,5869.5,5934.35,15.15,.26,260212847,8096.29,16.77,2.73,1.54
CNX 200,06-02-2014,3005.85,3015.75,2977.3,3007.65,7.05,.23,413752950,9746.67,16.72,2.53,1.58
CNX 500,06-02-2014,4680.55,4695.75,4638.05,4681.35,9.5,.2,496107496,10711.84,17.56,2.35,1.58
NIFTY Midcap 50,06-02-2014,2126.95,2138.15,2105.5,2120.95,4.25,.2,130450258,1736.08,11.98,1.21,1.81
CNX Midcap,06-02-2014,7565.2,7597.6,7512.2,7550.75,24.1,.32,146052522,2246.52,14.24,1.6,1.83
CNX Smallcap,06-02-2014,3199.25,3214.05,3165.85,3175.95,-11.4,-.36,95679103,936.27,40.75,.9,1.89
CNX Nifty Dividend,06-02-2014,-,-,-,88.72,0,-,-,-,-,-,-
CNX Auto,06-02-2014,5018.85,5067.85,4977.8,5061.95,40.1,.8,28588882,894.94,26.76,4.26,1.28
CNX Bank,06-02-2014,10257.1,10321.5,10107.8,10205.2,-26.45,-.26,34755087,1854.4,11.1,1.77,1.79
CNX Energy,06-02-2014,7473.7,7504.7,7408.15,7468.75,7.45,.1,33763718,757.93,10.81,1.55,2.18
CNX Finance,06-02-2014,4371.65,4395.9,4304.85,4353.65,-1.35,-.03,36790896,1813.5,12.81,2.17,1.7
CNX FMCG,06-02-2014,16727.6,16952.25,16614.2,16925.75,246.35,1.48,15351569,629.2,33.87,11.33,1.62
CNX IT,06-02-2014,9700.4,9732.3,9599.45,9696.05,-22.4,-.23,9854241,1032.78,22.54,6.65,1.06
CNX Media,06-02-2014,1710.3,1718.8,1696.65,1712.45,6.55,.38,3428839,57.65,31.86,3.71,1.02
CNX Metal,06-02-2014,2245.35,2267.75,2229.15,2258.6,21.05,.94,37482991,779.69,13.09,1.15,2.15
CNX MNC,06-02-2014,5807.95,5856.6,5787.8,5844.25,41.15,.71,23080113,673.29,34.32,5.41,1.65
CNX Pharma,06-02-2014,7769.25,7801.6,7717.9,7739.9,-1.15,-.01,9208963,502.38,49.4,6.13,.67
CNX PSU Bank,06-02-2014,2169.45,2192.25,2129.1,2143.1,-23.1,-1.07,26797477,805.78,6.16,.72,4.14
CNX Realty,06-02-2014,155.2,155.8,151.4,152.25,-2.75,-1.77,46806769,215.91,25.91,.72,1.25
CNX Consumption,06-02-2014,2456.45,2477.55,2443.6,2475.2,23.55,.96,41016733,1554.91,25.4,4.12,1.36
CNX Commodities,06-02-2014,2112.85,2127.2,2096,2124.9,17.1,.81,74754764,1690.85,10.71,1.4,2.39
CNX Dividend Opportunities,06-02-2014,1524.65,1536.3,1515.05,1535.4,12.55,.82,86110951,1808.29,10.49,1.88,3.54
CNX Infrastructure,06-02-2014,2259.3,2269.35,2238,2259.5,.45,.02,114407466,1334.24,15.15,1.74,1.61
CNX PSE,06-02-2014,2526.25,2543.05,2507.8,2540.2,10.85,.43,62335516,910.72,8.18,1.52,3.7
CNX Service Sector,06-02-2014,7397.1,7420.25,7313.4,7385.55,-6.85,-.09,89326636,3756.25,15.15,2.66,1.49
CNX Nifty Shariah,06-02-2014,-,-,-,1418.78,2.21,.16,33492947,1857.22,18.21,3.35,1.29
CNX 500 Shariah,06-02-2014,-,-,-,1502.42,2.04,.14,74808579,2744.33,19.39,3.58,1.24
CNX Low Volatility,06-02-2014,-,-,-,4640.06,12.63,.27,59862198,2824.98,19.04,3.08,1.53
CNX Alpha Index,06-02-2014,-,-,-,4946.79,-4.62,-.09,59901371,2611.86,21.8,3.97,.72
CNX High Beta,06-02-2014,-,-,-,1154.1,-1.9,-.16,222690727,3238.81,12.23,.71,2.7
CNX DEFTY,06-02-2014,-,-,-,3346.29,4.91,.15,-,-,-,-,-
CNX 100 Equal Weight,06-02-2014,-,-,-,6904.59,21.85,.32,260212847,8096.29,13.06,1.9,1.89
LIX 15,06-02-2014,2361.65,2384.5,2342.65,2359.45,2.1,.09,93417687,2406.21,12.1,1.29,1.71
