Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,17-02-2014,6057.1,6080.65,6038.3,6073.3,24.95,.41,108492457,4455.65,17.28,2.87,1.54
CNX Nifty Junior,17-02-2014,11844.1,11859.1,11741.25,11819.35,4.85,.04,58144936,1265.57,14.69,2.15,1.5
CNX 100,17-02-2014,5937.85,5956.1,5918.4,5949.5,21.15,.36,166637393,5721.22,16.84,2.74,1.53
CNX 200,17-02-2014,3011,3019.6,3001.2,3015.8,9.6,.32,283517282,6964.06,16.79,2.53,1.57
CNX 500,17-02-2014,4685.15,4695.45,4672.15,4690.45,12.65,.27,355124526,7694.98,17.62,2.36,1.57
NIFTY Midcap 50,17-02-2014,2094.6,2100.45,2072.5,2094.6,1.7,.08,99058491,1067.7,11.81,1.19,1.8
CNX Midcap,17-02-2014,7519.25,7531.7,7467.15,7509.15,5.25,.07,103706438,1334.58,14.25,1.59,1.84
CNX Smallcap,17-02-2014,3151.8,3162,3135.85,3146.5,-4.8,-.15,72093742,511.1,40.26,.89,1.9
CNX Nifty Dividend,17-02-2014,-,-,-,92.16,0,-,-,-,-,-,-
CNX Auto,17-02-2014,5222.8,5257.65,5168.65,5236.2,37.3,.72,29278834,860.26,27.57,4.41,1.24
CNX Bank,17-02-2014,10217.15,10358,10205.8,10326.55,122.8,1.2,19999024,1071.71,11.33,1.8,1.76
CNX Energy,17-02-2014,7487.2,7522.55,7443.9,7495.55,-5.45,-.07,17592955,387.19,10.87,1.55,2.17
CNX Finance,17-02-2014,4336.1,4396.9,4336.1,4387.5,52,1.2,22934354,1311.6,12.97,2.19,1.68
CNX FMCG,17-02-2014,16603.2,16650.45,16500.05,16569.5,-5.85,-.04,6474257,309.92,33.15,11.11,1.66
CNX IT,17-02-2014,9898.1,9931,9841.2,9867.5,12.05,.12,6228219,1071.16,23,6.79,1.03
CNX Media,17-02-2014,1664.8,1670.55,1652.35,1661.15,-1,-.06,7036950,143.39,30.99,3.58,1.06
CNX Metal,17-02-2014,2247.55,2255.35,2218.65,2238.95,-15.95,-.71,21292027,411.02,12.96,1.14,2.18
CNX MNC,17-02-2014,5781.35,5810.5,5780.15,5794.3,9.55,.17,15832963,292.34,33.42,5.37,1.67
CNX Pharma,17-02-2014,7731.65,7785.8,7731.65,7773.45,47.75,.62,4337711,290.96,48.46,6.16,.66
CNX PSU Bank,17-02-2014,2097,2111.9,2077.25,2094.85,-4.55,-.22,15817264,491.11,6.43,.75,3.96
CNX Realty,17-02-2014,154.55,157.75,152.4,152.85,-1.8,-1.16,35311883,156.38,26.4,.72,1.25
CNX Consumption,17-02-2014,2434.05,2440.15,2420.3,2437.6,10.65,.44,37606348,1236.6,25.02,4.02,1.36
CNX Commodities,17-02-2014,2115.6,2123,2101.95,2116.25,-1,-.05,41319644,875.82,10.69,1.39,2.4
CNX Dividend Opportunities,17-02-2014,1517,1520.2,1511.6,1517.4,.05,0,41969646,826.97,10.35,1.85,3.58
CNX Infrastructure,17-02-2014,2244.05,2250.4,2228.15,2244,9.45,.42,72288293,776.53,15.22,1.73,1.62
CNX PSE,17-02-2014,2534,2544.4,2517.5,2537.4,-2.25,-.09,29866055,351.85,8.23,1.52,3.71
CNX Service Sector,17-02-2014,7398,7439.2,7389.5,7429.2,49.6,.67,66505042,3066.33,15.27,2.67,1.48
CNX Nifty Shariah,17-02-2014,-,-,-,1406.46,.37,.03,17812371,1179.09,18.14,3.33,1.3
CNX 500 Shariah,17-02-2014,-,-,-,1492.27,-.84,-.06,48708961,2111.55,19.34,3.56,1.25
CNX Low Volatility,17-02-2014,-,-,-,4635.47,10.49,.23,30891705,1896.32,19.24,3.08,1.54
CNX Alpha Index,17-02-2014,-,-,-,4997.11,6.43,.13,48293216,2119.33,21.62,4.02,.71
CNX High Beta,17-02-2014,-,-,-,1145.29,2.49,.22,158150574,2120.37,12.21,.7,2.71
CNX DEFTY,17-02-2014,-,-,-,3396.97,31.75,.94,-,-,-,-,-
CNX 100 Equal Weight,17-02-2014,-,-,-,6860.05,15.56,.23,166637393,5721.22,13.01,1.89,1.89
LIX 15,17-02-2014,2364.65,2375.6,2338.9,2364.1,4.7,.2,59534399,1567.14,12.04,1.29,1.7
