Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,11-02-2014,6072.45,6081.85,6053.25,6062.7,9.25,.15,150520900,5268.8,17.26,2.87,1.54
CNX Nifty Junior,11-02-2014,12000.25,12044.6,11978.85,11987.1,4,.03,61981568,1541.35,14.9,2.18,1.48
CNX 100,11-02-2014,5962.35,5973.2,5944.95,5953.25,8,.13,212502468,6810.15,16.86,2.74,1.53
CNX 200,11-02-2014,3023.25,3028.65,3015.25,3019.05,4.3,.14,322178417,8117.42,16.82,2.54,1.57
CNX 500,11-02-2014,4705,4713.75,4693.95,4699.6,7.05,.15,397523690,8951.5,17.66,2.36,1.57
NIFTY Midcap 50,11-02-2014,2137.35,2140.15,2122.4,2131.65,-.4,-.02,93581717,1412.46,12.02,1.21,1.77
CNX Midcap,11-02-2014,7595.25,7608.35,7569.4,7581.8,4.5,.06,105232266,1749.07,14.42,1.61,1.82
CNX Smallcap,11-02-2014,3200.6,3219.45,3200.6,3207,10.1,.32,69485036,675.73,40.98,.91,1.87
CNX Nifty Dividend,11-02-2014,-,-,-,90.11,0,-,-,-,-,-,-
CNX Auto,11-02-2014,5197.15,5198.15,5143.3,5166.2,50.8,.99,32958276,1059.05,27.2,4.35,1.26
CNX Bank,11-02-2014,10242.1,10296.8,10200.6,10245.45,31.55,.31,15230792,803.65,11.19,1.78,1.78
CNX Energy,11-02-2014,7534.95,7540.25,7447.2,7459,-68.65,-.91,24573129,661.95,10.81,1.54,2.18
CNX Finance,11-02-2014,4339.3,4365.65,4329.2,4354.2,23.1,.53,20488799,964.57,12.84,2.18,1.7
CNX FMCG,11-02-2014,16803.05,16873.4,16744.65,16803.9,-23.65,-.14,10627671,495.59,33.62,11.27,1.64
CNX IT,11-02-2014,9639.4,9769.05,9639.4,9710.25,91,.95,10521148,1315,22.63,6.68,1.05
CNX Media,11-02-2014,1723.45,1731.3,1699.1,1701.8,-23,-1.33,5751667,50.54,31.54,3.67,1.03
CNX Metal,11-02-2014,2315.1,2321.45,2295.75,2313.15,8.5,.37,23107268,494.71,13.39,1.18,2.11
CNX MNC,11-02-2014,5856.25,5867.7,5831.5,5844.05,-4.1,-.07,14642062,413.97,33.71,5.41,1.65
CNX Pharma,11-02-2014,7974.95,7974.95,7882.55,7895.6,-36.9,-.47,10328197,637.47,49.22,6.25,.65
CNX PSU Bank,11-02-2014,2164.85,2175.7,2156.8,2163.25,-.4,-.02,12208955,326.79,6.31,.74,4.05
CNX Realty,11-02-2014,154.95,155.8,154,154.45,-1.25,-.8,24104442,109.24,26.67,.73,1.23
CNX Consumption,11-02-2014,2462.4,2465.5,2450.6,2453.4,-7.65,-.31,47659121,1497.28,25.19,4.05,1.36
CNX Commodities,11-02-2014,2167.8,2170.75,2151.95,2158.7,-4.4,-.2,51784194,1264.71,10.91,1.42,2.35
CNX Dividend Opportunities,11-02-2014,1543.5,1544.4,1537.45,1540.3,-1.75,-.11,51629215,1145.82,10.52,1.88,3.52
CNX Infrastructure,11-02-2014,2256.05,2265.15,2237.65,2245.8,-11.6,-.51,105612354,1162.1,15.23,1.73,1.62
CNX PSE,11-02-2014,2561.6,2566.65,2545.5,2559.75,2.9,.11,40933978,587.1,8.3,1.53,3.67
CNX Service Sector,11-02-2014,7334.8,7385.65,7325.15,7356.3,31.9,.44,70708760,2968.93,15.12,2.65,1.49
CNX Nifty Shariah,11-02-2014,-,-,-,1407.18,-6.6,-.47,28465310,1907.23,18.15,3.33,1.3
CNX 500 Shariah,11-02-2014,-,-,-,1496.34,-3.21,-.21,59073106,2798.41,19.39,3.56,1.25
CNX Low Volatility,11-02-2014,-,-,-,4666.33,-12.81,-.27,41559551,2349.26,19.39,3.1,1.53
CNX Alpha Index,11-02-2014,-,-,-,5015.89,43.84,.88,75523043,3306.6,21.7,4.03,.71
CNX High Beta,11-02-2014,-,-,-,1166.2,.07,.01,164849722,2307.7,12.43,.72,2.66
CNX DEFTY,11-02-2014,-,-,-,3364.43,-8.18,-.24,-,-,-,-,-
CNX 100 Equal Weight,11-02-2014,-,-,-,6941.2,2.91,.04,212502468,6810.15,13.15,1.91,1.87
LIX 15,11-02-2014,2416.2,2419.25,2401.15,2407.1,8.9,.37,81840372,1804.69,12.3,1.31,1.68
