Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,04-02-2014,5947.6,6017.8,5933.3,6000.9,-.9,-.01,183252654,6075.02,17.35,2.84,1.56
CNX Nifty Junior,04-02-2014,11783.95,11941.05,11725.55,11915.3,47.45,.4,89139086,2175.67,14.76,2.16,1.49
CNX 100,04-02-2014,5842.05,5912.25,5826.3,5896.35,2.85,.05,272391740,8250.69,16.9,2.71,1.55
CNX 200,04-02-2014,2960.4,2996,2952.05,2988.35,2,.07,444346834,9612.92,16.82,2.51,1.59
CNX 500,04-02-2014,4609.8,4662.25,4596.05,4652.5,3.95,.08,535569356,10686.7,17.66,2.34,1.59
NIFTY Midcap 50,04-02-2014,2079.2,2112.95,2070.65,2106.95,8.35,.4,152799859,1643.3,11.9,1.21,1.82
CNX Midcap,04-02-2014,7402.25,7499.55,7376.9,7483.95,29.45,.4,174085506,2152.21,14.11,1.59,1.84
CNX Smallcap,04-02-2014,3122,3173.5,3103.45,3168.4,16.3,.52,92473952,759.08,39.76,.89,1.89
CNX Nifty Dividend,04-02-2014,-,-,-,88.72,0,-,-,-,-,-,-
CNX Auto,04-02-2014,4864.75,4951.7,4858.1,4938.6,26.2,.53,38085008,974.56,26.11,4.16,1.32
CNX Bank,04-02-2014,9983.65,10222.1,9944,10191.2,89.1,.88,35509598,1636.98,11.73,1.76,1.8
CNX Energy,04-02-2014,7376.7,7484.85,7371.85,7446.6,21.2,.29,34983788,801.7,10.78,1.54,2.18
CNX Finance,04-02-2014,4271.45,4363.45,4259.4,4342.35,25.05,.58,35268716,1622.78,13.41,2.16,1.71
CNX FMCG,04-02-2014,16633.25,16871,16541.25,16849.75,139.85,.84,17265284,878.68,33.73,11.28,1.63
CNX IT,04-02-2014,9686.8,9686.8,9522.45,9611.65,-180.45,-1.84,10172931,1046.07,22.35,6.6,1.07
CNX Media,04-02-2014,1699.95,1726.15,1683.55,1712.05,7.6,.45,6496951,107.17,31.85,3.71,1.02
CNX Metal,04-02-2014,2182.65,2210.75,2169.2,2197.55,-14.1,-.64,42063943,792.49,12.74,1.12,2.21
CNX MNC,04-02-2014,5739.4,5790.4,5716.25,5782.75,3.6,.06,27988774,557.37,33.66,5.35,1.67
CNX Pharma,04-02-2014,7797.4,7803.55,7723.2,7737.05,-50.95,-.65,10372798,645.77,50.08,6.13,.67
CNX PSU Bank,04-02-2014,2093.95,2171.1,2086.3,2165.1,42.6,2.01,28779497,777.14,6.22,.73,4.1
CNX Realty,04-02-2014,149.05,153.15,147.8,152.35,1.05,.69,58775256,339.53,25.8,.72,1.25
CNX Consumption,04-02-2014,2417.9,2451.6,2408.35,2448.8,14.85,.61,48126063,1866.7,25.13,4.08,1.37
CNX Commodities,04-02-2014,2069.65,2099.85,2064.75,2091.2,.15,.01,87993480,1681.54,10.54,1.38,2.43
CNX Dividend Opportunities,04-02-2014,1489.5,1516.6,1485,1514.45,13.15,.88,93932661,1712.9,10.34,1.85,3.59
CNX Infrastructure,04-02-2014,2202.65,2258.95,2195.85,2254.7,32.25,1.45,121492252,1203.95,15.12,1.74,1.61
CNX PSE,04-02-2014,2486.8,2511.65,2481.8,2501.6,-2.5,-.1,67000148,822.31,8.06,1.5,3.76
CNX Service Sector,04-02-2014,7286.8,7376,7251.85,7352.85,-8.6,-.12,95842374,3635.34,15.49,2.65,1.5
CNX Nifty Shariah,04-02-2014,-,-,-,1411.89,-7.92,-.56,27969141,1815.71,18.15,3.34,1.3
CNX 500 Shariah,04-02-2014,-,-,-,1493.08,-4.69,-.31,74017253,2875.63,19.26,3.55,1.25
CNX Low Volatility,04-02-2014,-,-,-,4607.42,-6.24,-.14,63352269,2979.14,18.87,3.06,1.55
CNX Alpha Index,04-02-2014,-,-,-,4923.06,12.9,.26,73302366,2890.72,21.79,3.96,.72
CNX High Beta,04-02-2014,-,-,-,1146.87,11.92,1.05,248608860,3310.03,12.2,.7,2.72
CNX DEFTY,04-02-2014,-,-,-,3317.27,-.08,0,-,-,-,-,-
CNX 100 Equal Weight,04-02-2014,-,-,-,6844.53,15.47,.23,272391740,8250.69,12.96,1.88,1.9
LIX 15,04-02-2014,2291.45,2342.95,2286.6,2334.95,16.55,.71,101176708,2495.03,11.97,1.28,1.73
