Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,20-02-2014,6127.15,6129.1,6086.45,6091.45,-61.3,-1,132108928,4344.77,17.42,2.88,1.54
CNX Nifty Junior,20-02-2014,11906.2,11992.05,11899.25,11944.45,-32.7,-.27,53389739,1334.29,14.85,2.17,1.48
CNX 100,20-02-2014,6000.9,6006.95,5969.6,5974,-53.55,-.89,185498667,5679.07,16.98,2.75,1.53
CNX 200,20-02-2014,3041.85,3046.15,3028.05,3030.15,-24.9,-.82,352792624,7243.65,16.94,2.55,1.56
CNX 500,20-02-2014,4733.1,4739.7,4713.95,4716.35,-36.55,-.77,448856826,8272.43,17.8,2.37,1.56
NIFTY Midcap 50,20-02-2014,2112.5,2134.95,2107.65,2124.65,-1.2,-.06,118328354,1330.13,11.96,1.21,1.78
CNX Midcap,20-02-2014,7586.05,7629.8,7568.95,7603.85,-12.75,-.17,135152439,1934.84,14.48,1.61,1.82
CNX Smallcap,20-02-2014,3205.25,3228.3,3195.25,3208.3,-11.2,-.35,101656357,657.59,45.15,.91,1.87
CNX Nifty Dividend,20-02-2014,-,-,-,92.16,0,-,-,-,-,-,-
CNX Auto,20-02-2014,5263.5,5293.6,5251.1,5259.65,-15.7,-.3,29396868,806.59,27.33,4.43,1.24
CNX Bank,20-02-2014,10515.3,10525.7,10419.1,10428.3,-181.3,-1.71,24221257,1196.18,11.44,1.81,1.74
CNX Energy,20-02-2014,7463.35,7483.85,7423.55,7435.45,-56.65,-.76,18731115,390.73,11.04,1.54,2.18
CNX Finance,20-02-2014,4472.5,4482,4437.1,4442.6,-69.95,-1.55,20414218,1067.67,13.13,2.22,1.66
CNX FMCG,20-02-2014,16448.45,16495.6,16320,16336.1,-164.6,-1,8598733,406.87,32.68,10.96,1.68
CNX IT,20-02-2014,10028.35,10051.8,9962.2,9971.7,-61.35,-.61,15033290,1179.97,23.23,6.86,1.02
CNX Media,20-02-2014,1654.35,1684.25,1654.2,1670.4,5.65,.34,6192531,109.2,30,3.6,1.05
CNX Metal,20-02-2014,2227,2230.4,2208.05,2214.65,-27,-1.2,19037348,418.87,12.94,1.13,2.2
CNX MNC,20-02-2014,5844.8,5855.2,5820.65,5829.85,-28.8,-.49,12756240,398.6,33.17,5.4,1.66
CNX Pharma,20-02-2014,7867.7,7933.55,7864.3,7901.4,13.25,.17,6153792,399.03,49.26,6.26,.65
CNX PSU Bank,20-02-2014,2112.15,2113.1,2082.05,2086.4,-41.4,-1.95,17627434,479.16,6.41,.75,3.97
CNX Realty,20-02-2014,154.05,157.25,153.75,154.65,-.3,-.19,48630054,199.09,26.71,.73,1.23
CNX Consumption,20-02-2014,2432.55,2443.2,2426.5,2428.45,-13.15,-.54,35660730,1165.54,24.84,4.01,1.37
CNX Commodities,20-02-2014,2115.55,2118.6,2101.15,2106.2,-19.7,-.93,39832871,866.24,10.93,1.39,2.41
CNX Dividend Opportunities,20-02-2014,1512.7,1516.5,1504.6,1505.85,-14.8,-.97,45219255,1007.16,10.22,1.84,3.6
CNX Infrastructure,20-02-2014,2268.45,2287.8,2254.55,2278.45,-2.75,-.12,102397430,967.41,15.45,1.76,1.59
CNX PSE,20-02-2014,2518.65,2525.95,2505.95,2508.7,-26.25,-1.04,26646153,362.09,8.36,1.5,3.75
CNX Service Sector,20-02-2014,7535.75,7542.9,7473.3,7479.9,-94.4,-1.25,59486791,2670.5,15.37,2.69,1.47
CNX Nifty Shariah,20-02-2014,-,-,-,1404.2,-8.45,-.6,18624795,1207.35,18.08,3.32,1.3
CNX 500 Shariah,20-02-2014,-,-,-,1497.48,-6.89,-.46,61663182,2218.27,19.38,3.57,1.25
CNX Low Volatility,20-02-2014,-,-,-,4626.37,-23.37,-.5,30307405,1668.24,19.56,3.07,1.54
CNX Alpha Index,20-02-2014,-,-,-,5095.49,5.44,.11,41133350,1934.37,22.01,4.09,.7
CNX High Beta,20-02-2014,-,-,-,1161.2,-5.24,-.45,220520113,2577.23,12.38,.71,2.68
CNX DEFTY,20-02-2014,-,-,-,3388.8,-43.04,-1.25,-,-,-,-,-
CNX 100 Equal Weight,20-02-2014,-,-,-,6897.9,-42.15,-.61,185498667,5679.07,13.26,1.9,1.88
LIX 15,20-02-2014,2389.3,2396.25,2376.8,2383.3,-21.75,-.9,77767420,1609.63,12.14,1.3,1.69
