Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,18-02-2014,6071.3,6141.7,6066.8,6127.1,53.8,.89,126639146,4592.38,17.59,2.9,1.53
CNX Nifty Junior,18-02-2014,11830.25,11950.5,11821.1,11928.5,109.15,.92,59712788,1450.7,14.83,2.17,1.49
CNX 100,18-02-2014,5948.65,6016.1,5944.95,6002.5,53,.89,186351934,6043.07,17.11,2.76,1.52
CNX 200,18-02-2014,3015.35,3048.6,3013.75,3042.1,26.3,.87,313205894,7460.73,17.06,2.56,1.56
CNX 500,18-02-2014,4689.65,4740.8,4688.7,4731.5,41.05,.88,395423560,8438.8,17.91,2.38,1.56
NIFTY Midcap 50,18-02-2014,2092.6,2121.35,2092.6,2116.75,22.15,1.06,111215632,1310.64,11.93,1.2,1.79
CNX Midcap,18-02-2014,7510.2,7583.5,7510.2,7573.55,64.4,.86,123472940,1874.68,14.45,1.6,1.82
CNX Smallcap,18-02-2014,3147.25,3192.7,3145.55,3191.2,44.7,1.42,77973459,657.54,44.6,.9,1.88
CNX Nifty Dividend,18-02-2014,-,-,-,92.16,0,-,-,-,-,-,-
CNX Auto,18-02-2014,5257.4,5304,5228.65,5275.4,39.2,.75,26829085,769.75,27.78,4.44,1.23
CNX Bank,18-02-2014,10324.35,10618.85,10296.25,10575.2,248.65,2.41,26093289,1465.32,11.6,1.84,1.72
CNX Energy,18-02-2014,7466.55,7517,7458.55,7498.15,2.6,.03,19835818,375.95,11.27,1.55,2.17
CNX Finance,18-02-2014,4388.95,4511.2,4385.55,4498.65,111.15,2.53,26788583,1477.16,13.29,2.24,1.64
CNX FMCG,18-02-2014,16561,16648.4,16478.75,16505.65,-63.85,-.39,8040572,392.33,33.02,11.07,1.66
CNX IT,18-02-2014,9859.65,9920.85,9859.65,9884.85,17.35,.18,16277543,842.46,23.04,6.8,1.03
CNX Media,18-02-2014,1659.35,1676.5,1656.35,1671.55,10.4,.63,7976474,154.97,30.11,3.61,1.05
CNX Metal,18-02-2014,2231.4,2271,2228.45,2263.9,24.95,1.11,29303940,584.58,13.23,1.16,2.15
CNX MNC,18-02-2014,5793,5876.75,5793,5862.7,68.4,1.18,20365025,658.64,33.82,5.43,1.65
CNX Pharma,18-02-2014,7784.05,7832.4,7774.25,7797.4,23.95,.31,5776949,355.8,48.61,6.18,.66
CNX PSU Bank,18-02-2014,2096.45,2143.5,2093.75,2131.3,36.45,1.74,18239419,523.25,6.55,.77,3.89
CNX Realty,18-02-2014,152.6,155,151.8,154.2,1.35,.88,36501217,162.65,26.63,.73,1.23
CNX Consumption,18-02-2014,2443.25,2452.5,2431.95,2447.95,10.35,.42,33833321,1283.3,25.13,4.04,1.36
CNX Commodities,18-02-2014,2111.45,2137.6,2110.1,2132.45,16.2,.77,54901322,1090.92,11.16,1.4,2.38
CNX Dividend Opportunities,18-02-2014,1517.45,1527.6,1514.25,1523.45,6.05,.4,56134063,1076.79,10.39,1.86,3.56
CNX Infrastructure,18-02-2014,2245.9,2277.65,2234.8,2274.3,30.3,1.35,83027067,1064.83,15.42,1.75,1.6
CNX PSE,18-02-2014,2530.95,2542.2,2517.15,2532.95,-4.45,-.18,32012533,425.9,8.55,1.51,3.71
CNX Service Sector,18-02-2014,7426.7,7545.45,7426.7,7527.7,98.5,1.33,69743141,2947.06,15.47,2.71,1.46
CNX Nifty Shariah,18-02-2014,-,-,-,1407.68,1.22,.09,21837392,1242.16,18.15,3.33,1.3
CNX 500 Shariah,18-02-2014,-,-,-,1496.77,4.5,.3,58974490,2209.72,19.39,3.57,1.25
CNX Low Volatility,18-02-2014,-,-,-,4637.41,1.94,.04,30080608,1783.18,19.63,3.08,1.54
CNX Alpha Index,18-02-2014,-,-,-,5030.26,33.14,.66,40391742,1784.64,21.76,4.04,.71
CNX High Beta,18-02-2014,-,-,-,1166.32,21.03,1.84,172345807,2653.37,12.43,.72,2.66
CNX DEFTY,18-02-2014,-,-,-,3417.53,20.57,.61,-,-,-,-,-
CNX 100 Equal Weight,18-02-2014,-,-,-,6923.54,63.48,.93,186351934,6043.07,13.33,1.91,1.88
LIX 15,18-02-2014,2368.95,2422.2,2362.35,2413.2,49.1,2.08,65817865,1834.92,12.29,1.32,1.67
