Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,03-02-2014,6058.8,6074.85,5994.45,6001.8,-87.7,-1.44,134893587,4635.69,17.34,2.84,1.56
CNX Nifty Junior,03-02-2014,11971.8,12007.9,11850.35,11867.85,-125.2,-1.04,70216518,1957.56,14.72,2.15,1.49
CNX 100,03-02-2014,5948.85,5963.7,5886.8,5893.5,-82.5,-1.38,205110105,6593.25,16.89,2.71,1.55
CNX 200,03-02-2014,3014.35,3021.6,2982.95,2986.35,-41.05,-1.36,359778253,8057.55,16.8,2.51,1.59
CNX 500,03-02-2014,4690.15,4702,4643.65,4648.55,-60.6,-1.29,448706307,9095.19,17.64,2.34,1.59
NIFTY Midcap 50,03-02-2014,2122.65,2128.7,2094.8,2098.6,-32.6,-1.53,132054185,1557.13,11.88,1.2,1.83
CNX Midcap,03-02-2014,7515.45,7537.65,7443.75,7454.5,-85.5,-1.13,152132199,2035.89,14.08,1.58,1.85
CNX Smallcap,03-02-2014,3186.55,3200.8,3146.25,3152.1,-36.1,-1.13,90998945,863.01,38.82,.89,1.9
CNX Nifty Dividend,03-02-2014,-,-,-,88.72,0,-,-,-,-,-,-
CNX Auto,03-02-2014,4983.6,5015.3,4901.8,4912.4,-97.45,-1.95,22052579,691.16,25.97,4.13,1.32
CNX Bank,03-02-2014,10205.45,10222.65,10089.25,10102.1,-135.65,-1.32,30407535,1439.62,11.63,1.75,1.81
CNX Energy,03-02-2014,7485.55,7510.05,7413.2,7425.4,-90.9,-1.21,23900433,570.84,10.75,1.54,2.19
CNX Finance,03-02-2014,4365.1,4376.3,4309.95,4317.3,-68.35,-1.56,29134948,1466.22,13.33,2.15,1.72
CNX FMCG,03-02-2014,16793.2,16879.25,16696.95,16709.9,-151.3,-.9,11055830,695.31,33.45,11.18,1.64
CNX IT,03-02-2014,9897.25,9923.1,9783.5,9792.1,-165.35,-1.66,6671209,750.66,22.77,6.72,1.05
CNX Media,03-02-2014,1699.3,1730.05,1699.3,1704.45,2.55,.15,5395902,114.58,31.71,3.7,1.03
CNX Metal,03-02-2014,2274.2,2276,2203.55,2211.65,-68,-2.98,27431094,576,12.82,1.13,2.2
CNX MNC,03-02-2014,5803.35,5840.95,5764,5779.15,-36.75,-.63,17742905,522.96,33.62,5.34,1.67
CNX Pharma,03-02-2014,7693,7817.35,7693,7788,86.8,1.13,8526281,578.98,50.97,6.17,.66
CNX PSU Bank,03-02-2014,2173.9,2176.9,2119.95,2122.5,-54,-2.48,28133200,681.18,6.1,.71,4.18
CNX Realty,03-02-2014,154.35,154.35,150.9,151.3,-3.25,-2.1,43314088,188.65,25.68,.71,1.26
CNX Consumption,03-02-2014,2449.9,2463.3,2430.8,2433.95,-22,-.9,34062408,1469.12,24.97,4.05,1.38
CNX Commodities,03-02-2014,2130.4,2131.75,2085.35,2091.05,-44.6,-2.09,63209722,1263.04,10.52,1.38,2.43
CNX Dividend Opportunities,03-02-2014,1514.2,1521.5,1498.05,1501.3,-19.3,-1.27,60558838,1181.58,10.23,1.84,3.62
CNX Infrastructure,03-02-2014,2247.7,2251.15,2218.95,2222.45,-34.2,-1.52,92872535,825.47,14.89,1.71,1.63
CNX PSE,03-02-2014,2525.4,2534.75,2495.6,2504.1,-35,-1.38,44913627,574.19,8.06,1.5,3.75
CNX Service Sector,03-02-2014,7443.1,7453.65,7353.95,7361.45,-118.5,-1.58,73051197,2937.69,15.51,2.65,1.49
CNX Nifty Shariah,03-02-2014,-,-,-,1419.81,-14.48,-1.01,20119267,1331.01,18.25,3.36,1.29
CNX 500 Shariah,03-02-2014,-,-,-,1497.77,-12.42,-.82,73163206,2466.96,19.33,3.56,1.25
CNX Low Volatility,03-02-2014,-,-,-,4613.67,-22.04,-.48,43690016,2302.53,18.9,3.07,1.54
CNX Alpha Index,03-02-2014,-,-,-,4910.16,-15.39,-.31,54033863,2453.88,21.73,3.95,.72
CNX High Beta,03-02-2014,-,-,-,1134.95,-28.38,-2.44,204826691,2621.42,12.04,.7,2.74
CNX DEFTY,03-02-2014,-,-,-,3317.35,-59.93,-1.77,-,-,-,-,-
CNX 100 Equal Weight,03-02-2014,-,-,-,6829.06,-86.03,-1.24,205110105,6593.25,12.94,1.88,1.91
LIX 15,03-02-2014,2362.45,2368.35,2315.6,2318.4,-52.3,-2.21,73696212,2000.86,11.89,1.27,1.74
