Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,16-07-2013,5930.8,5966.05,5910.95,5955.25,-75.55,-1.25,151162819,5915.8,18.13,3.05,1.39
CNX Nifty Junior,16-07-2013,11905.75,11927.3,11843.15,11891.35,-155.3,-1.29,122529866,2358.56,17.41,2.16,1.37
CNX 100,16-07-2013,5836.8,5866.55,5818.6,5856.2,-74.6,-1.26,273692685,8274.36,18.02,2.87,1.39
CNX 200,16-07-2013,2963.05,2976,2953.45,2970.65,-39.4,-1.31,462843259,9508.28,17.68,2.64,1.42
CNX 500,16-07-2013,4586.15,4604.4,4573.55,4596.5,-59.2,-1.27,549743024,9991.87,17.88,2.46,1.44
NIFTY Midcap 50,16-07-2013,1941.5,1948.55,1928.8,1932.55,-39.45,-2,209052081,1541.47,12.71,1.15,1.82
CNX Midcap,16-07-2013,7455.9,7478.1,7424.3,7453.65,-95.05,-1.26,215607479,1965.2,16.62,1.6,1.66
CNX Smallcap,16-07-2013,2954.55,2954.55,2930.45,2934.55,-51.25,-1.72,67207362,363.08,30.26,1.03,1.73
CNX Nifty Dividend,16-07-2013,-,-,-,52.36,0,-,-,-,-,-,-
CNX Auto,16-07-2013,4456.15,4495.75,4445.2,4485.55,-29.45,-.65,45967596,727.64,23.05,4.17,1.55
CNX Bank,16-07-2013,11459.4,11459.4,11209.75,11226.15,-564.1,-4.78,34536971,2536.05,13.24,2.12,1.46
CNX Energy,16-07-2013,7931.35,8082.25,7920.4,8062.05,48.95,.61,33319587,701.72,11.96,1.82,1.6
CNX Finance,16-07-2013,4764.5,4764.5,4655.25,4671.75,-215.1,-4.4,58899310,2823.21,15.26,2.65,1.36
CNX FMCG,16-07-2013,17894.75,18427.55,17894.75,18362.1,294.75,1.63,13537711,710.43,39.76,14.21,1.09
CNX IT,16-07-2013,7132.7,7278.3,7122.35,7208.8,-16.6,-.23,8583208,648.44,19.05,5.01,1.44
CNX Media,16-07-2013,1672.15,1696.2,1666.8,1672.8,-20.2,-1.19,8513507,148.94,37.42,5.1,.92
CNX Metal,16-07-2013,1918.5,1933.55,1910.65,1916.65,-32.1,-1.65,17081206,306.28,9.53,.87,2.69
CNX MNC,16-07-2013,5791.65,5860.7,5764.15,5841.5,20.65,.35,30052652,451.67,31.44,5.77,1.28
CNX Pharma,16-07-2013,7213.85,7313,7208.7,7235.9,-36.2,-.5,3546466,371.47,45.48,6.27,.66
CNX PSU Bank,16-07-2013,2648.55,2648.55,2579.6,2595.2,-137.15,-5.02,19581910,917.62,6.15,.9,3.29
CNX Realty,16-07-2013,192.2,192.2,184.8,185.2,-12.3,-6.23,80839480,431.52,24.78,.78,.71
CNX Consumption,16-07-2013,2469.45,2510.8,2466.25,2507.9,10.2,.41,48267799,1768.26,28.14,4.36,1.05
CNX Commodities,16-07-2013,2116.95,2143.25,2114.75,2138.85,-3.75,-.18,69750769,1236.92,12.36,1.42,2.02
CNX Dividend Opportunities,16-07-2013,1606.95,1615.55,1601.5,1612.25,-16.5,-1.01,88109571,1534.04,10.81,1.9,2.82
CNX Infrastructure,16-07-2013,2341.65,2363.15,2328,2355.3,-22.65,-.95,112670647,1235.15,15.75,1.89,1.31
CNX PSE,16-07-2013,2596.85,2632.55,2594.15,2624.45,.45,.02,28711719,488.41,8.99,1.71,3.03
CNX Service Sector,16-07-2013,7098.85,7098.85,7034.95,7061.2,-187.6,-2.59,108104058,4180.95,15.99,2.67,1.4
CNX Nifty Shariah,16-07-2013,-,-,-,1345.78,1.17,.09,24392285,1515.95,17.68,2.94,1.25
CNX 500 Shariah,16-07-2013,-,-,-,1414.25,.33,.02,75149232,2311.64,19.78,3.12,1.25
S&P ESG India,16-07-2013,-,-,-,3567.29,-66.2,-1.82,-,-,-,-,-
CNX Low Volatility,16-07-2013,-,-,-,4748.38,-11.98,-.25,40830109,2551.25,18.88,3.64,1.43
CNX Alpha Index,16-07-2013,-,-,-,4514.96,-51.76,-1.13,56558525,2015,32.38,3.93,.56
CNX High Beta,16-07-2013,-,-,-,1186.63,-55.28,-4.45,294897024,3829.05,16.74,.66,2.05
CNX DEFTY,16-07-2013,-,-,-,3474.34,-5.5,-.16,-,-,-,-,-
CNX 100 Equal Weight,16-07-2013,-,-,-,6773.04,-106.64,-1.55,273692685,8274.36,15.21,1.92,1.65
LIX 15,16-07-2013,2370.4,2370.4,2338,2352.1,-73.35,-3.02,99286043,2661.99,13.13,1.41,1.48
