Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,03-07-2013,5811.95,5815,5760.4,5770.9,-86.65,-1.48,160523863,5219.24,17.57,2.98,1.42
CNX Nifty Junior,03-07-2013,11741.2,11754.65,11588.05,11613.3,-194.75,-1.65,91496381,2458.55,16.99,2.11,1.43
CNX 100,03-07-2013,5725.25,5725.25,5671.55,5681.5,-86.8,-1.5,252020244,7677.79,17.48,2.8,1.42
CNX 200,03-07-2013,2911.1,2911.1,2882.85,2887.9,-44.6,-1.52,448282828,8766.31,17.19,2.58,1.45
CNX 500,03-07-2013,4511.2,4511.2,4467.55,4473.35,-69.45,-1.53,515732397,9214.14,17.39,2.4,1.48
NIFTY Midcap 50,03-07-2013,1920,1920,1874.8,1878.85,-54.45,-2.82,201851977,1748.17,12.34,1.11,1.88
CNX Midcap,03-07-2013,7427.4,7427.4,7298.9,7311.05,-156.75,-2.1,205750875,2092.12,16.26,1.57,1.7
CNX Smallcap,03-07-2013,2954,2954,2891.4,2894.7,-70.25,-2.37,82696010,356.53,29.63,1.01,1.76
CNX Nifty Dividend,03-07-2013,-,-,-,43.31,0,-,-,-,-,-,-
CNX Auto,03-07-2013,4544.2,4580.75,4515.35,4556.75,-32.6,-.71,25094939,612.61,23.36,4.25,1.57
CNX Bank,03-07-2013,11500.3,11505.75,11322.8,11357.8,-256.45,-2.21,20685004,1634.42,13.41,2.2,1.39
CNX Energy,03-07-2013,7946.2,7976.25,7831.75,7841.75,-206.8,-2.57,22519619,613.49,11.63,1.77,1.64
CNX Finance,03-07-2013,4829.9,4829.9,4752.05,4762.4,-112,-2.3,39778250,1971.09,15.53,2.76,1.3
CNX FMCG,03-07-2013,16870.65,17032.75,16765.05,16998.95,60.2,.36,16092795,1109.53,36.81,13.15,1.18
CNX IT,03-07-2013,6464.8,6547,6404.65,6451.3,-22.95,-.35,9518186,595.15,17.1,4.48,1.61
CNX Media,03-07-2013,1664.75,1681.35,1659.25,1670.2,-7.95,-.47,7805469,97,37.36,5.09,.92
CNX Metal,03-07-2013,1970.15,1970.15,1921.25,1932.35,-55.25,-2.78,24833956,534.43,9.57,.88,2.69
CNX MNC,03-07-2013,5688.85,5757.75,5684.55,5689.9,-17.6,-.31,12639794,414.72,30.62,5.67,1.35
CNX Pharma,03-07-2013,6855.05,6943.55,6852.35,6918.85,37.9,.55,7788323,524.4,43.48,5.99,.69
CNX PSU Bank,03-07-2013,2769.9,2769.9,2642.85,2649.65,-144.1,-5.16,17009467,809.71,6.28,.91,3.22
CNX Realty,03-07-2013,195.65,195.65,188.05,188.8,-9.8,-4.93,81212195,295.98,25.26,.8,.7
CNX Consumption,03-07-2013,2419.1,2432.65,2406.2,2415.25,-17.2,-.71,65052555,2243.31,27.15,4.21,1.09
CNX Commodities,03-07-2013,2139.15,2141.15,2108.7,2111.35,-48.15,-2.23,68864696,1319.69,12.2,1.4,2.04
CNX Dividend Opportunities,03-07-2013,1611.6,1612.6,1588.85,1591.75,-32.05,-1.97,62392645,1396.46,10.8,1.91,2.83
CNX Infrastructure,03-07-2013,2293.15,2294.05,2245.55,2251.15,-59.45,-2.57,135984119,1360.44,15.03,1.81,1.37
CNX PSE,03-07-2013,2695,2698.55,2650.8,2655.15,-71.4,-2.62,30586128,553.14,9.1,1.73,3
CNX Service Sector,03-07-2013,6958.55,6960.1,6864.75,6880.95,-125.65,-1.79,95304723,3389.05,15.6,2.64,1.42
CNX Nifty Shariah,03-07-2013,-,-,-,1282.03,-17.92,-1.38,27182971,1426.44,16.84,2.8,1.32
CNX 500 Shariah,03-07-2013,-,-,-,1348.64,-17.35,-1.27,72003860,2442.84,18.85,2.98,1.31
S&P ESG India,03-07-2013,-,-,-,3459.31,-78.16,-2.21,-,-,-,-,-
CNX Low Volatility,03-07-2013,-,-,-,4650.68,-38.99,-.83,40223594,2412.87,20.16,3.95,1.47
CNX Alpha Index,03-07-2013,-,-,-,4417.82,-38.8,-.87,37017921,1996.4,23.98,4.04,.62
CNX High Beta,03-07-2013,-,-,-,1170.2,-53.48,-4.37,299946362,3121.27,19.08,.65,1.69
CNX DEFTY,03-07-2013,-,-,-,3327.12,-88.96,-2.6,-,-,-,-,-
CNX 100 Equal Weight,03-07-2013,-,-,-,6631.04,-149.86,-2.21,252020244,7677.79,14.87,1.88,1.69
