Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,27-08-2012,5387.85,5399.15,5346.65,5350.25,-36.45,-.68,89987572,3882.41,17.95,2.92,1.55
CNX Nifty Junior,27-08-2012,10102.4,10127.85,9990.7,9997.2,-104.5,-1.03,53494167,1131.49,17.69,2.11,1.49
CNX 100,27-08-2012,5249.85,5260.85,5207.45,5210.55,-38.3,-.73,143481739,5013.9,17.91,2.76,1.54
CNX 200,27-08-2012,2697.6,2703.45,2675.35,2676.9,-20.2,-.75,324301024,6190.27,17.79,2.56,1.56
S&P CNX 500,27-08-2012,4226.65,4235.4,4193.2,4194.95,-31.05,-.73,427829566,6949.86,18.11,2.41,1.57
NIFTY Midcap 50,27-08-2012,2068.15,2073,2038.1,2040.05,-27.65,-1.34,90436449,752.5,13.35,1.27,2.16
CNX Midcap,27-08-2012,7207.8,7231.3,7146.65,7152.35,-55.3,-.77,180818504,1177.92,18.95,1.63,1.92
CNX Smallcap,27-08-2012,3290.85,3299.5,3228.15,3233.5,-53.95,-1.64,63278452,481.08,22.09,1.33,1.64
S&P CNX Nifty Dividend,27-08-2012,-,-,-,63.27,0,-,-,-,-,-,-
CNX Auto,27-08-2012,4045.05,4057.35,4020.2,4024.6,-15.5,-.38,20023909,448.48,20.34,3.96,2.12
CNX Bank,27-08-2012,10338.25,10338.25,10134.4,10150.4,-182.45,-1.77,14231734,1199.19,12.94,2.05,1.47
CNX Energy,27-08-2012,7799.8,7847.1,7789.3,7804.6,23.25,.3,13972419,416.09,15.41,1.84,1.58
CNX Finance,27-08-2012,4332.65,4332.65,4267.55,4271.25,-60.75,-1.4,23511130,1526.05,15.63,2.54,1.44
CNX FMCG,27-08-2012,13498.85,13560.55,13488.95,13530,39.25,.29,10891412,582.47,33.21,12.34,1.4
CNX IT,27-08-2012,6144.85,6175.8,6105.2,6112.95,-57.75,-.94,10228764,463.42,17.39,4.97,1.83
CNX Media,27-08-2012,1337.95,1350.45,1335.7,1338.75,.8,.06,8907618,62.85,39.92,3.83,1.08
CNX Metal,27-08-2012,2767.75,2772.35,2719.95,2722.95,-37.5,-1.36,21666443,615.15,13.06,1.29,1.69
CNX MNC,27-08-2012,5604.9,5610.35,5567.7,5572.65,-16.8,-.3,11806896,434.21,40.19,4.2,1.23
CNX Pharma,27-08-2012,5608.85,5626.85,5589.35,5600.5,-.8,-.01,3883009,219.24,53.55,5.11,.82
CNX PSU Bank,27-08-2012,2808.25,2814.9,2727.6,2733.35,-76.9,-2.74,8706133,568.75,6.11,1.04,2.81
CNX Realty,27-08-2012,211.35,212.25,205.7,206.3,-5.3,-2.5,25591064,202.46,21.44,.85,.72
CNX Consumption,27-08-2012,1965.1,1972.75,1957.1,1958.5,-2.65,-.14,39475972,1094.36,22.31,3.39,1.54
CNX Commodities,27-08-2012,2409.4,2413.5,2389.6,2391.35,-14.55,-.6,51657201,1174.67,19.15,1.68,1.69
CNX Dividend Opportunities,27-08-2012,1533.5,1536.15,1526.35,1527.5,-5.75,-.38,29288197,693.01,12.76,2.44,2.69
CNX Infrastructure,27-08-2012,2319.9,2322.5,2283.8,2289.3,-30.35,-1.31,94250479,820.2,17.76,1.92,1.28
CNX PSE,27-08-2012,2933.95,2944.7,2923.8,2926.1,-9.25,-.32,19577057,378.27,15.96,2.15,2.47
CNX Service Sector,27-08-2012,6327.8,6337.65,6256.1,6261.45,-70.95,-1.12,48134446,2221.68,15.58,2.59,1.55
S&P CNX Nifty Shariah,27-08-2012,-,-,-,1190.31,-3.42,-.29,28114766,1464.91,18.03,3.45,1.6
S&P CNX 500 Shariah,27-08-2012,-,-,-,1268.26,-3.06,-.24,61531900,2082.07,19.01,3.62,1.5
S&P ESG India,27-08-2012,-,-,-,3397.74,-46.6,-1.35,-,-,-,-,-
