Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,13-08-2012,5316.35,5352.45,5309.05,5347.9,27.5,.52,107578773,4678.33,17.51,3.03,1.5
CNX Nifty Junior,13-08-2012,10077.2,10214.65,10066.3,10202.8,125.8,1.25,58855200,1620.12,15.3,2.2,1.44
CNX 100,13-08-2012,5188.5,5229,5186.4,5224.35,32.5,.63,166433973,6298.44,17.14,2.87,1.49
CNX 200,13-08-2012,2670.6,2691.55,2669.55,2689.2,17.05,.64,312982176,7498.8,17.06,2.65,1.51
S&P CNX 500,13-08-2012,4184.75,4216.5,4184.5,4213.25,26.3,.63,395315549,8281.4,17.37,2.49,1.53
NIFTY Midcap 50,13-08-2012,2088.55,2114.2,2088.55,2110.9,22.7,1.09,95072090,833.4,13.42,1.33,2.04
CNX Midcap,13-08-2012,7240.85,7298.85,7237.5,7289.65,50,.69,153274164,1337.81,15.54,1.69,1.85
CNX Smallcap,13-08-2012,3257.35,3270.3,3248.7,3267.2,8.7,.27,64164035,582.34,21.33,1.34,1.62
S&P CNX Nifty Dividend,13-08-2012,-,-,-,57.39,0,-,-,-,-,-,-
CNX Auto,13-08-2012,3928.7,3933.8,3892.7,3924.65,-5.55,-.14,20645731,559.69,19.58,3.92,2.13
CNX Bank,13-08-2012,10339.2,10415.2,10284.05,10401.3,42.35,.41,19607649,1933.51,13.67,2.35,1.28
CNX Energy,13-08-2012,7766.95,7837.3,7766.95,7810.3,55.15,.71,18590466,483.33,14.05,1.84,1.58
CNX Finance,13-08-2012,4282.35,4344.85,4274.3,4339.1,50.15,1.17,27415367,2148.64,16.34,2.92,1.24
CNX FMCG,13-08-2012,13332.35,13440.5,13306.4,13376.8,17.15,.13,21165068,1100.44,32.87,12.24,1.42
CNX IT,13-08-2012,5885.65,5919.3,5877.55,5912.35,7.2,.12,15098409,492.72,16.76,4.8,1.89
CNX Media,13-08-2012,1352.8,1364.7,1345.2,1360.85,9.95,.74,11091974,78.88,41.84,3.93,1.21
CNX Metal,13-08-2012,2808.45,2808.6,2777.3,2797.75,.75,.03,24066912,525.85,12.38,1.33,1.55
CNX MNC,13-08-2012,5476.2,5511.8,5472.95,5498.35,22.3,.41,18336185,547.2,36.21,4.2,1.17
CNX Pharma,13-08-2012,5503.8,5537.45,5503.8,5516.15,13.3,.24,3911960,223.74,43.17,5.09,1.1
CNX PSU Bank,13-08-2012,2815.7,2831,2788.4,2826.65,15.55,.55,11773070,1158.61,6.68,1.24,2.5
CNX Realty,13-08-2012,217.35,223.45,217,223.1,5.95,2.74,31085469,250.58,20.27,.92,.63
CNX Consumption,13-08-2012,1940.9,1962,1940.9,1959.75,18.9,.97,54986209,1795.08,22.41,3.42,1.49
CNX Commodities,13-08-2012,2420.35,2432.8,2412.85,2427.05,13.85,.57,54456887,1182.85,14.55,1.71,1.63
CNX Dividend Opportunities,13-08-2012,1534.7,1540.5,1528.95,1537.45,4.25,.28,39729029,936.75,11.62,2.6,2.63
CNX Infrastructure,13-08-2012,2348.8,2379.2,2347.9,2377.3,26.9,1.14,83818198,794.51,17.84,2,1.23
CNX PSE,13-08-2012,2932.25,2950.95,2925.65,2936.75,16.45,.56,21483098,447.95,11.72,2.16,2.46
CNX Service Sector,13-08-2012,6221.1,6292.45,6219.75,6286.55,54.65,.88,59051926,2903.35,15.87,2.78,1.44
S&P CNX Nifty Shariah,13-08-2012,-,-,-,1169.73,3.96,.34,29237050,1397.4,17.69,3.41,1.66
S&P CNX 500 Shariah,13-08-2012,-,-,-,1251.4,5.73,.46,61308502,2059.4,18.79,3.58,1.54
S&P ESG India,13-08-2012,-,-,-,3459.35,31.29,.91,-,-,-,-,-
