Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,01-08-2012,5220.7,5246.35,5212.65,5240.5,11.5,.22,113815730,4408.19,17.13,2.97,1.54
CNX Nifty Junior,01-08-2012,10029.35,10097.2,10014.9,10080.6,52.05,.52,74332242,1516.84,15.21,2.17,1.46
CNX 100,01-08-2012,5105.45,5131.6,5098.95,5125.8,13.55,.27,188147972,5925.03,16.81,2.81,1.53
CNX 200,01-08-2012,2629.35,2643.65,2626.45,2641.25,8.7,.33,360329531,7447.15,16.72,2.6,1.54
S&P CNX 500,01-08-2012,4121.9,4144.6,4118.45,4141.85,15.4,.37,465947362,8323.88,17,2.44,1.56
NIFTY Midcap 50,01-08-2012,2059.45,2082.9,2059.25,2081.2,22.15,1.08,109597301,898.42,12.96,1.3,2.07
CNX Midcap,01-08-2012,7168.45,7234.55,7168.45,7231.1,62.6,.87,178818675,1616.31,14.99,1.67,1.86
CNX Smallcap,01-08-2012,3210.55,3250.7,3202.35,3247.45,39.4,1.23,73224119,715.15,21.11,1.33,1.66
S&P CNX Nifty Dividend,01-08-2012,-,-,-,55.87,0,-,-,-,-,-,-
CNX Auto,01-08-2012,3823.2,3844.35,3809.05,3823.5,-6.25,-.16,25083160,673.68,19.28,3.82,2.18
CNX Bank,01-08-2012,10347.8,10445.2,10324.6,10419.9,35.8,.34,16176280,1263.42,13.61,2.35,1.29
CNX Energy,01-08-2012,7558,7592.65,7533.65,7565.75,-1.95,-.03,21765360,620.31,13.51,1.78,1.64
CNX Finance,01-08-2012,4254.2,4308.5,4252.75,4298.1,29.95,.7,31651929,1700.36,16.16,2.88,1.26
CNX FMCG,01-08-2012,12880.15,12959.45,12840.25,12945.25,51.95,.4,11947555,575.34,31.81,11.83,1.46
CNX IT,01-08-2012,5673.8,5698.1,5647.7,5670.7,-24.55,-.43,13606716,409.47,16.15,4.6,1.97
CNX Media,01-08-2012,1325,1335.85,1317.2,1326.85,1.5,.11,15318364,124.66,40.63,3.83,1.23
CNX Metal,01-08-2012,2777.9,2793.7,2751.1,2762.8,-20.35,-.73,20807056,594.23,12.2,1.32,1.56
CNX MNC,01-08-2012,5296,5334.65,5294.95,5321.4,18.05,.34,15814257,504.18,34.84,4.13,1.22
CNX Pharma,01-08-2012,5468.6,5492.25,5437.4,5476.45,62.65,1.16,9894581,440.15,44.82,5.06,1.11
CNX PSU Bank,01-08-2012,2964.15,2999.1,2958.25,2991.1,33.05,1.12,12068677,628.05,7.03,1.3,2.37
CNX Realty,01-08-2012,218.3,221.3,217.15,220.15,1.85,.85,38443701,273.21,21.54,.9,.64
CNX Consumption,01-08-2012,1927.5,1934.45,1921.85,1929.2,1.4,.07,50624841,1450.26,22.33,3.43,1.53
CNX Commodities,01-08-2012,2377.9,2384.75,2370.55,2378.35,-1.5,-.06,64363279,1392.98,14.22,1.69,1.66
CNX Dividend Opportunities,01-08-2012,1511.15,1518.45,1509.1,1516.8,4.95,.33,48474387,1114.83,11.47,2.55,2.66
CNX Infrastructure,01-08-2012,2348.8,2367.85,2341.25,2364.85,15.3,.65,107108211,987.26,17.59,1.99,1.23
CNX PSE,01-08-2012,2901.75,2910.15,2886.15,2892,-8.85,-.31,31708398,572.7,11.52,2.13,2.5
CNX Service Sector,01-08-2012,6189.3,6226.95,6182.25,6219.3,13.8,.22,60796400,2356.3,15.63,2.74,1.46
S&P CNX Nifty Shariah,01-08-2012,-,-,-,1132.72,-.37,-.03,37476154,1778.62,17.1,3.3,1.72
S&P CNX 500 Shariah,01-08-2012,-,-,-,1217.59,1.75,.14,76425052,2655.84,18.26,3.48,1.59
S&P ESG India,01-08-2012,-,-,-,3393.75,14.67,.43,-,-,-,-,-
