Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,28-08-2012,5348.05,5359.25,5312.6,5334.6,-15.65,-.29,123683723,4771,17.9,2.91,1.55
CNX Nifty Junior,28-08-2012,9996.6,9998.3,9828.25,9915.35,-81.85,-.82,74394035,1794.47,17.55,2.09,1.5
CNX 100,28-08-2012,5208.65,5217.8,5166.6,5191.25,-19.3,-.37,198077758,6565.47,17.85,2.75,1.54
CNX 200,28-08-2012,2676.05,2680.3,2652.4,2666.2,-10.7,-.4,412621163,7924.4,17.73,2.54,1.56
S&P CNX 500,28-08-2012,4193.7,4199.9,4155.1,4176.35,-18.6,-.44,558661053,8827.97,18.07,2.4,1.58
NIFTY Midcap 50,28-08-2012,2039.55,2040,1995.65,2014.75,-25.3,-1.24,131922290,1132.43,13.28,1.25,2.18
CNX Midcap,28-08-2012,7151.75,7154.65,7026.05,7083.1,-69.25,-.97,219640449,1574.54,18.87,1.62,1.94
CNX Smallcap,28-08-2012,3233.9,3233.9,3162.35,3190.8,-42.7,-1.32,98099672,621.55,21.96,1.31,1.66
S&P CNX Nifty Dividend,28-08-2012,-,-,-,63.27,0,-,-,-,-,-,-
CNX Auto,28-08-2012,4018.95,4026.15,3969.35,3984.5,-40.1,-1,20853594,491.15,20.13,3.92,2.14
CNX Bank,28-08-2012,10149.95,10151.35,10022.85,10059.4,-91,-.9,17970575,1506.5,12.83,2.03,1.49
CNX Energy,28-08-2012,7798.05,7833.7,7750.75,7807.45,2.85,.04,22774114,496.38,15.42,1.84,1.58
CNX Finance,28-08-2012,4273.15,4274.5,4228.5,4243.95,-27.3,-.64,30768117,1898.91,15.53,2.52,1.45
CNX FMCG,28-08-2012,13529.75,13649.35,13527.25,13629.7,99.7,.74,16655971,934.97,33.45,12.43,1.39
CNX IT,28-08-2012,6103.15,6183.05,6103.15,6159.9,46.95,.77,26518916,586.7,17.53,5.01,1.81
CNX Media,28-08-2012,1340.6,1345.45,1308.6,1319.4,-19.35,-1.45,8641085,58.96,39.24,3.77,1.1
CNX Metal,28-08-2012,2727.1,2728.05,2619.45,2647,-75.95,-2.79,34510169,876.83,12.7,1.25,1.74
CNX MNC,28-08-2012,5575.25,5588.2,5509.95,5536,-36.65,-.66,15531526,418.59,39.93,4.17,1.23
CNX Pharma,28-08-2012,5608.4,5624.8,5556.4,5613.15,12.65,.23,6302081,407.36,53.67,5.12,.82
CNX PSU Bank,28-08-2012,2728.35,2737.6,2700.5,2722.1,-11.25,-.41,10082067,655.99,6.08,1.03,2.82
CNX Realty,28-08-2012,206.35,207.1,203.2,205.6,-.7,-.34,36461209,294.92,21.37,.84,.72
CNX Consumption,28-08-2012,1957.95,1965.2,1944.05,1955.65,-2.85,-.15,51302560,1540.36,22.29,3.38,1.54
CNX Commodities,28-08-2012,2392.7,2397.45,2343.7,2360.9,-30.45,-1.27,76373740,1513.11,18.91,1.66,1.72
CNX Dividend Opportunities,28-08-2012,1527.5,1527.5,1512.9,1519.8,-7.7,-.5,40732023,953.52,12.7,2.43,2.71
CNX Infrastructure,28-08-2012,2285.95,2290.35,2261.45,2272.5,-16.8,-.73,107327226,861.58,17.63,1.91,1.28
CNX PSE,28-08-2012,2920.3,2932.2,2901.8,2910.3,-15.8,-.54,27209456,424.65,15.86,2.14,2.48
CNX Service Sector,28-08-2012,6259.5,6282.9,6241.65,6258.4,-3.05,-.05,64037088,2713.97,15.57,2.59,1.55
S&P CNX Nifty Shariah,28-08-2012,-,-,-,1190.51,.2,.02,33833019,1723.21,18.03,3.45,1.6
S&P CNX 500 Shariah,28-08-2012,-,-,-,1266.96,-1.3,-.1,67498954,2496.45,18.98,3.62,1.5
S&P ESG India,28-08-2012,-,-,-,3357.56,-40.18,-1.18,-,-,-,-,-
