Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,17-08-2012,5368.6,5399.95,5341.7,5366.3,3.35,.06,134985473,5262.34,17.97,2.92,1.54
CNX Nifty Junior,17-08-2012,10209.5,10288.45,10150,10190.55,-16.55,-.16,75109028,1694.74,18.02,2.15,1.46
CNX 100,17-08-2012,5242.05,5273.2,5215.8,5238.7,1.5,.03,210094501,6957.08,17.98,2.77,1.53
CNX 200,17-08-2012,2696.85,2713.6,2683.4,2695.15,.55,.02,370873691,8252.64,17.8,2.57,1.55
S&P CNX 500,17-08-2012,4225.9,4252.3,4206.5,4223.7,1.05,.02,523987329,9438.55,18.1,2.43,1.56
NIFTY Midcap 50,17-08-2012,2114.7,2132,2088.5,2094.5,-19.2,-.91,110648855,1031.24,13.61,1.3,2.1
CNX Midcap,17-08-2012,7287.2,7344.05,7246.35,7275.75,-10.5,-.14,170782638,1427.89,18.59,1.66,1.88
CNX Smallcap,17-08-2012,3303.8,3348.9,3302.3,3323.5,14,.42,107164783,960.03,21.85,1.36,1.59
S&P CNX Nifty Dividend,17-08-2012,-,-,-,62.26,0,-,-,-,-,-,-
CNX Auto,17-08-2012,3999.35,4041.2,3999.35,4014.35,25.9,.65,34055738,847.56,20.02,3.95,2.12
CNX Bank,17-08-2012,10425.85,10505.85,10354.7,10417.9,-8.85,-.08,13918692,1317.46,13.28,2.1,1.44
CNX Energy,17-08-2012,7964.8,7997.75,7849.25,7885.3,-62.05,-.78,27635283,626.18,15.57,1.86,1.56
CNX Finance,17-08-2012,4349,4377.7,4324.45,4346.6,3.2,.07,27503991,1692.51,15.9,2.59,1.42
CNX FMCG,17-08-2012,13130,13365,13130,13306.2,170.2,1.3,19285616,973.73,32.66,12.13,1.43
CNX IT,17-08-2012,5928.2,5995.1,5921.05,5980.65,64.75,1.09,15212119,622.83,16.95,4.85,1.87
CNX Media,17-08-2012,1382.45,1386.5,1354.3,1361.6,-15.9,-1.15,25651377,74.47,39.95,3.89,1.07
CNX Metal,17-08-2012,2783.3,2797.05,2737.3,2741.25,-44.8,-1.61,37004114,884.82,13.13,1.3,1.68
CNX MNC,17-08-2012,5484.55,5525,5467.2,5493.8,13.45,.25,19736109,692.08,39.28,4.14,1.24
CNX Pharma,17-08-2012,5506.15,5536.4,5498.95,5524.95,24.25,.44,7051836,395.99,52.83,5.04,.83
CNX PSU Bank,17-08-2012,2849.2,2871.75,2826.35,2839.8,-7.75,-.27,9194162,687.8,6.35,1.08,2.7
CNX Realty,17-08-2012,220.45,221.55,215.35,216.35,-4.45,-2.02,33995593,304.69,20.79,.89,.69
CNX Consumption,17-08-2012,1960.55,1973.15,1951.3,1960.95,3.7,.19,62822489,1900.27,22.51,3.39,1.54
CNX Commodities,17-08-2012,2430.7,2437,2393.85,2400.9,-28.15,-1.16,86696546,1767.14,19.19,1.69,1.69
CNX Dividend Opportunities,17-08-2012,1534.75,1544.2,1530.9,1534.55,-.85,-.06,41601343,904.95,12.82,2.46,2.68
CNX Infrastructure,17-08-2012,2397.15,2403.25,2350.9,2363.5,-29.65,-1.24,99442741,1078.77,17.79,1.99,1.24
CNX PSE,17-08-2012,2933.45,2944.05,2904.35,2909.9,-22.65,-.77,23712299,463.68,15.85,2.14,2.48
CNX Service Sector,17-08-2012,6304.25,6339.1,6272.65,6300.25,8.3,.13,70364674,2751.36,15.68,2.61,1.54
S&P CNX Nifty Shariah,17-08-2012,-,-,-,1180.92,2.47,.21,35876876,1979.1,17.87,3.42,1.61
S&P CNX 500 Shariah,17-08-2012,-,-,-,1260.71,3.06,.24,78760169,2855.09,18.94,3.59,1.51
S&P ESG India,17-08-2012,-,-,-,3450.8,-11.91,-.34,-,-,-,-,-
