Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,24-08-2012,5392.6,5399.65,5371,5386.7,-28.65,-.53,114346965,4520.37,18.07,2.94,1.54
CNX Nifty Junior,24-08-2012,10128.5,10128.5,10043.05,10101.7,-30,-.3,58354770,1393.33,17.86,2.13,1.48
CNX 100,24-08-2012,5255.75,5258.95,5231.7,5248.85,-26.05,-.49,172701735,5913.7,18.04,2.78,1.53
CNX 200,24-08-2012,2702.35,2703.4,2688.85,2697.1,-14.15,-.52,401806827,7264.22,17.86,2.57,1.55
S&P CNX 500,24-08-2012,4235.35,4235.85,4213.1,4226,-22.05,-.52,514539065,8152.25,18.19,2.43,1.56
NIFTY Midcap 50,24-08-2012,2076.3,2076.3,2056,2067.7,-9.3,-.45,111164730,1003.24,13.46,1.29,2.13
CNX Midcap,24-08-2012,7247.65,7247.65,7184.45,7207.65,-41.4,-.57,235100989,1515.37,18.66,1.64,1.9
CNX Smallcap,24-08-2012,3310.65,3310.65,3279.55,3287.45,-29.25,-.88,65959373,561.72,22.16,1.35,1.61
S&P CNX Nifty Dividend,24-08-2012,-,-,-,62.81,0,-,-,-,-,-,-
CNX Auto,24-08-2012,4023.5,4047.65,3998.9,4040.1,-2.15,-.05,18778977,497.48,20.46,3.97,2.11
CNX Bank,24-08-2012,10404.5,10412.25,10318.55,10332.85,-124.85,-1.19,15425039,1190.45,13.18,2.08,1.45
CNX Energy,24-08-2012,7809,7823.9,7744.4,7781.35,-43.2,-.55,24165705,649.71,15.36,1.84,1.58
CNX Finance,24-08-2012,4348.2,4359.95,4323.4,4332,-35.75,-.82,22625766,1384.75,15.85,2.58,1.42
CNX FMCG,24-08-2012,13448.9,13543.05,13390.5,13490.75,23.95,.18,18936441,900.93,33.12,12.3,1.41
CNX IT,24-08-2012,6167.15,6181.25,6145.1,6170.7,-36.9,-.59,11420687,515.01,17.52,5.02,1.81
CNX Media,24-08-2012,1342.05,1353.95,1335.25,1337.95,-13.9,-1.03,10537864,79,38.94,3.83,1.08
CNX Metal,24-08-2012,2755.85,2771.2,2740.2,2760.45,-11.4,-.41,29315016,834.08,13.24,1.31,1.67
CNX MNC,24-08-2012,5581.8,5616,5558.35,5589.45,-6.9,-.12,16971175,595.22,40.23,4.21,1.22
CNX Pharma,24-08-2012,5602.8,5610.85,5577.1,5601.3,-2,-.04,5132251,267.09,53.56,5.11,.82
CNX PSU Bank,24-08-2012,2831.15,2831.15,2805.1,2810.25,-33,-1.16,7365577,475.62,6.28,1.07,2.73
CNX Realty,24-08-2012,216.3,216.3,211.1,211.6,-5.25,-2.42,23299191,208.52,20.33,.87,.7
CNX Consumption,24-08-2012,1962.8,1964.2,1949.85,1961.15,-5.9,-.3,45079737,1471.15,22.34,3.39,1.54
CNX Commodities,24-08-2012,2406.25,2411.1,2392.45,2405.9,-7.55,-.31,63616010,1612.52,19.27,1.69,1.68
CNX Dividend Opportunities,24-08-2012,1538.25,1539.45,1529.3,1533.25,-6.55,-.43,35226651,890.52,12.81,2.45,2.68
CNX Infrastructure,24-08-2012,2330.5,2332.6,2308.95,2319.65,-19.8,-.85,96023431,941.37,17.5,1.95,1.26
CNX PSE,24-08-2012,2927.85,2942.7,2919.25,2935.35,3.9,.13,23741991,521.13,16.01,2.16,2.46
CNX Service Sector,24-08-2012,6345,6358.9,6318.05,6332.4,-45.8,-.72,55066543,2219.52,15.76,2.62,1.53
S&P CNX Nifty Shariah,24-08-2012,-,-,-,1193.73,-4.82,-.4,34853355,1776.23,18.08,3.46,1.59
S&P CNX 500 Shariah,24-08-2012,-,-,-,1271.32,-3.82,-.3,75688998,2550.87,19.08,3.63,1.5
S&P ESG India,24-08-2012,-,-,-,3444.33,-21.83,-.63,-,-,-,-,-
