Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,03-08-2012,5195.6,5220.2,5164.65,5215.7,-12.05,-.23,112918653,4213.76,17.03,2.95,1.54
CNX Nifty Junior,03-08-2012,10131.9,10131.9,10031.75,10093.9,-41.55,-.41,56112995,1659.45,15.13,2.17,1.46
CNX 100,03-08-2012,5092.45,5110.95,5059.95,5106.2,-13.25,-.26,169031648,5873.2,16.71,2.8,1.53
CNX 200,03-08-2012,2626.5,2634.95,2609.55,2632.5,-6.5,-.25,318568726,7139.85,16.64,2.59,1.55
S&P CNX 500,03-08-2012,4121,4132.65,4094.75,4129.05,-9.85,-.24,431029458,8056.45,16.96,2.43,1.57
NIFTY Midcap 50,03-08-2012,2093,2093,2072.15,2085.5,-8.55,-.41,95612702,1007.02,12.95,1.31,2.06
CNX Midcap,03-08-2012,7254.1,7254.1,7205.25,7244.9,-11,-.15,149666721,1572.18,15.22,1.67,1.86
CNX Smallcap,03-08-2012,3246.35,3253.75,3221.85,3249.35,-5.95,-.18,87133402,854.43,21.19,1.33,1.66
S&P CNX Nifty Dividend,03-08-2012,-,-,-,55.87,0,-,-,-,-,-,-
CNX Auto,03-08-2012,3784.85,3785.9,3745.35,3778.7,-25.4,-.67,18228804,457.91,19.05,3.77,2.21
CNX Bank,03-08-2012,10312.8,10336.25,10209.15,10315.6,-64,-.62,17024239,1382.66,13.47,2.32,1.3
CNX Energy,03-08-2012,7472.15,7571.75,7440.3,7553,44.3,.59,21848223,529.58,13.48,1.78,1.64
CNX Finance,03-08-2012,4254.7,4266.75,4220.45,4261,-20.55,-.48,29295441,1630.9,16.02,2.86,1.27
CNX FMCG,03-08-2012,12980.15,13025.45,12938.45,12987.25,-49.5,-.38,16946676,839.88,31.79,11.87,1.46
CNX IT,03-08-2012,5645.9,5705.3,5633.35,5697.15,26.75,.47,22932530,625.07,16.21,4.63,1.96
CNX Media,03-08-2012,1332.1,1332.1,1309.7,1314.15,-19.2,-1.44,30193219,138,40.25,3.8,1.24
CNX Metal,03-08-2012,2735.05,2735.05,2682.1,2714.45,-42.8,-1.55,22741108,607.41,11.99,1.29,1.59
CNX MNC,03-08-2012,5285,5311.4,5270.5,5302.7,-9,-.17,15045942,599.67,34.72,4.11,1.23
CNX Pharma,03-08-2012,5462.95,5520.65,5446.05,5506.15,37.75,.69,7463798,385.57,43.45,5.08,1.1
CNX PSU Bank,03-08-2012,2945.3,2958.3,2911.8,2950.3,-15.4,-.52,10251466,667.14,6.92,1.29,2.4
CNX Realty,03-08-2012,218.85,218.85,214.5,217.95,-1.45,-.66,34943158,252.41,21.21,.89,.64
CNX Consumption,03-08-2012,1929.15,1935.7,1921,1932.65,-3.3,-.17,45460450,1475.97,22.35,3.44,1.53
CNX Commodities,03-08-2012,2356.05,2361.6,2335.25,2358.35,-12.35,-.52,58995731,1297.48,14.1,1.68,1.67
CNX Dividend Opportunities,03-08-2012,1518.05,1522.15,1509.25,1520,-2.65,-.17,42568284,1113.92,11.46,2.56,2.66
CNX Infrastructure,03-08-2012,2363.25,2371.25,2334.75,2366.5,-9.7,-.41,89148516,929.9,17.54,1.99,1.23
CNX PSE,03-08-2012,2879,2900.35,2857.85,2897.15,6.75,.23,30501781,611.8,11.54,2.13,2.49
CNX Service Sector,03-08-2012,6173.05,6196.7,6133.55,6191.45,-15.65,-.25,58017257,2303.88,15.56,2.73,1.47
S&P CNX Nifty Shariah,03-08-2012,-,-,-,1132.11,3.22,.28,31855620,1492.26,17.05,3.3,1.72
S&P CNX 500 Shariah,03-08-2012,-,-,-,1219.36,3.35,.28,64847066,2474.72,18.24,3.49,1.58
S&P ESG India,03-08-2012,-,-,-,3379.44,-16.5,-.49,-,-,-,-,-
