Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,11-06-2012,5096.7,5124.45,5040.7,5054.1,-14.25,-.28,125615102,4813.82,16.79,2.89,1.58
CNX Nifty Junior,11-06-2012,9739.55,9843.85,9633.15,9668.3,-64.2,-.66,84899502,1394,14.9,2.1,1.52
CNX 100,11-06-2012,4980.2,5010.75,4926.7,4939.35,-16.75,-.34,210514604,6207.82,16.47,2.74,1.57
CNX 200,11-06-2012,2566.5,2583.7,2540.5,2546.75,-8.55,-.33,552374364,8175.52,16.46,2.53,1.58
S&P CNX 500,11-06-2012,4026.95,4054.05,3989.8,3998.05,-12.9,-.32,656209121,9067.94,16.68,2.38,1.6
NIFTY Midcap 50,11-06-2012,2034.9,2069.1,2021.25,2028.85,-4.2,-.21,238279075,1317.78,12.57,1.28,2.12
CNX Midcap,11-06-2012,7035.95,7126.8,6998.25,7012.45,-21.4,-.3,337734443,2087.92,14.66,1.64,1.88
CNX Smallcap,11-06-2012,3269.8,3306.85,3247.1,3253.95,-3.7,-.11,91342384,813.96,19.55,1.33,1.66
S&P CNX Nifty Dividend,11-06-2012,-,-,-,29.76,0,-,-,-,-,-,-
CNX Auto,11-06-2012,3889.4,3924.9,3832.9,3846.7,-26.05,-.67,22306562,653.53,19.57,3.84,2.17
CNX Bank,11-06-2012,10070.15,10157.75,9934.05,9969.2,-29.65,-.3,17006901,1521.9,13.62,2.34,1.29
CNX Energy,11-06-2012,7307.65,7343.4,7200.1,7217.85,-37.15,-.51,23770280,584.37,12.63,1.71,1.71
CNX Finance,11-06-2012,4064.35,4096.1,4022.6,4033.65,-4.55,-.11,32812899,1858.64,15.73,2.75,1.3
CNX FMCG,11-06-2012,11875.6,11998.35,11861.9,11944.25,34.3,.29,16176464,455.53,31.18,10.93,1.58
CNX IT,11-06-2012,5990.9,6027.75,5949.15,5965.45,-10.05,-.17,11508752,471.81,18.02,4.85,1.87
CNX Media,11-06-2012,1194.95,1194.95,1174.55,1177.35,-4.15,-.35,15434986,122.08,39.07,3.41,1.39
CNX Metal,11-06-2012,2782.6,2809.8,2734.1,2749.6,-2.45,-.09,30416511,653.75,11.39,1.31,1.57
CNX MNC,11-06-2012,5049,5083.5,4996,5016.25,-1.6,-.03,17371803,443.04,32.96,3.89,1.29
CNX Pharma,11-06-2012,5034.3,5055.05,4936.5,4947.85,-76.3,-1.52,4482270,246.67,41.61,4.57,1.23
CNX PSU Bank,11-06-2012,3270.4,3303.35,3204.95,3219.85,-28.75,-.88,15006050,858.6,7.75,1.49,2.17
CNX Realty,11-06-2012,219.9,225,216.3,217.4,-2.1,-.96,51477068,363.88,22.08,.89,.65
CNX Consumption,11-06-2012,1865.75,1879.75,1853.65,1857.75,-1.2,-.06,52008646,1328.92,21.8,3.31,1.59
CNX Commodities,11-06-2012,2284.8,2304.25,2256.75,2264.55,-.7,-.03,72381364,1511.11,13.17,1.61,1.75
CNX Dividend Opportunities,11-06-2012,1476.2,1491.7,1468.35,1471.45,-2.1,-.14,56649170,1260.2,11.54,2.61,2.69
CNX Infrastructure,11-06-2012,2326.7,2343.9,2282.2,2291.85,-14.4,-.62,182062713,1353.06,17.38,1.93,1.27
CNX PSE,11-06-2012,2740.9,2757.85,2716.95,2720.4,-3.25,-.12,32230387,635.98,11,2,2.66
CNX Service Sector,11-06-2012,6141.7,6179.95,6083.8,6099.3,-5.05,-.08,65855294,2747.43,16.01,2.75,1.47
S&P CNX Nifty Shariah,11-06-2012,-,-,-,1111.23,-3.34,-.3,37313859,1643.85,16.49,3.11,1.8
S&P CNX 500 Shariah,11-06-2012,-,-,-,1181.18,-4.91,-.41,92512396,2605.02,17.5,3.31,1.65
S&P ESG India,11-06-2012,-,-,-,3316.28,-11.41,-.34,-,-,-,-,-
