Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,20-06-2012,5114.55,5141.7,5100.7,5120.55,16.7,.33,160505645,5313.6,16.98,2.93,1.56
CNX Nifty Junior,20-06-2012,9605.65,9709.4,9605.45,9697.6,93.15,.97,56979745,1106.15,14.89,2.11,1.52
CNX 100,20-06-2012,4984.7,5014.25,4975.6,4996.75,21,.42,217485390,6419.75,16.63,2.77,1.55
CNX 200,20-06-2012,2566.35,2583.9,2563.95,2575.3,13.1,.51,404906279,7955.26,16.62,2.56,1.57
S&P CNX 500,20-06-2012,4022.4,4049.55,4020.8,4037.8,21.35,.53,474343196,8746,16.85,2.4,1.59
NIFTY Midcap 50,20-06-2012,2008.15,2037.3,2008.15,2033.65,26.05,1.3,131447918,1076.03,12.53,1.29,2.11
CNX Midcap,20-06-2012,6970.85,7058.25,6970.85,7046.75,76.75,1.1,188195559,1687.94,14.63,1.65,1.87
CNX Smallcap,20-06-2012,3235.65,3274,3234.65,3267.1,35.35,1.09,56977802,727.46,21.56,1.34,1.65
S&P CNX Nifty Dividend,20-06-2012,-,-,-,33.04,0,-,-,-,-,-,-
CNX Auto,20-06-2012,3867,3903.25,3862.8,3889.5,39.1,1.02,32395333,743.88,19.66,3.88,2.15
CNX Bank,20-06-2012,9812.85,9875.65,9764.45,9831.8,45.35,.46,15051818,1252.01,13.44,2.31,1.3
CNX Energy,20-06-2012,7349.25,7403.85,7341.1,7375.1,46.7,.64,21799965,534.17,12.91,1.74,1.68
CNX Finance,20-06-2012,3989.15,4002.05,3959.4,3986.25,10.4,.26,23465695,1390.68,15.55,2.72,1.32
CNX FMCG,20-06-2012,12273.1,12318.75,12219.45,12245.95,-28.25,-.23,11346110,437.82,32,11.21,1.54
CNX IT,20-06-2012,6072.3,6084.1,6039,6051.45,-17.7,-.29,25845280,765.65,18.27,4.92,1.84
CNX Media,20-06-2012,1178.35,1190.05,1178.35,1187.8,11.45,.97,9085896,78.25,41.52,3.44,1.37
CNX Metal,20-06-2012,2767.2,2788.85,2745.25,2778.25,29.95,1.09,45349450,887.91,11.51,1.33,1.56
CNX MNC,20-06-2012,5063.8,5146.75,5063.8,5136.05,63.9,1.26,43778018,800.38,33.74,3.98,1.26
CNX Pharma,20-06-2012,5013.75,5075.35,5012.35,5065.8,61.35,1.23,4334940,278.72,40.61,4.68,1.2
CNX PSU Bank,20-06-2012,3141.6,3166.5,3133.6,3157.25,31.15,1,9497337,686.41,7.6,1.46,2.22
CNX Realty,20-06-2012,210,211.35,208.8,210.1,-.25,-.12,30807019,234.39,21.95,.86,.67
CNX Consumption,20-06-2012,1878.8,1888.6,1877.55,1882.75,6.45,.34,44705201,1188.29,22.13,3.35,1.57
CNX Commodities,20-06-2012,2297.15,2328.45,2295.9,2320.85,24.65,1.07,89539927,2087.03,13.46,1.65,1.71
CNX Dividend Opportunities,20-06-2012,1478.2,1493.6,1478.2,1489.35,11.65,.79,45068771,1233.63,11.68,2.64,2.66
CNX Infrastructure,20-06-2012,2305,2331.05,2305,2316.65,15.9,.69,103432762,1089.76,17.57,1.95,1.26
CNX PSE,20-06-2012,2768.9,2793.95,2768.9,2783.6,24.25,.88,29967771,597.47,11.25,2.05,2.6
CNX Service Sector,20-06-2012,6080.35,6094.6,6045.95,6067.8,3.25,.05,59425334,2324.01,15.94,2.73,1.48
S&P CNX Nifty Shariah,20-06-2012,-,-,-,1136.75,5.12,.45,51167110,2271.52,17.18,3.32,1.71
S&P CNX 500 Shariah,20-06-2012,-,-,-,1202.57,6.67,.56,81108697,3010.9,17.95,3.44,1.6
S&P ESG India,20-06-2012,-,-,-,3347.26,33.63,1.01,-,-,-,-,-
