Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,13-06-2012,5117.55,5144.9,5095.45,5121.45,5.55,.11,125668126,5287.08,16.99,2.93,1.56
CNX Nifty Junior,13-06-2012,9757.2,9853.4,9757.2,9775.05,19.6,.2,83988077,1536.89,15.05,2.12,1.5
CNX 100,13-06-2012,4998.85,5026.6,4981.85,5003.45,6.1,.12,209656203,6823.97,16.67,2.77,1.55
CNX 200,13-06-2012,2576.85,2590.8,2568.55,2578.55,2.4,.09,447314506,8477.6,16.65,2.56,1.56
S&P CNX 500,13-06-2012,4041.9,4062.2,4030.4,4043.75,2.85,.07,528829360,9201,16.87,2.41,1.58
NIFTY Midcap 50,13-06-2012,2050.8,2065.1,2043.3,2047.2,-3.35,-.16,149848093,1072.22,12.68,1.3,2.1
CNX Midcap,13-06-2012,7077.45,7123.25,7064.65,7076.75,-.45,-.01,226992464,1827.5,14.79,1.65,1.86
CNX Smallcap,13-06-2012,3276.25,3299.25,3273,3276.5,3.05,.09,76664510,704,20.61,1.34,1.65
S&P CNX Nifty Dividend,13-06-2012,-,-,-,29.76,0,-,-,-,-,-,-
CNX Auto,13-06-2012,3910.4,3916.95,3838.6,3851.7,-62.6,-1.6,23888829,694.02,19.59,3.85,2.17
CNX Bank,13-06-2012,10150,10224.55,10075.2,10128.15,-11.05,-.11,18300321,1742.72,13.84,2.38,1.27
CNX Energy,13-06-2012,7273.1,7282.65,7218.25,7254,-16.85,-.23,19346647,497.81,12.7,1.71,1.7
CNX Finance,13-06-2012,4096.4,4124.05,4071.15,4093.15,2.9,.07,37688611,2110.33,15.96,2.8,1.28
CNX FMCG,13-06-2012,12009.3,12204.85,12009.3,12177.45,146.85,1.22,15480808,660.75,31.79,11.14,1.55
CNX IT,13-06-2012,6013,6079.55,6003.85,6040.8,22.85,.38,9128371,441.62,18.25,4.91,1.85
CNX Media,13-06-2012,1184.1,1195.7,1166.65,1170.75,-12.6,-1.06,10406577,80.42,38.82,3.39,1.39
CNX Metal,13-06-2012,2785.75,2796.55,2761.9,2770.05,-10.2,-.37,26456434,609.65,11.48,1.32,1.56
CNX MNC,13-06-2012,5056.95,5113.7,5052.75,5106.55,46.65,.92,22137210,622.03,33.55,3.96,1.26
CNX Pharma,13-06-2012,4939.75,4981.5,4939.75,4960.35,23.9,.48,5389722,259.06,39.77,4.58,1.22
CNX PSU Bank,13-06-2012,3301.85,3326.85,3272.85,3311.95,13.9,.42,12865682,955.11,7.97,1.53,2.11
CNX Realty,13-06-2012,222.2,223.25,217.8,218.45,-3.35,-1.51,44984384,316.38,22.18,.9,.64
CNX Consumption,13-06-2012,1875.05,1886,1869.4,1874.05,-2.75,-.15,60299058,1555.24,21.99,3.33,1.57
CNX Commodities,13-06-2012,2299.55,2305.55,2286.15,2292.25,-4.15,-.18,62842531,1407.74,13.33,1.63,1.73
CNX Dividend Opportunities,13-06-2012,1490,1500.65,1489.45,1495.6,5.35,.36,58306776,1287.83,11.73,2.65,2.65
CNX Infrastructure,13-06-2012,2328.4,2360.5,2316.4,2334.4,8.05,.35,133695677,1441.05,17.71,1.96,1.25
CNX PSE,13-06-2012,2758,2779.05,2751,2769.25,14.85,.54,28857547,563.31,11.19,2.04,2.61
CNX Service Sector,13-06-2012,6178.55,6217.7,6153.55,6169.2,-3.7,-.06,76795652,3023.25,16.2,2.78,1.45
S&P CNX Nifty Shariah,13-06-2012,-,-,-,1123.41,3.62,.32,40185802,1770,16.62,3.15,1.78
S&P CNX 500 Shariah,13-06-2012,-,-,-,1191.18,2.53,.21,80378998,2531.11,17.6,3.34,1.64
S&P ESG India,13-06-2012,-,-,-,3357.47,-8.02,-.24,-,-,-,-,-
