Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,14-06-2012,5105.1,5130,5047.6,5054.75,-66.7,-1.3,118353366,4751.86,16.77,2.89,1.58
CNX Nifty Junior,14-06-2012,9774.5,9796.05,9623.15,9634.9,-140.15,-1.43,57310624,1023.1,14.78,2.09,1.53
CNX 100,14-06-2012,4989.85,5010.15,4930.95,4937.35,-66.1,-1.32,175663990,5774.95,16.43,2.74,1.57
CNX 200,14-06-2012,2572.25,2582.3,2541.5,2544.55,-34,-1.32,387234483,7153.39,16.42,2.53,1.59
S&P CNX 500,14-06-2012,4034.75,4049.3,3987.95,3992.25,-51.5,-1.27,468519984,7814.14,16.64,2.38,1.6
NIFTY Midcap 50,14-06-2012,2046.3,2052.8,2010.85,2013.65,-33.55,-1.64,137313110,871.84,12.39,1.27,2.13
CNX Midcap,14-06-2012,7076.6,7101.7,6972.25,6977.1,-99.65,-1.41,202670972,1453.89,14.49,1.63,1.89
CNX Smallcap,14-06-2012,3273.95,3292.75,3237.25,3241.9,-34.6,-1.06,64739126,613.26,20.39,1.32,1.66
S&P CNX Nifty Dividend,14-06-2012,-,-,-,33.04,0,-,-,-,-,-,-
CNX Auto,14-06-2012,3854.45,3871.6,3768.7,3778.95,-72.75,-1.89,24593856,608.96,19.14,3.77,2.21
CNX Bank,14-06-2012,10073.5,10096.75,9813.65,9836.95,-291.2,-2.88,16594461,1577.86,13.44,2.31,1.3
CNX Energy,14-06-2012,7244.4,7267,7172.1,7206.3,-47.7,-.66,21448652,473.84,12.61,1.7,1.71
CNX Finance,14-06-2012,4073.3,4088.2,3975.8,3985.05,-108.1,-2.64,30010229,1843.85,15.54,2.72,1.32
CNX FMCG,14-06-2012,12141,12301.4,12120,12137,-40.45,-.33,13153860,459.58,31.72,11.11,1.55
CNX IT,14-06-2012,6030.35,6098.9,6028.6,6065.25,24.45,.4,11093011,515.49,18.31,4.93,1.84
CNX Media,14-06-2012,1173.05,1190.65,1171.3,1173.25,2.5,.21,7619127,84.02,38.91,3.39,1.39
CNX Metal,14-06-2012,2767.6,2783,2731.05,2737.4,-32.65,-1.18,25165907,535.95,11.34,1.31,1.58
CNX MNC,14-06-2012,5099.1,5137.2,5052.95,5060.9,-45.65,-.89,18614357,486.73,33.25,3.93,1.28
CNX Pharma,14-06-2012,4949.65,4975.9,4919.8,4937.5,-22.85,-.46,3365854,177.25,39.58,4.56,1.23
CNX PSU Bank,14-06-2012,3286.65,3289.55,3191.6,3198.65,-113.3,-3.42,11931054,943.86,7.7,1.48,2.19
CNX Realty,14-06-2012,219,219.35,211.4,212.1,-6.35,-2.91,45124431,275.58,21.54,.87,.66
CNX Consumption,14-06-2012,1871.1,1885.5,1859,1861.65,-12.4,-.66,44152440,1136.21,21.85,3.31,1.58
CNX Commodities,14-06-2012,2288.3,2298.35,2266,2271.35,-20.9,-.91,56520635,1233.84,13.17,1.62,1.74
CNX Dividend Opportunities,14-06-2012,1490.75,1497.05,1473.35,1475.2,-20.4,-1.36,54791368,1148.95,11.57,2.61,2.68
CNX Infrastructure,14-06-2012,2323.8,2331.5,2271.85,2275.7,-58.7,-2.51,112577030,1168.04,17.26,1.91,1.28
CNX PSE,14-06-2012,2766,2772.15,2730.65,2735.4,-33.85,-1.22,27667958,511.1,11.06,2.01,2.64
CNX Service Sector,14-06-2012,6143.3,6171.6,6057.75,6067.5,-101.7,-1.65,62256718,2708.64,15.93,2.73,1.48
S&P CNX Nifty Shariah,14-06-2012,-,-,-,1119.24,-4.17,-.37,33493351,1511.48,16.56,3.13,1.78
S&P CNX 500 Shariah,14-06-2012,-,-,-,1185.85,-5.33,-.45,66504068,2096.32,17.52,3.33,1.65
S&P ESG India,14-06-2012,-,-,-,3300,-57.48,-1.71,-,-,-,-,-
