Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,17-05-2012,4878.6,4922.25,4850.2,4870.2,11.95,.25,155654031,5745.51,16.78,2.86,1.64
CNX Nifty Junior,17-05-2012,9498,9641.45,9462.45,9496.75,1.3,.01,68865318,1362.54,16.2,2.09,1.52
CNX 100,17-05-2012,4780.55,4827.55,4754.8,4773.45,10,.21,224519349,7108.05,16.69,2.71,1.62
CNX 200,17-05-2012,2468.45,2494.2,2456,2465.3,4.8,.2,449906182,8629.93,16.51,2.5,1.64
S&P CNX 500,17-05-2012,3882.75,3923.7,3866.1,3879.15,7.75,.2,524424697,9292.11,16.77,2.35,1.65
NIFTY Midcap 50,17-05-2012,2001.9,2027.9,1976.2,1985.4,-15.45,-.77,139312222,1015.71,12.11,1.26,2.18
CNX Midcap,17-05-2012,6902.75,6987.8,6863.9,6886.55,-15.5,-.22,230338591,1730.33,15.37,1.62,1.94
CNX Smallcap,17-05-2012,3182.1,3220.6,3174.25,3182.55,12.7,.4,63494914,535.18,16.78,1.31,1.69
S&P CNX Nifty Dividend,17-05-2012,-,-,-,.16,0,-,-,-,-,-,-
CNX Auto,17-05-2012,3989.25,4011.65,3940,3952.55,-21.25,-.53,29908472,931.57,19.82,3.96,2.06
CNX Bank,17-05-2012,9199.5,9328.5,9113.65,9154.2,-10.05,-.11,19257537,1448.95,13.29,2.17,1.4
CNX Energy,17-05-2012,6898.15,6960.4,6866.35,6905.75,29.95,.44,21153069,586.04,13.67,1.73,1.76
CNX Finance,17-05-2012,3761.55,3812.95,3745.35,3759.7,17.1,.46,34362469,1827.76,15.67,2.57,1.4
CNX FMCG,17-05-2012,11617.85,11910.85,11617.85,11794.6,229.75,1.99,19639152,683.59,31.44,10.84,1.62
CNX IT,17-05-2012,5870.7,5896.65,5811.45,5869.1,-1.15,-.02,13649133,661.94,17.91,5.39,1.92
CNX Media,17-05-2012,1146.85,1168.95,1143.75,1146.75,7.95,.7,22645935,147.2,41.06,3.31,1.42
CNX Metal,17-05-2012,2676,2714,2654.85,2675.8,10.45,.39,35889074,781.92,10.87,1.28,1.62
CNX MNC,17-05-2012,5050.65,5108.6,5021.9,5065.1,22.05,.44,18658078,506.45,33.41,3.87,1.19
CNX Pharma,17-05-2012,5063.4,5099.85,5013.25,5033.6,-15.15,-.3,6249355,295.56,42.18,4.41,1.22
CNX PSU Bank,17-05-2012,2852.35,2896.85,2838.5,2862.8,18,.63,11872640,748.44,7.72,1.36,2.47
CNX Realty,17-05-2012,203.85,208,203.5,205.3,1.75,.86,56837661,300.93,17.84,.84,.68
CNX Consumption,17-05-2012,1846.9,1867.35,1831.1,1834.9,-4.5,-.24,55579504,1578.62,21.38,3.27,1.62
CNX Commodities,17-05-2012,2200.1,2221.5,2186.25,2200.7,5.9,.27,71294061,1631,14.61,1.59,1.78
CNX Dividend Opportunities,17-05-2012,1429.4,1445.15,1423.9,1428.3,2.2,.15,56084647,1421.63,12.01,2.55,2.8
CNX Infrastructure,17-05-2012,2192.6,2214.25,2150.9,2160.55,-22.95,-1.05,115504192,1191.01,16.22,1.82,1.35
CNX PSE,17-05-2012,2622.25,2650.1,2609.35,2619.55,-.15,-.01,29685118,542.38,13.94,1.93,2.76
CNX Service Sector,17-05-2012,5778.35,5835.85,5753.35,5774.2,15.35,.27,65021013,2789.74,15.74,2.66,1.56
S&P CNX Nifty Shariah,17-05-2012,-,-,-,1087.5,2.11,.19,49391082,2176.39,16.43,3.17,1.82
S&P CNX 500 Shariah,17-05-2012,-,-,-,1164.1,1.83,.16,84506219,2960.85,17.33,3.4,1.67
S&P ESG India,17-05-2012,-,-,-,3211.28,-10.3,-.32,-,-,-,-,-
