Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,30-05-2012,4964.25,4982.25,4944.9,4950.75,-39.35,-.79,146005250,5374.65,16.75,2.9,1.65
CNX Nifty Junior,30-05-2012,9627.6,9627.6,9495.1,9507.85,-124.1,-1.29,60288281,1037.49,16.02,2.07,1.55
CNX 100,30-05-2012,4861.6,4870.4,4836.15,4841.2,-42.2,-.86,206293531,6412.14,16.63,2.74,1.64
CNX 200,30-05-2012,2510.05,2511.15,2493.7,2496.3,-23.85,-.95,398572855,7676.92,16.55,2.52,1.64
S&P CNX 500,30-05-2012,3946.65,3946.65,3920.55,3923.85,-37.25,-.94,471669364,8278.9,16.84,2.37,1.66
NIFTY Midcap 50,30-05-2012,2015.3,2015.3,1972.8,1976.1,-40,-1.98,120445615,800.54,11.85,1.26,2.19
CNX Midcap,30-05-2012,6995.5,6995.5,6872.9,6883.35,-112.85,-1.61,193302666,1375.65,15.54,1.62,1.94
CNX Smallcap,30-05-2012,3248.45,3251.2,3208.3,3214.6,-39,-1.2,59028586,452.29,19.31,1.32,1.6
S&P CNX Nifty Dividend,30-05-2012,-,-,-,7.99,0,-,-,-,-,-,-
CNX Auto,30-05-2012,3879.05,3879.05,3808.05,3814.15,-144.7,-3.66,51654565,1526.75,19.81,3.8,2.19
CNX Bank,30-05-2012,9642.2,9642.2,9514.25,9534.05,-174.05,-1.79,14072840,1352.92,13.02,2.24,1.35
CNX Energy,30-05-2012,7090.15,7105.55,7052.15,7066.9,-20.65,-.29,23894896,675.92,13.98,1.77,1.72
CNX Finance,30-05-2012,3933.8,3934.65,3892.8,3900.55,-59.05,-1.49,25361279,1592.89,15.21,2.66,1.35
CNX FMCG,30-05-2012,11659.8,11748.35,11625.6,11668.25,7.1,.06,11742578,477.27,30.22,10.72,1.63
CNX IT,30-05-2012,5961.8,6059.55,5954.3,6012.35,29.1,.49,11346810,555.77,18.28,5.37,2.1
CNX Media,30-05-2012,1135.05,1149.1,1133,1138.9,.4,.04,9781584,58.61,36.78,3.29,1.43
CNX Metal,30-05-2012,2713.6,2732.1,2699.8,2706.1,-25.5,-.93,25585605,513.85,11.25,1.29,1.6
CNX MNC,30-05-2012,4985.5,5021.05,4975.3,5011.5,7.45,.15,15990834,511.07,32.8,3.89,1.27
CNX Pharma,30-05-2012,5073.65,5076.4,5032.2,5047.55,-4.35,-.09,4695783,255.9,42.45,4.66,1.18
CNX PSU Bank,30-05-2012,3119.7,3119.7,3070.75,3079.15,-57.1,-1.82,10304073,837.67,7.41,1.44,2.3
CNX Realty,30-05-2012,211.6,211.6,205.3,206.3,-5.8,-2.73,39364486,253.45,17.6,.85,.68
CNX Consumption,30-05-2012,1830.7,1837.3,1822.95,1829.25,-4.05,-.22,50649934,1342.79,21.58,3.26,1.62
CNX Commodities,30-05-2012,2229.2,2236.8,2221.8,2224.7,-11.9,-.53,61766189,1343.94,14.95,1.6,1.77
CNX Dividend Opportunities,30-05-2012,1436.2,1436.2,1425.1,1427.2,-8.85,-.62,40686652,980.71,12.06,2.54,2.79
CNX Infrastructure,30-05-2012,2203.05,2204.1,2186.45,2191.4,-21.45,-.97,125276185,903.43,16.51,1.84,1.33
CNX PSE,30-05-2012,2694.8,2694.8,2648.05,2653.9,-36.05,-1.34,25908666,480.52,14,1.95,2.72
CNX Service Sector,30-05-2012,5975.75,6002.95,5951.65,5958.45,-46.4,-.77,58538975,2455.44,15.63,2.72,1.58
S&P CNX Nifty Shariah,30-05-2012,-,-,-,1105,1.72,.16,37934950,1813.57,16.59,3.29,1.88
S&P CNX 500 Shariah,30-05-2012,-,-,-,1176.27,-1.4,-.12,73479765,2615.36,17.53,3.46,1.72
S&P ESG India,30-05-2012,-,-,-,3246.19,-36.6,-1.11,-,-,-,-,-
