Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,22-05-2012,4954.7,4956.35,4849.9,4860.5,-45.55,-.93,130808278,5074.37,16.46,2.85,1.64
CNX Nifty Junior,22-05-2012,9561.1,9648.35,9449,9463.7,-91.9,-.96,74474058,1337.03,16.16,2.08,1.53
CNX 100,22-05-2012,4848.6,4854.1,4753.25,4762.9,-44.85,-.93,205282336,6411.4,16.42,2.7,1.63
CNX 200,22-05-2012,2500.55,2505.4,2453.35,2458.3,-23.25,-.94,379489608,7539.81,16.26,2.49,1.64
S&P CNX 500,22-05-2012,3931.6,3940.05,3863.25,3869.8,-34.65,-.89,476708419,8289.61,16.55,2.35,1.65
NIFTY Midcap 50,22-05-2012,1993.95,2013.4,1966.05,1971.05,-21.4,-1.07,102413598,828.41,11.97,1.26,2.2
CNX Midcap,22-05-2012,6905.15,6969.65,6844.7,6857.35,-45.9,-.66,180961712,1404.7,15.25,1.61,1.95
CNX Smallcap,22-05-2012,3244.35,3251.3,3183.75,3190.85,-23.8,-.74,65086153,608.02,18.05,1.32,1.6
S&P CNX Nifty Dividend,22-05-2012,-,-,-,.16,0,-,-,-,-,-,-
CNX Auto,22-05-2012,3936,3958.05,3869.35,3878.05,-25.05,-.64,19892987,642.96,19.42,3.89,2.1
CNX Bank,22-05-2012,9510.45,9522.3,9253.05,9268.8,-143.2,-1.52,20800522,1819.47,12.66,2.2,1.38
CNX Energy,22-05-2012,7065.65,7065.65,6910.05,6923.25,-70.05,-1,22080849,556.54,13.7,1.73,1.75
CNX Finance,22-05-2012,3888.75,3902.05,3793.55,3800.5,-46.75,-1.22,37450604,2156.03,14.98,2.59,1.38
CNX FMCG,22-05-2012,11845.45,11882,11617.65,11677.05,-87.55,-.74,11752497,394.68,31.13,10.73,1.63
CNX IT,22-05-2012,5833.3,5859.5,5789.1,5822.45,25.9,.45,11526468,482.61,17.76,5.37,1.92
CNX Media,22-05-2012,1150.65,1150.65,1127.1,1130.7,-3.7,-.33,9787908,65.2,40.49,3.27,1.44
CNX Metal,22-05-2012,2728.4,2742.9,2644.6,2654.5,-50.35,-1.86,31639148,649.57,10.78,1.27,1.63
CNX MNC,22-05-2012,5067.05,5085,4943.8,4957.25,-85,-1.69,17890709,505.52,32.7,3.79,1.22
CNX Pharma,22-05-2012,5068.95,5068.95,5009.8,5017.2,-35.5,-.7,5632510,283.86,42.04,4.4,1.22
CNX PSU Bank,22-05-2012,3037.35,3054.4,2940.95,2948.45,-64.65,-2.15,12333649,1054.84,7.1,1.4,2.4
CNX Realty,22-05-2012,210.85,213.95,206.1,207.05,-2.7,-1.29,31500957,211.62,17.99,.85,.68
CNX Consumption,22-05-2012,1844.2,1848.65,1807.95,1810.7,-23.7,-1.29,49923100,1154.24,21.1,3.23,1.64
CNX Commodities,22-05-2012,2236.85,2244.4,2179.9,2185.45,-34.15,-1.54,65516075,1488.7,14.51,1.58,1.79
CNX Dividend Opportunities,22-05-2012,1429.95,1437.5,1409.75,1412.1,-13.35,-.94,50603182,1169.66,11.87,2.52,2.83
CNX Infrastructure,22-05-2012,2208.85,2212.35,2143.05,2147.45,-40.5,-1.85,120522377,1021.45,16.12,1.81,1.36
CNX PSE,22-05-2012,2651.65,2671.7,2614.35,2619.85,-14.45,-.55,31671808,593.97,13.94,1.93,2.76
CNX Service Sector,22-05-2012,5897.15,5909.5,5780.8,5793.05,-48.7,-.83,71558765,2959.21,15.32,2.67,1.55
S&P CNX Nifty Shariah,22-05-2012,-,-,-,1081.45,-5.97,-.55,39280944,1707.76,16.16,3.23,1.84
S&P CNX 500 Shariah,22-05-2012,-,-,-,1157.45,-6.26,-.54,73668112,2503.01,17.17,3.42,1.68
S&P ESG India,22-05-2012,-,-,-,3198.03,-36.83,-1.14,-,-,-,-,-
