Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,03-05-2012,5211.2,5217.3,5180.65,5188.4,-50.75,-.97,118573998,5488.9,17.81,3.04,1.54
CNX Nifty Junior,03-05-2012,10214.05,10214.05,10068.9,10081.5,-134.3,-1.31,69963830,1177.49,17.25,2.19,1.45
CNX 100,03-05-2012,5111.7,5113.6,5075.7,5082.6,-52.45,-1.02,188537828,6666.39,17.73,2.87,1.53
CNX 200,03-05-2012,2642.85,2643.45,2623,2626.8,-26.95,-1.02,407583608,8605.74,17.51,2.65,1.54
S&P CNX 500,03-05-2012,4155.75,4155.75,4123.05,4128.65,-42.65,-1.02,493909585,9401.35,17.73,2.5,1.56
NIFTY Midcap 50,03-05-2012,2201.6,2201.6,2167.45,2170.25,-32.5,-1.48,112980370,844.74,12.93,1.37,2.02
CNX Midcap,03-05-2012,7441.8,7441.8,7344.25,7358.2,-85.55,-1.15,233140115,2154,16.02,1.71,1.85
CNX Smallcap,03-05-2012,3458.65,3458.65,3410.4,3420.2,-36.8,-1.06,69475047,642.69,16.52,1.41,1.69
S&P CNX Nifty Dividend,03-05-2012,-,-,-,.16,0,-,-,-,-,-,-
CNX Auto,03-05-2012,4331.85,4331.85,4243.65,4250.4,-106.5,-2.44,30558324,1115.51,21.35,4.23,1.91
CNX Bank,03-05-2012,10231.7,10255.85,10100.25,10126.55,-180.05,-1.75,19322990,1616.48,14.82,2.38,1.28
CNX Energy,03-05-2012,7394.7,7412.85,7352.95,7376.8,-65.05,-.87,16107923,385.41,14.13,1.85,1.65
CNX Finance,03-05-2012,4136,4145.1,4093.3,4100.4,-63.2,-1.52,30631138,1904.39,17.06,2.79,1.28
CNX FMCG,03-05-2012,12177.7,12205.3,12083.9,12115.55,-53,-.44,15993629,606.03,32.61,11.14,1.57
CNX IT,03-05-2012,6101.55,6180.7,6101.55,6161.1,36.2,.59,11598403,823.22,18.88,5.62,1.86
CNX Media,03-05-2012,1215,1223.05,1204.7,1207.55,-12.1,-.99,8022219,81.88,41.46,3.51,1.39
CNX Metal,03-05-2012,2941.65,2945.65,2888.8,2902.15,-54.85,-1.85,22869481,574.2,11.46,1.38,1.49
CNX MNC,03-05-2012,5201.2,5247.7,5191.65,5218.25,.1,0,17275762,596.21,34.22,3.99,1.16
CNX Pharma,03-05-2012,5168.9,5186.85,5141.6,5151.9,-11.55,-.22,4188807,202.04,50.06,4.52,1.19
CNX PSU Bank,03-05-2012,3300.25,3300.75,3221.9,3233.4,-86.3,-2.6,11531655,693.15,8.76,1.48,2.26
CNX Realty,03-05-2012,225.4,225.4,221.05,222.45,-3.75,-1.66,35490386,261,19.11,.93,.63
CNX Consumption,03-05-2012,1934.5,1935.65,1920.45,1922.9,-21.4,-1.1,60586271,1792.44,22.5,3.44,1.54
CNX Commodities,03-05-2012,2367.85,2367.85,2343.9,2349.5,-29.6,-1.24,62682629,1228.82,14.98,1.7,1.68
CNX Dividend Opportunities,03-05-2012,1522.35,1522.35,1505.45,1508.1,-20.75,-1.36,61352532,1779.88,12.8,2.66,2.67
CNX Infrastructure,03-05-2012,2336.8,2342.65,2320.65,2325.05,-26.2,-1.11,101480244,834.42,17.54,1.96,1.25
CNX PSE,03-05-2012,2796.6,2796.6,2769.3,2778.4,-31.2,-1.11,24716747,518.69,14.72,2.04,2.6
CNX Service Sector,03-05-2012,6241.9,6260.35,6208.55,6217.7,-60.8,-.97,60769704,2958.37,17.02,2.86,1.45
S&P CNX Nifty Shariah,03-05-2012,-,-,-,1148.26,-5.33,-.46,47113187,2535.42,17.13,3.35,1.72
S&P CNX 500 Shariah,03-05-2012,-,-,-,1218.15,-6.19,-.51,88796914,3378.9,17.95,3.55,1.61
S&P ESG India,03-05-2012,-,-,-,3459.69,-46.61,-1.33,-,-,-,-,-
