Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,26-11-2014,8450.3,8500.3,8438.65,8475.75,12.65,.15,151922494,7123.76,21.65,3.58,1.25
CNX Nifty Junior,26-11-2014,18231.85,18349.4,18210.65,18283.8,-7.2,-.04,72749172,2528.82,20.79,2.87,1.03
CNX 100,26-11-2014,8400.8,8450.9,8390.8,8425.9,10.15,.12,224671666,9652.58,21.51,3.45,1.21
CNX 200,26-11-2014,4311.5,4339.45,4305.8,4326.75,7.75,.18,506186364,12357.88,21.14,3.27,1.28
CNX 500,26-11-2014,6799.4,6843.2,6792.75,6825.45,15,.22,639644870,14170.71,22.05,3.11,1.27
NIFTY Midcap 50,26-11-2014,3305.75,3353.15,3296.35,3340.5,26.65,.8,202941796,2632.76,16.46,1.79,1.24
CNX Midcap,26-11-2014,12102.35,12209.1,12078.45,12180.45,56.1,.46,244527449,3696.3,18.3,2.44,1.59
CNX Smallcap,26-11-2014,5095.75,5162.15,5095.75,5139.5,39.6,.78,117206817,1179.65,33,1.35,1.66
CNX Nifty Dividend,26-11-2014,-,-,-,95.24,0,-,-,-,-,-,-
CNX Auto,26-11-2014,8287.8,8344.05,8244.25,8333.75,31.9,.38,37880425,1312.2,41.36,6.38,.84
CNX Bank,26-11-2014,17914.35,18128.15,17890.85,17975.95,-61.1,-.34,32391132,1895.92,18.34,2.79,1
CNX Energy,26-11-2014,9398.65,9458.25,9395.55,9424.4,5.75,.06,35374886,940.53,13.21,1.77,1.84
CNX Finance,26-11-2014,7261.8,7331.1,7230.15,7287.8,-6.45,-.09,45663809,2440.24,20.15,3.2,1.07
CNX FMCG,26-11-2014,19786.25,20044.9,19767.35,19957.2,255.3,1.3,20148174,791.75,35.44,12.76,1.46
CNX IT,26-11-2014,11769.2,11804.75,11714.85,11770.4,-19.6,-.17,7782652,1088.58,21.72,6.85,1.22
CNX Media,26-11-2014,2328.55,2328.55,2293.45,2300.25,-54.25,-2.3,14765006,240.41,56.17,5.45,.8
CNX Metal,26-11-2014,2799.9,2835.15,2791.8,2831,28.35,1.01,33497871,672,11.98,1.23,2.85
CNX MNC,26-11-2014,8805.05,8865.2,8793.5,8852.45,28.1,.32,7070861,449.2,37.27,6.29,1.03
CNX Pharma,26-11-2014,11209.1,11225.6,11131.85,11154.45,-25.15,-.22,6407061,595.67,37.49,7.9,.58
CNX PSU Bank,26-11-2014,4006.6,4057.6,3988.85,4027.5,16.35,.41,33199292,807.6,12.66,1.27,1.44
CNX Realty,26-11-2014,206.2,217.55,204.6,215.65,8.3,4,116699645,682.28,32.23,1.06,.94
CNX Consumption,26-11-2014,3374.75,3387.6,3367.8,3380.35,-1.75,-.05,45499333,2089.07,29.93,5.13,1.02
CNX Commodities,26-11-2014,2790.1,2819.8,2788.8,2811.95,18.65,.67,69598573,1872.45,14.22,1.66,2.21
CNX Dividend Opportunities,26-11-2014,2136.5,2158.15,2136.05,2151.15,9.95,.46,104211573,2583.93,13.74,2.2,2.72
CNX Infrastructure,26-11-2014,3240.2,3264.65,3229.95,3243.35,-.55,-.02,127452801,1614.46,21.29,2.27,1.09
CNX PSE,26-11-2014,3645.5,3689.45,3645.5,3675.35,23.6,.65,50014061,1112.39,11.85,1.98,2.96
CNX Service Sector,26-11-2014,10695.8,10757.65,10664.4,10718.45,-16.05,-.15,86461330,4092.69,19.71,3.43,1.15
CNX Nifty Shariah,26-11-2014,-,-,-,1873.94,.61,.03,25887276,1972.71,19.26,3.29,.98
CNX 500 Shariah,26-11-2014,-,-,-,2093.14,1.86,.09,82560021,3836.29,22.46,3.8,.94
CNX Low Volatility,26-11-2014,-,-,-,6792.45,30,.44,59604797,4168.51,25.17,4.73,1.29
CNX Alpha Index,26-11-2014,-,-,-,7981.53,17.94,.23,50322644,1812.85,26.96,3.8,.57
CNX High Beta,26-11-2014,-,-,-,1863.08,22.38,1.22,304031795,4358.94,13.82,.96,1.44
CNX DEFTY,26-11-2014,-,-,-,4747.13,11.19,.24,-,-,-,-,-
CNX 100 Equal Weight,26-11-2014,-,-,-,10377.93,26.59,.26,224671666,9652.58,19.58,2.64,1.29
LIX 15,26-11-2014,3821.95,3852.3,3804.3,3841.3,12.8,.33,58214456,1962.28,18.35,2.06,1.03
CPSE,26-11-2014,2550.55,2583.5,2550.55,2572.15,17.45,.68,13185512,543.92,10.96,2.4,3.37
NV 20,26-11-2014,-,-,-,3985.6,-1.72,-.04,52052626,3275.61,16.52,2.69,1.51
LIX15 Midcap,26-11-2014,-,-,-,3011.98,.69,.02,108095144,1024.32,12.31,1.64,1.45
CNX Shariah25,26-11-2014,-,-,-,3121.68,2.16,.07,23454861,2076.29,24.45,5.37,1.01
India VIX,26-11-2014,13.525,13.5375,10.6075,12.99,-.54,-3.99,-,-,-,-,-
NI15,26-11-2014,4929.55,4948.35,4921,4943.45,16.3,.33,26334886,2260.98,29.55,9.25,1.15
NIFTY TR 1X Inverse,26-11-2014,411.05,411.6,408.65,409.8,-.55,-.13,-,-,-,-,-
NIFTY TR 2X Leverage,26-11-2014,4419.55,4471.7,4407.4,4446.25,12.25,.28,-,-,-,-,-
NIFTY PR 1X Inverse,26-11-2014,439.7,440.3,437.1,438.4,-.55,-.13,-,-,-,-,-
NIFTY PR 2x Leverage,26-11-2014,3865,3910.6,3854.35,3888.35,10.75,.28,-,-,-,-,-
