Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-11-2014,8408.2,8489.8,8398.6,8477.35,75.45,.9,137015453,7889.99,21.7,3.58,1.25
CNX Nifty Junior,21-11-2014,18538.65,18635.7,18461.85,18509.65,1.2,.01,79265600,2928.91,20.96,2.9,1.02
CNX 100,21-11-2014,8386.65,8455.25,8377.8,8443,63.75,.76,216281053,10818.9,21.58,3.46,1.21
CNX 200,21-11-2014,4312.55,4346.65,4308.75,4338.2,29.65,.69,482513716,13490.31,21.28,3.28,1.27
CNX 500,21-11-2014,6813.05,6864.45,6808.85,6847.3,41,.6,644538292,15417.03,22.17,3.12,1.26
NIFTY Midcap 50,21-11-2014,3364.1,3396.2,3359.7,3362.7,.95,.03,162791442,2244.93,16.81,1.8,1.23
CNX Midcap,21-11-2014,12269,12333.15,12245.55,12253.95,-.1,0,229652766,3837.8,18.78,2.45,1.58
CNX Smallcap,21-11-2014,5269.3,5297.15,5222,5229.9,-33.1,-.63,118237725,1091.86,31.6,1.38,1.63
CNX Nifty Dividend,21-11-2014,-,-,-,95.24,0,-,-,-,-,-,-
CNX Auto,21-11-2014,8359.2,8426.5,8341,8378.8,44.6,.54,26062406,1387.78,41.44,6.42,.84
CNX Bank,21-11-2014,17767.75,18139.95,17716.65,18056.3,411.25,2.33,56331995,3290.41,18.46,2.8,1
CNX Energy,21-11-2014,9404.55,9531.7,9404.55,9486.25,65.2,.69,30412434,828.12,13.26,1.78,1.83
CNX Finance,21-11-2014,7175.2,7301.25,7162.85,7281.2,138.7,1.94,58471413,3357.07,20.13,3.2,1.07
CNX FMCG,21-11-2014,20171.5,20319.1,20139.4,20304.85,131.4,.65,9887498,429.75,36.04,12.98,1.43
CNX IT,21-11-2014,11637.7,11643.7,11544.35,11596.95,-80.5,-.69,10600459,1422.08,21.41,6.75,1.24
CNX Media,21-11-2014,2283.5,2325.2,2283.5,2306.45,23.6,1.03,35884499,312.8,56.32,5.46,.8
CNX Metal,21-11-2014,2791.8,2817.95,2774.1,2796.35,4.8,.17,35109772,705.82,12.26,1.22,2.88
CNX MNC,21-11-2014,8887.45,8922,8832.35,8871.85,-8.2,-.09,7591664,502.58,37.3,6.3,1.03
CNX Pharma,21-11-2014,11222.75,11289.05,11178.1,11189.55,-26.85,-.24,7655821,619.13,37.6,7.92,.58
CNX PSU Bank,21-11-2014,4000.2,4087.05,3975.2,4062.65,87.75,2.21,44579881,1268.89,12.77,1.28,1.43
CNX Realty,21-11-2014,210.1,214.3,210,210.65,.1,.05,66525917,328.11,30.19,1.04,.96
CNX Consumption,21-11-2014,3393.3,3410.8,3386.65,3400.8,8.75,.26,35115629,1856.03,30.02,5.16,1.02
CNX Commodities,21-11-2014,2794.45,2825.1,2794.45,2807,11.4,.41,67035476,1876.97,14.43,1.66,2.21
CNX Dividend Opportunities,21-11-2014,2159.35,2181.9,2159.2,2169.35,11.75,.54,102870966,2494.64,13.91,2.22,2.69
CNX Infrastructure,21-11-2014,3266.3,3309.8,3257.65,3292.8,23.6,.72,112118765,1440.07,21.15,2.3,1.07
CNX PSE,21-11-2014,3645.4,3687.05,3645.4,3666.35,11.3,.31,48538108,973.84,11.78,1.98,2.97
CNX Service Sector,21-11-2014,10616.05,10723.75,10587.65,10696.7,99,.93,103731621,5580.93,19.61,3.42,1.15
CNX Nifty Shariah,21-11-2014,-,-,-,1872.12,10.82,.58,22965086,2083.51,19.46,3.28,.99
CNX 500 Shariah,21-11-2014,-,-,-,2093.5,6.1,.29,82973772,3863.06,22.62,3.8,.94
CNX Low Volatility,21-11-2014,-,-,-,6800.27,16.29,.24,60611641,5238.69,25.04,4.73,1.28
CNX Alpha Index,21-11-2014,-,-,-,8006.82,-73.51,-.91,54325686,1795.66,27.53,3.81,.57
CNX High Beta,21-11-2014,-,-,-,1893.21,9.47,.5,273811087,4373.99,13.93,.97,1.42
CNX DEFTY,21-11-2014,-,-,-,4749.2,61.51,1.31,-,-,-,-,-
CNX 100 Equal Weight,21-11-2014,-,-,-,10419.44,35.6,.34,216281053,10818.9,19.63,2.65,1.28
LIX 15,21-11-2014,3829.1,3869.1,3818.8,3852.45,42.65,1.12,71599569,2556.77,18.51,2.06,1.03
CPSE,21-11-2014,2533.15,2563.6,2533.15,2546.2,6.45,.25,14871878,559.15,10.78,2.37,3.41
NV 20,21-11-2014,-,-,-,3968.64,35.2,.89,60442909,4026.25,16.55,2.68,1.52
LIX15 Midcap,21-11-2014,-,-,-,3060.72,12.73,.42,80608859,1021.36,12.7,1.67,1.43
CNX Shariah25,21-11-2014,-,-,-,3110.6,7.32,.24,21525080,2223.56,24.27,5.35,1.02
India VIX,21-11-2014,14.165,15.145,11.05,13.85,-.31,-2.21,-,-,-,-,-
NI15,21-11-2014,4913.4,4929.55,4902.05,4919.85,2.05,.04,18905771,2278.48,29.38,9.21,1.15
NIFTY TR 1X Inverse,21-11-2014,412.75,413.15,408.75,409.35,-3.6,-.87,-,-,-,-,-
NIFTY TR 2X Leverage,21-11-2014,4381.1,4465.65,4372.15,4453.15,77.6,1.77,-,-,-,-,-
NIFTY PR 1X Inverse,21-11-2014,441.5,441.95,437.25,437.85,-3.9,-.88,-,-,-,-,-
NIFTY PR 2x Leverage,21-11-2014,3831.35,3905.3,3823.55,3894.35,67.85,1.77,-,-,-,-,-
