Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,25-11-2014,8530.8,8535.35,8429.45,8463.1,-67.05,-.79,271914173,12210.62,21.61,3.57,1.25
CNX Nifty Junior,25-11-2014,18584.05,18592.4,18133.95,18291,-279.75,-1.51,182346686,4802.1,20.79,2.87,1.03
CNX 100,25-11-2014,8493.3,8495.55,8377.65,8415.75,-76.05,-.9,454260859,17012.72,21.48,3.45,1.22
CNX 200,25-11-2014,4362.9,4363.85,4298.5,4319,-42.8,-.98,898981729,20583.8,21.1,3.26,1.28
CNX 500,25-11-2014,6882.85,6882.85,6776.3,6810.45,-70.35,-1.02,1083011634,22856.42,22,3.11,1.27
NIFTY Midcap 50,25-11-2014,3389.6,3391.45,3276,3313.85,-71.85,-2.12,294719076,3648.35,16.33,1.77,1.25
CNX Midcap,25-11-2014,12305.7,12314.2,12039.35,12124.35,-173.55,-1.41,351932873,5777.51,18.2,2.43,1.59
CNX Smallcap,25-11-2014,5217.7,5225.35,5047.15,5099.9,-111.9,-2.15,167895599,1332.95,32.75,1.34,1.67
CNX Nifty Dividend,25-11-2014,-,-,-,95.24,0,-,-,-,-,-,-
CNX Auto,25-11-2014,8412.85,8420.1,8239.85,8301.85,-91.85,-1.09,71601785,2451.34,41.06,6.36,.85
CNX Bank,25-11-2014,18261.95,18261.95,17992.5,18037.05,-244.9,-1.34,57611224,2730.78,18.4,2.8,1
CNX Energy,25-11-2014,9409.35,9439.45,9278.3,9418.65,-1.9,-.02,121651317,1826.94,13.2,1.77,1.84
CNX Finance,25-11-2014,7342.05,7347.95,7275.35,7294.25,-61.05,-.83,76446491,3854.83,20.16,3.2,1.06
CNX FMCG,25-11-2014,20268.25,20398.3,19424.95,19701.9,-587.55,-2.9,27309524,1034.74,34.99,12.59,1.47
CNX IT,25-11-2014,11847.4,11908.1,11679.1,11790,-19.85,-.17,14405769,1876.43,21.75,6.86,1.22
CNX Media,25-11-2014,2348.35,2385.2,2337.35,2354.5,13.75,.59,68668847,2470.34,57.5,5.57,.78
CNX Metal,25-11-2014,2840.55,2841.7,2756.75,2802.65,-38.55,-1.36,40764694,831.91,11.86,1.22,2.88
CNX MNC,25-11-2014,8877.15,8889.4,8737.2,8824.35,-53.65,-.6,10441609,609.74,37.15,6.27,1.04
CNX Pharma,25-11-2014,11131.8,11201.15,11032.35,11179.6,41.5,.37,10259249,878.3,37.57,7.92,.58
CNX PSU Bank,25-11-2014,4108.8,4108.8,3984.75,4011.15,-90,-2.19,52541459,1359.8,12.61,1.26,1.45
CNX Realty,25-11-2014,215.05,215.05,205.7,207.35,-7.55,-3.51,108581452,462.83,30.99,1.02,.97
CNX Consumption,25-11-2014,3414,3417.25,3366.2,3382.1,-25.4,-.75,122254999,4961.06,29.91,5.13,1.02
CNX Commodities,25-11-2014,2823.95,2825.15,2767.75,2793.3,-32.3,-1.14,138164904,2625.63,14.12,1.65,2.22
CNX Dividend Opportunities,25-11-2014,2171.5,2173.3,2132.2,2141.2,-31.7,-1.46,130895516,3186.78,13.68,2.19,2.73
CNX Infrastructure,25-11-2014,3305.2,3305.2,3212.25,3243.9,-53.25,-1.62,350868506,3161.08,21.29,2.27,1.09
CNX PSE,25-11-2014,3660.5,3660.5,3605.95,3651.75,-14.1,-.38,97710699,1839.93,11.76,1.97,2.98
CNX Service Sector,25-11-2014,10823,10823,10694.45,10734.5,-82.4,-.76,264793750,9064.1,19.74,3.43,1.15
CNX Nifty Shariah,25-11-2014,-,-,-,1873.34,-2.21,-.12,36176796,2827.13,19.25,3.28,.99
CNX 500 Shariah,25-11-2014,-,-,-,2091.28,-6.45,-.31,138145508,5891.22,22.44,3.8,.94
CNX Low Volatility,25-11-2014,-,-,-,6762.45,-48.74,-.72,109573611,6346.06,25.03,4.71,1.29
CNX Alpha Index,25-11-2014,-,-,-,7963.58,-71.69,-.89,96115391,3075.39,26.9,3.79,.57
CNX High Beta,25-11-2014,-,-,-,1840.7,-64.44,-3.38,497152434,5639.03,13.66,.95,1.46
CNX DEFTY,25-11-2014,-,-,-,4735.94,-48.31,-1.01,-,-,-,-,-
CNX 100 Equal Weight,25-11-2014,-,-,-,10351.34,-128.36,-1.22,454260859,17012.72,19.52,2.63,1.29
LIX 15,25-11-2014,3889.2,3891.25,3797.95,3828.5,-52.35,-1.35,86109920,2754.47,18.29,2.05,1.03
