Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,18-11-2015,7823.15,7843.4,7725.05,7731.8,-105.75,-1.35,148037721,6112.32,20.9,3.11,1.47
Nifty Next 50,18-11-2015,19294.7,19356.6,19147.35,19182.75,-93.15,-.48,63461425,2104.62,21.26,2.73,1.69
Nifty 100,18-11-2015,7940.3,7961,7849.2,7855.25,-96,-1.21,211499146,8216.94,20.96,3.04,1.51
Nifty 200,18-11-2015,4116.05,4127.15,4069.45,4072.8,-47.9,-1.16,497244364,10581.84,21.86,2.91,1.47
Nifty 500,18-11-2015,6574.8,6591.6,6502.65,6507.55,-73.25,-1.11,751900118,12361.45,22.75,2.78,1.44
Nifty Midcap 50,18-11-2015,3283.25,3297.1,3230.3,3234.9,-45.2,-1.38,232092539,1765.81,19.98,1.27,2.4
Nifty Midcap 100,18-11-2015,12973.2,13013.35,12855,12877.3,-82.25,-.63,167395604,2853.95,26.06,2.19,1.52
Nifty Smallcap 100,18-11-2015,5370.9,5395.35,5300.75,5307.05,-54.95,-1.02,337290577,1379.86,22.96,1.02,1.44
Nifty50 Dividend Points,18-11-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,18-11-2015,8253.95,8289.05,8172.85,8181,-71.1,-.86,28066566,1386.64,41.08,6.23,.79
Nifty Bank,18-11-2015,17108.9,17186.7,16787.55,16812.1,-328.35,-1.92,44250311,1342.1,17.56,2.37,1.16
Nifty Energy,18-11-2015,7936.05,7976.05,7867.95,7880.05,-60.4,-.76,19731923,594.39,11.87,1.42,1.93
Nifty Financial Services,18-11-2015,7008.9,7034.45,6880.45,6889.65,-128.05,-1.82,37862022,1429.1,18.3,2.89,1.21
Nifty FMCG,18-11-2015,20537.55,20537.55,20322.6,20411.8,-57.3,-.28,12183650,580.05,37.87,12.01,1.41
Nifty IT,18-11-2015,10967.75,10969.5,10799,10836.7,-198.4,-1.8,10167296,1012.92,18.86,5.89,2.45
Nifty Media,18-11-2015,2298.65,2301.45,2271.6,2275.8,-15.1,-.66,10335277,212.29,43.7,5.49,.81
Nifty Metal,18-11-2015,1739.8,1746.5,1697,1702.05,-37.6,-2.16,48359342,683.15,12.92,.64,4.07
Nifty MNC,18-11-2015,9467.1,9488.75,9356.6,9369,-96.4,-1.02,16278148,763.01,40.6,6.92,1.73
Nifty Pharma,18-11-2015,11785.55,11837.35,11692.85,11717.8,-83.4,-.71,9039813,927.94,59.36,6.3,.52
Nifty PSU Bank,18-11-2015,3174.75,3191.4,3079.5,3087.7,-90.75,-2.86,36728587,583.13,12.72,.94,1.86
Nifty Realty,18-11-2015,166.55,167.9,163.65,164.05,-2.55,-1.53,77952519,255.61,28.29,.76,.9
Nifty India Consumption,18-11-2015,3479.9,3501.15,3458.7,3463.65,-13.25,-.38,41847014,1854.3,29.4,4.81,1.12
Nifty Commodities,18-11-2015,2321.4,2332.4,2303.5,2307.05,-14.7,-.63,83464809,1616.07,14.28,1.37,2.64
Nifty Dividend Opportunities 50,18-11-2015,1875.4,1882.05,1858.95,1861.5,-12.35,-.66,95124267,1746.05,14.13,1.92,2.98
Nifty Infrastructure,18-11-2015,2716.2,2747.5,2697.95,2701.65,-11.05,-.41,140618251,1096.68,19.11,1.77,1.17
Nifty PSE,18-11-2015,3004.75,3024.3,2985.25,2994.2,-9.65,-.32,53115411,841.64,11.29,1.6,3.3
Nifty Services Sector,18-11-2015,10067.1,10094.65,9905.3,9915.75,-187.8,-1.86,93277261,3374.41,17.71,3,1.52
