Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-11-2015,7788.25,7937.75,7771.7,7915.2,-39.1,-.49,218422388,9376.17,21.41,3.18,1.44
Nifty Next 50,09-11-2015,19192.55,19758.5,19171.8,19679.95,118.2,.6,76550299,2548.1,20.84,2.8,1.65
Nifty 100,09-11-2015,7903.8,8068.4,7890.85,8044.45,-25.15,-.31,294972687,11924.26,21.31,3.11,1.47
Nifty 200,09-11-2015,4088.3,4177,4079.85,4164.65,-9.05,-.22,558576646,14323.23,22.16,2.97,1.44
Nifty 500,09-11-2015,6516.2,6657.4,6500.95,6641.4,-8.7,-.13,681210125,15771.89,23.02,2.84,1.41
Nifty Midcap 50,09-11-2015,3136.15,3264.45,3128.6,3253.25,42.75,1.33,189694894,1757.43,18.55,1.28,2.38
Nifty Midcap 100,09-11-2015,12747.95,13111.9,12712.15,13073.8,78.1,.6,217157317,3143.21,24.8,2.23,1.49
Nifty Smallcap 100,09-11-2015,5095.2,5283.65,5073.9,5277,54.5,1.04,155688634,998.12,22.55,1.02,1.45
Nifty50 Dividend Points,09-11-2015,-,-,-,92.97,0,-,-,-,-,-,-
Nifty Auto,09-11-2015,7921.75,8265.25,7921.75,8246.2,101.75,1.25,59004596,2382.82,41.49,6.28,.79
Nifty Bank,09-11-2015,16667.9,17069,16587.25,17003,-83.5,-.49,80562033,2519.91,17.53,2.4,1.14
Nifty Energy,09-11-2015,8019.4,8197.5,7977.45,8175.25,6.8,.08,27811215,933.39,12.14,1.47,1.86
Nifty Financial Services,09-11-2015,6863.55,7006.15,6842.6,6967.9,-59.75,-.85,61480896,2481.14,18.53,2.92,1.19
Nifty FMCG,09-11-2015,19937.05,20552.1,19895.1,20496.15,245.15,1.21,15203700,830.71,37.94,12.06,1.41
Nifty IT,09-11-2015,11364.55,11427.95,11320.95,11412.15,-73.3,-.64,10126396,1009.2,19.86,6.2,2.32
Nifty Media,09-11-2015,2306.95,2322.8,2276.2,2315.3,-21.6,-.92,6909633,210.04,45.51,5.59,.8
Nifty Metal,09-11-2015,1674.9,1734.85,1668.25,1723.65,3.4,.2,41033404,513.3,12.7,.65,4.01
Nifty MNC,09-11-2015,9391.95,9636.3,9374.95,9613.75,74.4,.78,19550022,952.17,41.5,7.1,1.68
Nifty Pharma,09-11-2015,11877.2,12031.65,11753.3,11989.05,-237.6,-1.94,16691266,1790.56,60.73,6.44,.51
Nifty PSU Bank,09-11-2015,3017.8,3163.8,3016.95,3147.7,43.9,1.41,67659485,1155.98,12.32,.96,1.82
Nifty Realty,09-11-2015,166.75,169.55,166.15,168.8,-3.7,-2.14,70918400,274.1,28.15,.78,.88
Nifty India Consumption,09-11-2015,3426.6,3515.9,3417.65,3506.4,23.85,.68,53375171,2213.9,29.72,4.87,1.1
Nifty Commodities,09-11-2015,2335.7,2381.8,2330,2374.15,-5.25,-.22,87621811,1845.02,14.43,1.41,2.57
Nifty Dividend Opportunities 50,09-11-2015,1869.5,1907,1865.05,1901.55,.2,.01,103067296,1992.54,14,1.96,2.92
