Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,04-11-2015,8104.9,8116.1,8027.3,8040.2,-20.5,-.25,125935846,5696.01,21.87,3.22,1.42
CNX Nifty Junior,04-11-2015,19964.6,19991.1,19879.1,19893.3,13.65,.07,86430021,2687.05,21.29,2.81,1.63
CNX 100,04-11-2015,8224.6,8234.1,8153.7,8164.9,-16.45,-.2,212365867,8383.07,21.77,3.14,1.45
CNX 200,04-11-2015,4258.4,4263.1,4221.5,4227.15,-8.75,-.21,457278576,10969.99,22.62,3,1.42
CNX 500,04-11-2015,6790.1,6796.35,6733.55,6741.2,-13.95,-.21,571326606,12587.81,23.43,2.87,1.39
NIFTY Midcap 50,04-11-2015,3329.7,3333,3296.1,3300.55,-5.85,-.18,188841380,2011.76,18.58,1.29,2.36
CNX Midcap,04-11-2015,13322.95,13351.7,13255.05,13270.55,6.75,.05,222091209,3761.85,25.16,2.25,1.48
CNX Smallcap,04-11-2015,5396.45,5413.25,5350.45,5355.2,-8.25,-.15,149455870,1113.03,22.61,1.03,1.44
CNX Nifty Dividend,04-11-2015,-,-,-,92.97,0,-,-,-,-,-,-
CNX Auto,04-11-2015,8160.5,8269.5,8160.5,8235.75,132.85,1.64,45849962,1650.56,47.47,6.26,.79
CNX Bank,04-11-2015,17449,17449,17175.65,17221.05,-104.55,-.6,41020104,1306,17.66,2.41,1.14
CNX Energy,04-11-2015,8250.35,8286.05,8159.15,8178.05,-53.2,-.65,24824838,815.14,12.05,1.47,1.86
CNX Finance,04-11-2015,7196.25,7201.6,7096.95,7115.55,-34.1,-.48,35323303,1359.34,19.02,2.97,1.17
CNX FMCG,04-11-2015,20314.5,20357.1,20211.75,20273.8,55.3,.27,12255806,737.44,38.99,11.66,1.42
CNX IT,04-11-2015,11680.15,11688.65,11535.95,11551.6,-66.8,-.57,9660090,830.63,20.36,6.24,2.29
CNX Media,04-11-2015,2426.3,2437.25,2419.55,2425.2,5.95,.25,10292731,278.51,45.8,5.89,.77
CNX Metal,04-11-2015,1784.2,1790.15,1766,1768.65,1.05,.06,30574839,408,12.26,.66,3.88
CNX MNC,04-11-2015,9706.25,9726.5,9655.3,9666.4,-7.2,-.07,11920041,754.97,44.34,7.01,1.67
CNX Pharma,04-11-2015,13094.7,13116.3,12901.55,12923.9,-130.65,-1,8878911,953.36,64.14,6.94,.47
CNX PSU Bank,04-11-2015,3068.7,3082.95,3039.2,3060.7,30.25,1,47153610,712.85,11.73,.92,1.92
CNX Realty,04-11-2015,179.5,180.8,176.8,177.1,-.3,-.17,58847728,342.26,29.03,.82,.84
CNX Consumption,04-11-2015,3508.95,3515.9,3501.45,3508.85,11.95,.34,39944678,1974.75,30.15,4.85,1.1
CNX Commodities,04-11-2015,2414.65,2421.3,2396.8,2401.4,-.7,-.03,67893118,1551.95,14.41,1.43,2.53
CNX Dividend Opportunities,04-11-2015,1909.65,1915.7,1905.35,1908.2,9.6,.51,102383006,1901.9,13.97,1.96,2.91
CNX Infrastructure,04-11-2015,2840.4,2840.4,2805.2,2809.05,-8.55,-.3,79723439,1180.87,20.06,1.84,1.13
CNX PSE,04-11-2015,3109.3,3120.4,3101.75,3112.05,15.4,.5,49534558,996.64,11.21,1.66,3.18
CNX Service Sector,04-11-2015,10506.65,10509.2,10379.6,10398.7,-49.55,-.47,79590963,2704.82,18.57,3.13,1.45
CNX Nifty Shariah,04-11-2015,-,-,-,1844.19,-10.91,-.59,27754636,2109.98,19.41,2.71,1.51
CNX 500 Shariah,04-11-2015,-,-,-,2171.72,-9.77,-.45,96350475,4215.61,22.33,3.32,1.24
