Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,19-11-2015,7788.5,7854.9,7765.45,7842.75,110.95,1.43,136702518,7410.15,21.2,3.15,1.45
Nifty Next 50,19-11-2015,19288.85,19413.35,19248.35,19397.95,215.2,1.12,63587617,2287.86,21.5,2.76,1.67
Nifty 100,19-11-2015,7910.5,7974.75,7888.65,7963.9,108.65,1.38,200290135,9698.01,21.25,3.08,1.49
Nifty 200,19-11-2015,4101.25,4134.25,4090.55,4128.9,56.1,1.38,413154483,11664.82,22.16,2.95,1.45
Nifty 500,19-11-2015,6551.35,6601.9,6537.6,6594.55,87,1.34,580948042,13010.48,23.05,2.82,1.42
Nifty Midcap 50,19-11-2015,3260.35,3278.1,3248.75,3275.2,40.3,1.25,138820532,1326.84,20.24,1.29,2.37
Nifty Midcap 100,19-11-2015,12954.35,13010.95,12915.55,13003.75,126.45,.98,166463706,2537.85,26.32,2.22,1.5
Nifty Smallcap 100,19-11-2015,5355.25,5378.2,5341.95,5371.6,64.55,1.22,192151835,936.32,23.27,1.04,1.42
Nifty50 Dividend Points,19-11-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,19-11-2015,8252.25,8315.3,8233.7,8295.05,114.05,1.39,29113545,1641.04,41.68,6.31,.78
Nifty Bank,19-11-2015,16944.35,17110.35,16874.7,17071.9,259.8,1.55,42911555,1427,17.83,2.41,1.14
Nifty Energy,19-11-2015,7937.3,8039.25,7905.6,8030.35,150.3,1.91,15818356,655.17,12.09,1.44,1.89
Nifty Financial Services,19-11-2015,6940.3,7025.4,6921.25,7014.6,124.95,1.81,39426484,1694.31,18.63,2.94,1.18
Nifty FMCG,19-11-2015,20523.85,20673.3,20481.65,20642.6,230.8,1.13,15971095,777.13,38.3,12.15,1.4
Nifty IT,19-11-2015,10910.5,11059.85,10893.75,11032.9,196.2,1.81,9850813,1008.63,19.2,6,2.4
Nifty Media,19-11-2015,2290.45,2344.6,2288.8,2338.55,62.75,2.76,10485595,196.33,44.91,5.64,.79
Nifty Metal,19-11-2015,1713.3,1727.55,1699.55,1722.85,20.8,1.22,39522467,497.16,13.08,.65,4.02
Nifty MNC,19-11-2015,9422.5,9495,9400.5,9489.4,120.4,1.29,13813471,914.03,41.12,7.01,1.71
Nifty Pharma,19-11-2015,11790.75,11811.75,11576.75,11674.95,-42.85,-.37,12246730,1923.09,59.14,6.27,.52
Nifty PSU Bank,19-11-2015,3116,3131.3,3096.9,3119.5,31.8,1.03,28028388,447.44,12.85,.95,1.84
Nifty Realty,19-11-2015,164.75,166.1,163.95,164.2,.15,.09,42000093,252.16,28.9,.76,.9
Nifty India Consumption,19-11-2015,3486.15,3516.45,3482.8,3512.8,49.15,1.42,38908723,2145.84,29.82,4.88,1.1
Nifty Commodities,19-11-2015,2320.55,2336.7,2308.35,2334.05,27,1.17,65200457,1445.43,14.45,1.39,2.61
Nifty Dividend Opportunities 50,19-11-2015,1874.7,1883.1,1868.15,1880.8,19.3,1.04,75645700,1839.41,14.27,1.94,2.95
Nifty Infrastructure,19-11-2015,2720.95,2734.6,2706.75,2730.85,29.2,1.08,87300927,774.36,19.31,1.79,1.16
Nifty PSE,19-11-2015,3010.3,3027,2994.15,3023.9,29.7,.99,39193278,783.27,11.4,1.61,3.27
Nifty Services Sector,19-11-2015,9987.2,10111.35,9960.9,10093.45,177.7,1.79,82828018,3554.8,18.03,3.05,1.49
Nifty50 Shariah,19-11-2015,-,-,-,1771.05,21.49,1.23,26264127,3242.75,18.68,2.6,1.57
Nifty500 Shariah,19-11-2015,-,-,-,2108.57,25.36,1.22,90361666,5153.42,21.65,3.23,1.27
Nifty Low Volatility 50,19-11-2015,-,-,-,7284.77,71.05,.98,59808696,5563.94,24.04,4.18,1.81
Nifty Alpha 50,19-11-2015,-,-,-,9125.75,118.44,1.31,66316353,1867.31,43.15,5.56,.89
Nifty High Beta 50,19-11-2015,-,-,-,1489.07,18.55,1.26,223657645,3169.17,19.52,.71,1.66
Nifty50 USD,19-11-2015,-,-,-,4110.56,58.36,1.44,-,-,-,-,-
Nifty100 Equal Weight,19-11-2015,-,-,-,10012.97,110.65,1.12,200290135,9698.01,20.21,2.06,1.79
Nifty100 Liquid 15,19-11-2015,3115.85,3134.8,3102.45,3128.5,38.25,1.24,59359267,2054.75,19.38,2.07,1.09
Nifty CPSE,19-11-2015,2005.8,2014.05,1994.45,2012,13.6,.68,16626590,495.08,11.2,1.82,3.82
Nifty50 Value 20,19-11-2015,3464.2,3498.4,3456.55,3492.1,55,1.6,56704054,2794.1,14.87,2.33,2.1
Nifty Midcap Liquid 15,19-11-2015,-,-,-,2834.59,34.5,1.23,35971704,479.71,10.85,1.35,2.14
Nifty Shariah 25,19-11-2015,-,-,-,3189.78,34.03,1.08,21465918,3236.52,26.4,4.61,1.16
India VIX,19-11-2015,17.415,17.415,14.42,15.84,-1.58,-9.04,-,-,-,-,-
Nifty Growth Sectors 15,19-11-2015,5094.45,5131.25,5078.1,5121.95,64.05,1.27,29952950,3741.08,24.89,7.85,1.67
Nifty50 TR 1x Inverse,19-11-2015,462.35,463.75,458.4,459.1,-6.6,-1.42,-,-,-,-,-
Nifty50 TR 2x Leverage,19-11-2015,3475.4,3533.6,3455.1,3523.45,97.65,2.85,-,-,-,-,-
Nifty50 PR 1x Inverse,19-11-2015,500,501.5,495.75,496.5,-7.1,-1.41,-,-,-,-,-
Nifty50 PR 2x Leverage,19-11-2015,2972.45,3022.2,2955.1,3013.55,83.55,2.85,-,-,-,-,-
Nifty Quality 30,19-11-2015,-,-,-,2059.97,21.51,1.06,57022156,4700.9,29.5,6.89,1.61
Nifty 8-13 yr G-Sec,19-11-2015,-,-,-,1448.82,.68,.05,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,19-11-2015,-,-,-,1388.72,1.02,.07,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),19-11-2015,-,-,-,937.83,.51,.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,19-11-2015,-,-,-,1503.71,.58,.04,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,19-11-2015,-,-,-,1499.75,.55,.04,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,19-11-2015,-,-,-,1577.76,-.29,-.02,-,-,-,-,-
Nifty Composite G-sec Index,19-11-2015,-,-,-,1487.22,1.76,.12,-,-,-,-,-
