Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,27-11-2015,7910.6,7959.3,7879.45,7942.7,58.9,.75,154863047,7068.72,21.47,3.19,1.43
Nifty Next 50,27-11-2015,19714.9,19781.3,19626.15,19681.95,54.2,.28,80671953,2186.94,21.81,2.8,1.65
Nifty 100,27-11-2015,8042.85,8082.55,8014,8067.9,53.65,.67,235535000,9255.66,21.53,3.12,1.47
Nifty 200,27-11-2015,4173.1,4192.5,4158.35,4185.3,26.95,.65,560008364,11875.51,22.47,2.98,1.43
Nifty 500,27-11-2015,6667.9,6696.85,6646.45,6686.9,42,.63,791865123,13709.89,23.41,2.86,1.4
Nifty Midcap 50,27-11-2015,3370.65,3405.35,3366.65,3386.7,30,.89,286085432,2185.88,21.08,1.33,2.28
Nifty Midcap 100,27-11-2015,13227.75,13271.15,13171.2,13228.25,47.35,.36,215828212,3315.89,26.78,2.25,1.48
Nifty Smallcap 100,27-11-2015,5463.25,5504,5446.55,5487.85,41.45,.76,250870717,1322.21,24.05,1.06,1.38
Nifty50 Dividend Points,27-11-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,27-11-2015,8493.5,8530.15,8436.75,8443.65,-.95,-.01,41513391,2002.06,42.42,6.43,.77
Nifty Bank,27-11-2015,17095.2,17403.65,17049.55,17370.95,334.4,1.96,70130117,2097.43,18.14,2.45,1.12
Nifty Energy,27-11-2015,8344.5,8350.65,8245.5,8285.45,-39.3,-.47,17620323,638.8,12.48,1.49,1.83
Nifty Financial Services,27-11-2015,7034.65,7143.05,7016.75,7125.8,107.95,1.54,48855199,1957.91,18.93,2.99,1.17
Nifty FMCG,27-11-2015,20461.2,20465.95,20227.4,20436.1,55.65,.27,9348988,535.62,37.92,12.03,1.41
Nifty IT,27-11-2015,11064.6,11136.4,11031.45,11122.9,79.95,.72,7402279,769.3,19.36,6.05,2.38
Nifty Media,27-11-2015,2415.5,2432.65,2404.85,2426.5,18.25,.76,5590446,139.55,46.6,5.86,.76
Nifty Metal,27-11-2015,1721.3,1758.15,1717.4,1736.35,21.2,1.24,55339167,656.15,13.57,.65,3.99
Nifty MNC,27-11-2015,9472.35,9472.35,9393.9,9444.95,28.5,.3,15098641,1029.96,40.93,6.98,1.71
Nifty Pharma,27-11-2015,11620.95,11630.8,11497.2,11567.55,14.25,.12,12917186,1292.14,58.6,6.21,.53
Nifty PSU Bank,27-11-2015,3120.35,3224.5,3117.4,3217.05,109.4,3.52,60852545,982.49,13.25,.98,1.78
Nifty Realty,27-11-2015,171.85,172.9,169.7,171.2,.65,.38,85444220,319.78,30.13,.79,.86
