Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-11-2015,7838.8,7847.95,7819.1,7825,41.65,.54,22380435,1123.44,21.17,3.14,1.45
Nifty Next 50,11-11-2015,19462.75,19525.1,19462.75,19509.9,198.6,1.03,9467110,258.29,20.67,2.77,1.66
Nifty 100,11-11-2015,7964.95,7973.45,7952.05,7956.4,48.75,.62,31847545,1381.73,21.08,3.07,1.49
Nifty 200,11-11-2015,4126.3,4130.85,4120.85,4123.25,27.25,.67,87929909,1739.58,21.94,2.94,1.45
Nifty 500,11-11-2015,6585.65,6589.5,6581.85,6585.15,48.7,.75,125607446,2055.53,22.83,2.82,1.42
Nifty Midcap 50,11-11-2015,3236.25,3241,3228.25,3230.95,25.8,.8,35133644,210.06,18.44,1.27,2.4
Nifty Midcap 100,11-11-2015,12959.7,12996.85,12959.7,12991.45,140.2,1.09,38423317,430.38,24.65,2.21,1.5
Nifty Smallcap 100,11-11-2015,5264.35,5294.15,5263.05,5287.75,81.05,1.56,42338816,192.46,22.85,1.02,1.44
Nifty50 Dividend Points,11-11-2015,-,-,-,95.23,0,-,-,-,-,-,-
Nifty Auto,11-11-2015,8299.5,8330.2,8290.25,8303.95,46.25,.56,5629613,201.32,41.8,6.32,.78
Nifty Bank,11-11-2015,16944.7,17016.8,16935.9,16956,120,.71,10972178,393.04,17.48,2.39,1.15
Nifty Energy,11-11-2015,7948.45,7975.65,7934,7943.7,58.1,.74,2499916,84.56,11.81,1.43,1.91
Nifty Financial Services,11-11-2015,6936.55,6965.5,6936.55,6945.45,48.9,.71,9186154,357.64,18.47,2.91,1.2
Nifty FMCG,11-11-2015,20335.55,20355.25,20194,20212.55,-3.25,-.02,1171779,68.52,37.41,11.9,1.42
Nifty IT,11-11-2015,11305.2,11312.3,11230.4,11249.7,35.5,.32,795240,82.72,19.58,6.12,2.36
Nifty Media,11-11-2015,2332,2344.55,2328.65,2339.6,43.75,1.91,2699107,37.3,45.43,5.65,.79
