Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,03-11-2015,8086.35,8100.35,8031.75,8060.7,9.9,.12,136625382,5955.64,22.02,3.23,1.41
CNX Nifty Junior,03-11-2015,19874.35,19899.75,19807.4,19879.65,111.65,.56,78355584,2350.32,21.24,2.81,1.63
CNX 100,03-11-2015,8202.8,8213.95,8152.2,8181.35,15.9,.19,214980966,8305.96,21.89,3.15,1.45
CNX 200,03-11-2015,4247.65,4253.6,4220.85,4235.9,8.05,.19,479319113,10908.78,22.79,3.01,1.41
CNX 500,03-11-2015,6771.95,6781.6,6733.5,6755.15,14.25,.21,616363626,13036.79,23.6,2.88,1.39
NIFTY Midcap 50,03-11-2015,3321.4,3328.1,3295.9,3306.4,5.6,.17,182237900,1937.05,18.66,1.29,2.36
CNX Midcap,03-11-2015,13276.9,13286.4,13212.8,13263.8,57.25,.43,216453319,3392.11,25.5,2.25,1.48
CNX Smallcap,03-11-2015,5387.5,5407.15,5357.65,5363.45,11.05,.21,180652374,1358.46,22.45,1.03,1.43
CNX Nifty Dividend,03-11-2015,-,-,-,92.97,0,-,-,-,-,-,-
CNX Auto,03-11-2015,8140.9,8141.65,8074.5,8102.9,5.8,.07,41233173,1318.45,46.73,6.16,.81
CNX Bank,03-11-2015,17436.5,17466.2,17265.05,17325.6,-15,-.09,44370782,1520.72,17.95,2.43,1.13
CNX Energy,03-11-2015,8181.55,8238.65,8162.3,8231.25,77.6,.95,26379775,840.55,12.22,1.48,1.84
CNX Finance,03-11-2015,7188.8,7206.75,7127.5,7149.65,3.95,.06,42095384,1763.02,19.27,2.98,1.17
CNX FMCG,03-11-2015,20282.2,20326.6,20153.15,20218.5,4,.02,7776430,635.82,38.9,11.63,1.43
CNX IT,03-11-2015,11576,11627.85,11565,11618.4,72.15,.62,7567658,754.86,20.47,6.28,2.28
CNX Media,03-11-2015,2428.95,2435.2,2410.85,2419.25,5.1,.21,17008920,518.54,45.69,5.88,.77
CNX Metal,03-11-2015,1781.8,1795.7,1763.5,1767.6,-.5,-.03,42472750,504.22,12.26,.66,3.88
CNX MNC,03-11-2015,9685,9699.45,9647.1,9673.6,54.7,.57,19320234,873.44,44.39,7.01,1.67
