Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,01-02-2025,23528.6,23632.45,23318.3,23482.15,-26.25,-.11,287703637,25741.04,21.29,3.5,1.38
Nifty Next 50,01-02-2025,63448.2,63804.15,62505,63503.1,375.75,.6,456056821,16885.98,23.47,3.53,1.23
Nifty 100,01-02-2025,24092.1,24192.65,23868.55,24056.65,3.2,.01,743760458,42627.02,21.65,3.51,1.36
Nifty 200,01-02-2025,13091.85,13142.4,12945.9,13056.7,-7.85,-.06,2326161348,66089.05,23.33,3.68,1.27
Nifty 500,01-02-2025,21628.65,21713.95,21388.2,21581.75,0.85,0,3025726587,87389.5,24.26,3.74,1.22
Nifty Midcap 50,01-02-2025,15023.35,15056.8,14660.05,14925.65,-22.45,-.15,1194997859,9358.93,42.87,5.4,.83
NIFTY Midcap 100,01-02-2025,53953.55,54162.55,52744.3,53486.15,-226.05,-.42,1582400890,23462.03,37.98,4.92,.84
NIFTY Smallcap 100,01-02-2025,16959.7,17128,16678.9,16979.75,69.25,.41,400352596,14863.13,29.77,3.77,1.09
Nifty50 Dividend Points,01-02-2025,-,-,-,262.97,0.0,-,-,-,-,-,-
Nifty Auto,01-02-2025,22926.2,23519.7,22727.65,23305.45,437.85,1.91,53624432,5968.66,22.58,4.79,.97
Nifty Bank,01-02-2025,49592.55,50009.5,48925.45,49506.95,-80.25,-.16,118009351,3955.85,13.11,2.18,1.01
Nifty Energy,01-02-2025,34028.05,34238.1,32874.75,33172.6,-723.0,-2.13,479365795,9307.94,15.14,2.38,2.58
Nifty Financial Services,01-02-2025,23231.75,23387.3,22795.95,23170.25,-50.3,-.22,75410831,7451.96,15.73,2.8,.93
Nifty FMCG,01-02-2025,56818.1,59302.55,56051.95,58396.05,1704.1,3.01,67488936,5214.44,47.38,11.56,1.77
Nifty IT,01-02-2025,42680.8,42855.95,41938.05,42030.3,-632.45,-1.48,10107086,1351.48,31.85,8.69,2.45
Nifty Media,01-02-2025,1584.25,1621.7,1556.95,1615.1,34.85,2.21,29168425,250.11,-,1.26,.72
Nifty Metal,01-02-2025,8420.5,8443.9,8161.3,8298.5,-101.2,-1.2,75361515,1972.4,20.9,2.36,2.49
