Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,28-02-2013,5834.35,5849.9,5671.9,5693.05,-103.85,-1.79,334852895,12964.2,17.66,3.03,1.44
CNX Nifty Junior,28-02-2013,11736.2,11845.15,11425.35,11457.75,-271.5,-2.31,160685580,3107.12,17.19,2.15,1.38
CNX 100,28-02-2013,5743.8,5763.25,5587.6,5605.05,-106.9,-1.87,495538475,16071.32,17.58,2.85,1.44
CNX 200,28-02-2013,2945.2,2957.05,2862.75,2871.8,-58.65,-2,1216789404,20141.46,17.36,2.64,1.46
CNX 500,28-02-2013,4589.25,4608.5,4464.7,4477.5,-90.7,-1.99,1324765922,21223.11,17.21,2.47,1.47
NIFTY Midcap 50,28-02-2013,2104.2,2126.6,2002.5,2011.55,-90.7,-4.31,335232201,2492.16,12.5,1.24,1.59
CNX Midcap,28-02-2013,7781.5,7854.05,7517,7540.35,-239.05,-3.07,718744910,4348.75,16.71,1.67,1.72
CNX Smallcap,28-02-2013,3355.5,3377.35,3254.55,3267.65,-69.35,-2.08,92237662,916.3,32.65,1.23,1.42
CNX Nifty Dividend,28-02-2013,-,-,-,81.67,0,-,-,-,-,-,-
CNX Auto,28-02-2013,4511,4521.7,4409.5,4424.8,-44.75,-1,33848228,1496.89,21.65,4.05,1.64
CNX Bank,28-02-2013,12007,12041.45,11401.2,11487.35,-443.15,-3.71,39740515,3594.65,13.72,2.35,1.28
CNX Energy,28-02-2013,8044.65,8080.05,7784.65,7828.95,-162.55,-2.03,97345820,2136.34,12.01,1.77,1.6
CNX Finance,28-02-2013,4883.7,4898.75,4659.35,4685.35,-169.65,-3.49,67793168,4344.82,15.67,2.76,1.31
CNX FMCG,28-02-2013,14711,14953.3,14546.7,14594.25,-75.6,-.52,48828729,1841.04,32.51,11.37,1.37
CNX IT,28-02-2013,7084.8,7160.75,7069.65,7106.65,34.15,.48,30903940,1373.14,19.04,5.7,1.58
CNX Media,28-02-2013,1697.95,1720.25,1636.35,1645.85,-39.25,-2.33,23063019,292.75,38.98,4.98,.94
CNX Metal,28-02-2013,2447.05,2457.2,2338.45,2360.35,-71.45,-2.94,50958919,998.95,10.43,1.01,2.23
CNX MNC,28-02-2013,5239.65,5255.25,5067.6,5095.75,-123.7,-2.37,26521096,1238.82,26.69,4.31,1.38
CNX Pharma,28-02-2013,5837.85,5862.2,5755.15,5778.2,-35.6,-.61,9807035,559.4,31.45,5.02,.81
CNX PSU Bank,28-02-2013,3342.45,3357.65,3101.7,3136.6,-187.1,-5.63,28590492,1800.96,6.92,1.17,2.46
CNX Realty,28-02-2013,265.8,272.3,255.65,257.15,-7.6,-2.87,99843607,871.73,28.13,1.02,.5
CNX Consumption,28-02-2013,2232.15,2243.35,2187.55,2194.65,-28.25,-1.27,146219666,4265.02,24.4,3.86,1.22
CNX Commodities,28-02-2013,2373.75,2386.4,2287.1,2297.3,-64.1,-2.71,196561097,3694.45,14.73,1.52,1.84
CNX Dividend Opportunities,28-02-2013,1653.15,1663.4,1608.9,1615,-33.3,-2.02,172920009,3863.57,12.01,2.19,2.61
CNX Infrastructure,28-02-2013,2395.4,2406.1,2286.2,2299.9,-72,-3.04,268864594,3001.51,15.74,1.83,1.28
CNX PSE,28-02-2013,2924.6,2942.75,2845.55,2852.7,-56.7,-1.95,132843425,2087.87,10.29,1.88,2.8
CNX Service Sector,28-02-2013,7202.95,7224.15,6971.1,7002.85,-164.1,-2.29,188450678,7063.49,16.25,2.85,1.39
CNX Nifty Shariah,28-02-2013,-,-,-,1256.57,-10.94,-.86,71985903,4127.85,17.96,3.55,1.54
CNX 500 Shariah,28-02-2013,-,-,-,1328.61,-12.34,-.92,146077958,5407.25,18.45,3.64,1.51
S&P ESG India,28-02-2013,-,-,-,3594.86,-87.17,-2.37,-,-,-,-,-
CNX Low Volatility,28-02-2013,-,-,-,4359.66,-61.75,-1.4,181285083,6243.95,19.06,3.33,1.52
CNX Alpha Index,28-02-2013,-,-,-,4485.48,-87.04,-1.9,108481049,4055.54,21.68,3.43,.68
CNX High Beta,28-02-2013,-,-,-,1363.21,-93.51,-6.42,807418126,6552.74,22.28,.83,1.36
