Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-02-2013,5909.65,5921.15,5844.4,5852.25,-90.8,-1.53,159401234,6407.29,18.32,3.11,1.4
CNX Nifty Junior,21-02-2013,12007.7,12007.7,11753.2,11765.8,-250.25,-2.08,107880440,3879.14,17.59,2.2,1.35
CNX 100,21-02-2013,5826.85,5826.85,5754.55,5760.9,-94.4,-1.61,267281674,10286.43,18.2,2.93,1.4
CNX 200,21-02-2013,2997,2997,2957.35,2960.85,-49.45,-1.64,481900012,12073.53,18.05,2.72,1.41
CNX 500,21-02-2013,4679.4,4679.4,4617.2,4621.75,-76.6,-1.63,559255429,12705.38,17.84,2.55,1.43
NIFTY Midcap 50,21-02-2013,2197.55,2197.55,2135,2138.65,-61.6,-2.8,169630602,1460.22,13.36,1.31,1.5
CNX Midcap,21-02-2013,8074.05,8074.05,7912.9,7925.15,-151.55,-1.88,213234586,1972.42,17.77,1.75,1.62
CNX Smallcap,21-02-2013,3471.05,3471.05,3427.7,3431.05,-52.25,-1.5,50098205,437.47,28.69,1.3,1.35
CNX Nifty Dividend,21-02-2013,-,-,-,81.67,0,-,-,-,-,-,-
CNX Auto,21-02-2013,4593.85,4595.85,4543.9,4550.8,-68.85,-1.49,19410506,736.41,22.25,4.16,1.59
CNX Bank,21-02-2013,12295.15,12301.25,12036.45,12055.5,-308.2,-2.49,16289435,1542.79,14.4,2.46,1.22
CNX Energy,21-02-2013,8233.4,8274.9,8123.95,8156.15,-115.4,-1.4,34093936,919.88,12.51,1.84,1.53
CNX Finance,21-02-2013,5016.65,5023.3,4932.2,4938.6,-107.6,-2.13,61749439,3966.55,16.49,2.91,1.24
CNX FMCG,21-02-2013,15068.9,15086.5,14848.25,14882.9,-206.25,-1.37,20974226,941.93,33.18,11.59,1.34
CNX IT,21-02-2013,6929.5,6985.3,6924.8,6939.85,-32.2,-.46,15307119,896,18.59,5.57,1.62
CNX Media,21-02-2013,1710.95,1717.75,1669.1,1676.75,-45.85,-2.66,16661625,228.77,37.63,5.08,.92
CNX Metal,21-02-2013,2580.45,2581.1,2516.7,2520.7,-78.4,-3.02,28262733,661.6,11.13,1.08,2.08
CNX MNC,21-02-2013,5406.55,5406.9,5323.8,5336.7,-87.1,-1.61,11520131,540.72,31.81,4.52,1.32
CNX Pharma,21-02-2013,5914.1,5923.5,5884.1,5907.35,-17.05,-.29,4743888,277.62,42.45,5.13,.79
CNX PSU Bank,21-02-2013,3407.7,3407.7,3336.45,3344.9,-76.6,-2.24,11536736,657.67,7.38,1.25,2.31
CNX Realty,21-02-2013,273.55,274.05,267,268.15,-7.05,-2.56,80588009,750.85,32.07,1.06,.48
CNX Consumption,21-02-2013,2255.65,2255.65,2227.25,2229.8,-32.1,-1.42,66365187,2128.93,24.78,3.92,1.2
CNX Commodities,21-02-2013,2437.35,2437.35,2398.85,2403.7,-44.65,-1.82,83747114,1957.86,15.48,1.59,1.75
CNX Dividend Opportunities,21-02-2013,1692,1692,1667.5,1669.95,-24.95,-1.47,69884443,1666.66,12.42,2.27,2.52
CNX Infrastructure,21-02-2013,2380.85,2380.85,2343.35,2348.55,-46.6,-1.95,107593967,1306.95,16.08,1.87,1.26
CNX PSE,21-02-2013,2998.65,2998.65,2958.05,2965.55,-41.7,-1.39,54541325,910.22,10.71,1.96,2.68
CNX Service Sector,21-02-2013,7232.15,7242.3,7150.4,7157.05,-117.15,-1.61,113849293,5400.63,16.61,2.91,1.36
CNX Nifty Shariah,21-02-2013,-,-,-,1278.32,-12.82,-.99,34400408,2197.27,18.67,3.61,1.51
CNX 500 Shariah,21-02-2013,-,-,-,1353.92,-13.96,-1.02,72332845,3058.49,19.03,3.71,1.48
S&P ESG India,21-02-2013,-,-,-,3710.58,-70.47,-1.86,-,-,-,-,-
CNX Low Volatility,21-02-2013,-,-,-,4562.07,-37.32,-.81,65540673,2845.16,19.97,3.48,1.46
CNX Alpha Index,21-02-2013,-,-,-,4646.98,-71.22,-1.51,56603989,2228.26,22.58,3.55,.66
CNX High Beta,21-02-2013,-,-,-,1495.93,-47.42,-3.07,267234951,3490.77,24.23,.91,1.24
