Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,23-02-2012,5490.05,5537.4,5460.8,5483.3,-22.05,-.4,307246519,9987.65,19.21,3.09,1.44
CNX Nifty Junior,23-02-2012,10424.7,10477.6,10242.5,10411.55,-14.4,-.14,164629259,3105.74,15.81,2.28,1.48
CNX 100,23-02-2012,5358.35,5401.2,5320.05,5351.75,-19.3,-.36,471875778,13093.39,18.58,2.93,1.45
CNX 200,23-02-2012,2766.7,2787.3,2743.75,2761.8,-10.85,-.39,946006641,16049.09,18.85,2.74,1.47
S&P CNX 500,23-02-2012,4332.4,4360.55,4294.35,4322.9,-17.95,-.41,1129166754,17567.29,18.66,2.6,1.49
NIFTY Midcap 50,23-02-2012,2327.5,2344.1,2272.25,2318.5,-16.65,-.71,394088408,2483.3,18.4,1.52,1.57
CNX Midcap,23-02-2012,7676.6,7706.5,7527.65,7646.15,-30.65,-.4,513551794,3610.83,17.91,1.9,1.72
CNX Smallcap,23-02-2012,3402.4,3407.95,3338.75,3387.45,-17.25,-.51,119558084,1143.46,17.36,1.73,1.28
S&P CNX Nifty Dividend,23-02-2012,-,-,-,73.69,0,-,-,-,-,-,-
CNX Auto,23-02-2012,4218.9,4244.45,4169.95,4189.25,-40.05,-.95,42810378,1114.23,20.83,4.04,1.96
CNX Bank,23-02-2012,10693.75,10852.65,10621.8,10713.35,-33.8,-.31,31530836,2713.57,15.99,2.39,1.25
CNX Energy,23-02-2012,8220.45,8346.05,8202.4,8270.7,49.9,.61,51410105,1377.6,16.11,2.01,1.41
CNX Finance,23-02-2012,-,-,-,4342.85,-18.56,-.43,60292571,3477.43,18.37,2.89,1.22
CNX FMCG,23-02-2012,10529.3,10652.05,10529.3,10604.45,76.4,.73,31295314,936.57,28.09,9.4,1.81
CNX IT,23-02-2012,6693.45,6778.7,6678.9,6704.5,-14.2,-.21,21651442,1063.74,21.43,6.02,1.72
CNX Media,23-02-2012,1261.05,1261.05,1232.9,1240.3,-18.15,-1.44,19053411,146.87,48.75,3.64,1.29
CNX Metal,23-02-2012,3246.15,3256,3180.9,3211.7,-36.7,-1.13,85201436,1702.36,12.57,1.53,1.38
CNX MNC,23-02-2012,5152.55,5183.8,5116.25,5148.35,-9.55,-.19,59806612,1262.45,27.96,3.96,1.17
CNX Pharma,23-02-2012,4805.6,4837.1,4777.95,4794.7,-9.35,-.19,7336947,353.56,31.54,4.2,1.28
CNX PSU Bank,23-02-2012,3610.1,3681.2,3579.55,3598.65,-16.5,-.46,22361691,1550.57,9.62,1.56,2.08
CNX Realty,23-02-2012,273.85,275.35,261.1,266.65,-6.65,-2.43,91837870,766.04,21.26,1.21,.56
CNX Consumption,23-02-2012,-,-,-,1891.85,-11.13,-.58,96627359,2390.24,22.5,3.51,1.55
CNX Commodities,23-02-2012,-,-,-,2613.68,-16.64,-.63,177307172,3603.07,16.61,1.88,1.51
CNX Dividend Opportunities,23-02-2012,1555.7,1557.15,1536.8,1547.85,-8,-.51,100216770,2218.9,13.36,2.74,2.58
CNX Infrastructure,23-02-2012,2679.85,2712.4,2641.55,2675.25,-18.3,-.68,341148933,3005.35,19.83,2.3,1.08
CNX PSE,23-02-2012,3077.75,3104.7,3059.45,3081.2,6.2,.2,66689572,1481.06,16.78,2.25,2.31
CNX Service Sector,23-02-2012,6712.55,6784.25,6683.8,6720.6,-20.8,-.31,134169741,5552.05,18.77,3.03,1.35
S&P CNX Nifty Shariah,23-02-2012,-,-,-,1244.75,-3.08,-.25,105781305,3689.87,18.53,3.6,1.57
S&P CNX 500 Shariah,23-02-2012,-,-,-,1282.24,-2.55,-.2,172027074,4929.68,18.96,3.72,1.51
S&P ESG India,23-02-2012,-,-,-,3804.47,-16.46,-.43,-,-,-,-,-
