Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,13-11-2013,5998.85,6042.25,5972.45,5989.6,-28.45,-.47,162538228,6738.41,17.23,2.85,1.54
CNX Nifty Junior,13-11-2013,11893.9,12016.2,11857.8,11871.8,-57.55,-.48,107573931,2334.38,14.32,2.13,1.51
CNX 100,13-11-2013,5892.95,5936.45,5869.3,5883.55,-28.1,-.48,270112159,9072.79,16.71,2.71,1.54
CNX 200,13-11-2013,2983.75,3005,2971.25,2977.95,-15.15,-.51,422873138,10332.59,16.61,2.51,1.56
CNX 500,13-11-2013,4623.65,4654.15,4605.15,4614.65,-22.7,-.49,508270414,10922.25,17.11,2.33,1.58
NIFTY Midcap 50,13-11-2013,2062.95,2092.15,2051.3,2058.65,-9.45,-.46,155411720,1678.06,10.78,1.21,1.92
CNX Midcap,13-11-2013,7442.55,7493.85,7394.1,7407.65,-52.3,-.7,168693934,2291.75,13.04,1.58,1.85
CNX Smallcap,13-11-2013,3058.55,3071.8,3027.45,3039.9,-23.25,-.76,92579230,547.66,26.64,.83,2.07
CNX Nifty Dividend,13-11-2013,-,-,-,80.83,0,-,-,-,-,-,-
CNX Auto,13-11-2013,4998.9,5051.3,4998.9,5027.3,23.75,.47,21352319,710.18,23.58,4.31,1.21
CNX Bank,13-11-2013,10469.1,10652.3,10412.05,10523.35,-59.7,-.56,55024062,3457.77,11.67,1.81,1.75
CNX Energy,13-11-2013,7612.65,7680.05,7585.05,7593.9,-45,-.59,24748629,534.43,10.06,1.56,2.14
CNX Finance,13-11-2013,4432.4,4496.1,4416.1,4449.9,-23.8,-.53,47490430,3083.75,13.59,2.22,1.67
CNX FMCG,13-11-2013,16727.7,16735.5,16510.05,16543.4,-183.7,-1.1,21385579,714.75,34.78,11.09,1.66
CNX IT,13-11-2013,8897.5,8954.25,8845.35,8859.15,-55.25,-.62,9193711,678.02,22.39,6.19,1.17
CNX Media,13-11-2013,1753.5,1775.3,1743.35,1751.05,-10.85,-.62,10535999,151.94,30.27,4.75,1.07
CNX Metal,13-11-2013,2244.45,2273.5,2237,2257.5,3.95,.18,33734220,667.34,15.09,1.17,1.96
CNX MNC,13-11-2013,5801.4,5837.25,5775.9,5795.5,-1.95,-.03,17307135,424.71,38.82,5.37,1.67
CNX Pharma,13-11-2013,7575.55,7625.65,7502.9,7518.75,-4.9,-.07,8521612,525.38,49.61,5.89,.67
CNX PSU Bank,13-11-2013,2313.15,2414.1,2308.2,2349,13.85,.59,44541766,1799.82,5.71,.76,3.89
CNX Realty,13-11-2013,164.05,166.35,162.15,163.1,-2.15,-1.3,45428577,232.96,25.22,.78,.92
CNX Consumption,13-11-2013,2491.55,2511.45,2483.5,2486.45,-8.95,-.36,53571614,1805.71,26.3,4.18,1.31
CNX Commodities,13-11-2013,2167.6,2182.55,2160.6,2169.75,-5,-.23,65579314,1436.95,10.41,1.45,2.28
CNX Dividend Opportunities,13-11-2013,1539.5,1554.2,1534.5,1539.5,-3.6,-.23,83807436,1531.77,9.67,1.87,3.37
CNX Infrastructure,13-11-2013,2278.9,2300.15,2261.8,2268,-14.3,-.63,107638604,1336.1,15.57,1.72,1.59
CNX PSE,13-11-2013,2493.65,2516.25,2482.9,2503.65,2.15,.09,42569418,503.19,7.07,1.51,3.68
CNX Service Sector,13-11-2013,7297,7369.95,7270,7293.6,-44.1,-.6,120158911,5168.3,15.63,2.63,1.51
CNX Nifty Shariah,13-11-2013,-,-,-,1388.85,-10.69,-.76,18549690,1112.21,18.52,3.32,1.29
CNX 500 Shariah,13-11-2013,-,-,-,1453.65,-10.66,-.73,56805776,1940.32,19.59,3.48,1.26
CNX Low Volatility,13-11-2013,-,-,-,4640.41,-24.4,-.52,39364792,2134.84,16.76,2.73,1.65
CNX Alpha Index,13-11-2013,-,-,-,4618.65,-3.63,-.08,62803834,2210.94,27.56,3.92,.66
CNX High Beta,13-11-2013,-,-,-,1196.8,-12.21,-1.01,272207531,4328.66,13.4,.69,2.49
CNX DEFTY,13-11-2013,-,-,-,3260.41,-18.67,-.57,-,-,-,-,-
CNX 100 Equal Weight,13-11-2013,-,-,-,6854.86,-29.16,-.42,270112159,9072.79,11.7,1.78,1.91
LIX 15,13-11-2013,2371.6,2423.3,2370.6,2393.1,9.95,.42,111239135,3778.66,11.71,1.3,1.68
