Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,07-11-2013,6228.9,6288.95,6180.8,6187.25,-27.9,-.45,168832431,6274.13,17.78,2.94,1.49
CNX Nifty Junior,07-11-2013,12253.3,12307.2,12048.25,12059.5,-192.9,-1.57,94944053,2371.84,14.43,2.17,1.48
CNX 100,07-11-2013,6111.65,6164.75,6056.4,6062.25,-37.9,-.62,263776484,8645.97,17.17,2.79,1.49
CNX 200,07-11-2013,3094.5,3120.15,3064.5,3067.5,-21.05,-.68,477659454,10253.74,17.11,2.58,1.51
CNX 500,07-11-2013,4794.2,4831.95,4748.3,4752,-32.65,-.68,606093919,11112.09,17.6,2.4,1.53
NIFTY Midcap 50,07-11-2013,2147.75,2166.4,2104.15,2107.55,-39.45,-1.84,187301918,1598.72,10.81,1.24,1.87
CNX Midcap,07-11-2013,7731.55,7773.25,7601.35,7610.95,-109.25,-1.42,199544563,2320.35,13.63,1.62,1.79
CNX Smallcap,07-11-2013,3202.3,3227.2,3136.15,3140.05,-48.3,-1.51,129701020,786.81,25.56,.85,2.01
CNX Nifty Dividend,07-11-2013,-,-,-,80.83,0,-,-,-,-,-,-
CNX Auto,07-11-2013,5219.5,5253.7,5159.15,5167.85,-48.9,-.94,29774129,626.3,24.36,4.37,1.15
CNX Bank,07-11-2013,11320.85,11398.6,11024.75,11054.9,-237.65,-2.1,44216194,2550.35,12.27,1.9,1.67
CNX Energy,07-11-2013,8017,8054.55,7890.5,7914.45,-87.9,-1.1,30695979,637.29,10.48,1.62,2.06
CNX Finance,07-11-2013,4755.25,4799.25,4662.05,4673.2,-68.6,-1.45,38739549,2213.27,14.27,2.33,1.59
CNX FMCG,07-11-2013,16968.05,17141.7,16839.3,16904.25,-45.5,-.27,13724143,678.03,35.66,11.39,1.62
CNX IT,07-11-2013,8882.85,9058.05,8875.05,8956.55,113.5,1.28,14127553,1222.08,22.64,6.25,1.15
CNX Media,07-11-2013,1789.95,1807.45,1769.7,1776.75,-15.05,-.84,5790328,90.23,30.78,4.81,1.06
CNX Metal,07-11-2013,2295.55,2345.1,2292.85,2313.15,17.25,.75,41545670,823.64,14.78,1.2,1.91
CNX MNC,07-11-2013,5946.85,6005.3,5917.1,5922.3,-14.75,-.25,27651815,450.35,39.03,5.49,1.64
CNX Pharma,07-11-2013,7512,7540.35,7452.9,7481.75,4.85,.06,6308853,378.17,49.36,5.86,.67
CNX PSU Bank,07-11-2013,2537.5,2558.25,2439.05,2445.65,-89.85,-3.54,46259829,1517.94,5.95,.79,3.74
CNX Realty,07-11-2013,175.4,177.7,169.45,170.1,-4.75,-2.72,63923088,324.93,27.05,.8,.87
CNX Consumption,07-11-2013,2579.35,2595.85,2552.95,2555.55,-24.1,-.93,36347658,1494.06,26.86,4.28,1.26
CNX Commodities,07-11-2013,2254.55,2274.55,2235.05,2240.55,-9.35,-.42,79812043,1671.61,10.61,1.5,2.21
CNX Dividend Opportunities,07-11-2013,1608.25,1617,1589.5,1591.05,-11.6,-.72,120781988,1942.49,9.77,1.88,3.29
CNX Infrastructure,07-11-2013,2386.9,2405.9,2345.05,2348.45,-39,-1.63,110047602,1259.67,16.13,1.78,1.54
CNX PSE,07-11-2013,2615,2625.3,2578.4,2587.85,-24.05,-.92,66121947,742.52,7.3,1.56,3.56
CNX Service Sector,07-11-2013,7623.3,7700.25,7536.8,7549.05,-50.75,-.67,99969757,4597.4,16.18,2.72,1.46
CNX Nifty Shariah,07-11-2013,-,-,-,1432.73,-2.57,-.18,28974256,1461.43,19.05,3.4,1.24
CNX 500 Shariah,07-11-2013,-,-,-,1490.8,-5.7,-.38,70679608,2558.13,20.06,3.56,1.22
CNX Low Volatility,07-11-2013,-,-,-,4729.03,-20.32,-.43,42244241,2118.18,17.08,2.78,1.62
CNX Alpha Index,07-11-2013,-,-,-,4676.24,-53.74,-1.14,46321766,2242.74,27.92,3.98,.65
CNX High Beta,07-11-2013,-,-,-,1249.53,-32.7,-2.55,291083509,3914.85,13.99,.72,2.39
CNX DEFTY,07-11-2013,-,-,-,3426.14,-51.67,-1.49,-,-,-,-,-
CNX 100 Equal Weight,07-11-2013,-,-,-,7042.16,-93.61,-1.31,263776484,8645.97,11.97,1.83,1.86
LIX 15,07-11-2013,2535.9,2560,2482.85,2486.95,-49.65,-1.96,92392407,2933.38,12.02,1.36,1.62
