Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,12-11-2013,6087.25,6108.7,6011.75,6018.05,-60.75,-1,153812590,5646.24,17.31,2.86,1.53
CNX Nifty Junior,12-11-2013,11996.4,12050.95,11909.65,11929.35,-57.35,-.48,90089173,2219.3,14.39,2.14,1.5
CNX 100,12-11-2013,5974.3,5994.65,5906.2,5911.65,-54.9,-.92,243901763,7865.54,16.79,2.72,1.53
CNX 200,12-11-2013,3025.4,3035.65,2990.4,2993.1,-28,-.93,435744795,9442.56,16.7,2.52,1.55
CNX 500,12-11-2013,4686.8,4701.65,4634.3,4637.35,-43,-.92,527530071,10126.55,17.19,2.34,1.57
NIFTY Midcap 50,12-11-2013,2101.05,2106.55,2065.15,2068.1,-29.9,-1.43,170642326,1643.21,10.83,1.22,1.91
CNX Midcap,12-11-2013,7545.2,7572.5,7454.6,7459.95,-72.4,-.96,183449512,2415.32,13.14,1.59,1.84
CNX Smallcap,12-11-2013,3099.6,3122.15,3058.8,3063.15,-35.2,-1.14,101001014,625.21,26.85,.84,2.05
CNX Nifty Dividend,12-11-2013,-,-,-,80.83,0,-,-,-,-,-,-
CNX Auto,12-11-2013,5093.55,5094.4,4993.65,5003.55,-79.95,-1.57,41243292,781.32,23.47,4.29,1.22
CNX Bank,12-11-2013,10755.65,10860.35,10543.15,10583.05,-175.4,-1.63,41554577,2202.53,11.73,1.82,1.74
CNX Energy,12-11-2013,7743.25,7785.95,7627.5,7638.9,-94.1,-1.22,25413347,610.55,10.12,1.57,2.13
CNX Finance,12-11-2013,4545.2,4582.1,4462.95,4473.7,-65.25,-1.44,34829882,1876.75,13.66,2.23,1.66
CNX FMCG,12-11-2013,16685.95,16797.65,16648.85,16727.1,112.75,.68,11077990,598.46,35.16,11.22,1.64
CNX IT,12-11-2013,8971.65,9019.3,8899.05,8914.4,-48.45,-.54,13947696,936.25,22.52,6.23,1.16
CNX Media,12-11-2013,1775.55,1779.95,1755.15,1761.9,-10.55,-.6,8268412,202.58,30.46,4.78,1.07
CNX Metal,12-11-2013,2293.2,2297.4,2246.75,2253.55,-40.65,-1.77,39585919,714.27,15.07,1.17,1.96
CNX MNC,12-11-2013,5827.8,5845.5,5783.65,5797.45,-36.65,-.63,30015865,506.34,38.84,5.37,1.67
CNX Pharma,12-11-2013,7537.8,7580.5,7517.95,7523.65,4.3,.06,7592039,504.79,49.65,5.89,.67
CNX PSU Bank,12-11-2013,2378.15,2404.5,2328.8,2335.15,-41.3,-1.74,37043149,1152.83,5.68,.76,3.91
CNX Realty,12-11-2013,167.65,171.25,164.65,165.25,-2.1,-1.25,64587520,344.61,25.54,.79,.9
CNX Consumption,12-11-2013,2512,2520.5,2492.75,2495.4,-10.8,-.43,42047647,1626.87,26.4,4.2,1.31
CNX Commodities,12-11-2013,2202.25,2210.25,2171.85,2174.75,-28.35,-1.29,76822499,1685.19,10.44,1.46,2.28
CNX Dividend Opportunities,12-11-2013,1552.7,1561.65,1541.7,1543.1,-11.25,-.72,95049112,1568.08,9.69,1.88,3.36
CNX Infrastructure,12-11-2013,2323.35,2337.05,2277.75,2282.3,-38.65,-1.67,93919811,1103.45,15.67,1.73,1.58
CNX PSE,12-11-2013,2526.8,2541.3,2499.2,2501.5,-26.55,-1.05,50620982,550.05,7.06,1.5,3.68
CNX Service Sector,12-11-2013,7431.15,7469.35,7322.65,7337.7,-84.55,-1.14,96599515,3970.6,15.72,2.65,1.5
CNX Nifty Shariah,12-11-2013,-,-,-,1399.54,-11.14,-.79,22309590,1419.04,18.66,3.34,1.28
CNX 500 Shariah,12-11-2013,-,-,-,1464.3,-9.83,-.67,59921476,2255.49,19.73,3.51,1.25
CNX Low Volatility,12-11-2013,-,-,-,4664.81,-12.79,-.27,37268265,2100.07,16.85,2.74,1.64
CNX Alpha Index,12-11-2013,-,-,-,4622.29,-29.71,-.64,49966140,2073.68,27.58,3.92,.66
CNX High Beta,12-11-2013,-,-,-,1209.01,-20.43,-1.66,268922903,3778.65,13.53,.69,2.47
CNX DEFTY,12-11-2013,-,-,-,3279.08,-48.66,-1.46,-,-,-,-,-
CNX 100 Equal Weight,12-11-2013,-,-,-,6884.02,-60.03,-.86,243901763,7865.54,11.75,1.79,1.9
LIX 15,12-11-2013,2434.25,2437.45,2378.55,2383.15,-43.3,-1.78,92928390,2647.28,11.66,1.3,1.69
