Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,06-11-2013,6260.55,6269.7,6208.7,6215.15,-38,-.61,157080263,5461.18,17.92,2.95,1.48
CNX Nifty Junior,06-11-2013,12312.7,12390.15,12238.05,12252.4,-59.25,-.48,88529682,2122.41,14.66,2.21,1.45
CNX 100,06-11-2013,6142.5,6155.5,6094.2,6100.15,-36.1,-.59,245609945,7583.59,17.33,2.81,1.48
CNX 200,06-11-2013,3109.05,3117,3085.7,3088.55,-17.35,-.56,463645012,9428.07,17.27,2.6,1.5
CNX 500,06-11-2013,4813.1,4827.5,4781.05,4784.65,-23.55,-.49,598400277,10273.98,17.76,2.41,1.52
NIFTY Midcap 50,06-11-2013,2158.85,2174.8,2142.05,2147,-9.2,-.43,177071498,1675.56,10.95,1.26,1.84
CNX Midcap,06-11-2013,7732.55,7791.75,7708.3,7720.2,-6.05,-.08,202439264,2568.42,13.79,1.64,1.77
CNX Smallcap,06-11-2013,3198.9,3228.45,3184,3188.35,-.85,-.03,137325153,793.33,26.12,.87,1.98
CNX Nifty Dividend,06-11-2013,-,-,-,80.1,0,-,-,-,-,-,-
CNX Auto,06-11-2013,5260,5278.9,5209.65,5216.75,-31.3,-.6,29613564,683.46,24.58,4.41,1.14
CNX Bank,06-11-2013,11510.4,11510.4,11269.95,11292.55,-206.35,-1.79,34778846,1921,12.53,1.94,1.63
CNX Energy,06-11-2013,8030.8,8086.95,7974.65,8002.35,-29.75,-.37,31322995,617.36,10.59,1.64,2.04
CNX Finance,06-11-2013,4825.95,4825.95,4731.15,4741.8,-83.05,-1.72,33719031,1849,14.52,2.36,1.57
CNX FMCG,06-11-2013,17045.2,17136.35,16931.05,16949.75,-90.5,-.53,12519567,648.91,35.75,11.42,1.61
CNX IT,06-11-2013,8766.9,8865.5,8766.9,8843.05,118.95,1.36,10541322,852.23,22.37,6.18,1.17
CNX Media,06-11-2013,1821.45,1823.05,1787.55,1791.8,-25.45,-1.4,5541247,78.93,31.04,4.85,1.05
CNX Metal,06-11-2013,2320.4,2333.6,2293.8,2295.9,-29.35,-1.26,31015272,571.16,14.67,1.19,1.93
CNX MNC,06-11-2013,5974.6,5991.9,5928.45,5937.05,-54.7,-.91,29537648,675.17,39.13,5.5,1.63
CNX Pharma,06-11-2013,7419.9,7508.6,7394.7,7476.9,63.6,.86,9082972,522.92,54.58,5.86,.67
CNX PSU Bank,06-11-2013,2624.2,2646.5,2526.85,2535.5,-94.75,-3.6,42264110,1146.15,6.16,.82,3.6
CNX Realty,06-11-2013,178.95,181.1,174.35,174.85,-3.4,-1.91,54930444,286.55,27.81,.82,.85
CNX Consumption,06-11-2013,2593.85,2598.3,2575.35,2579.65,-14.35,-.55,50127906,1730.73,27.12,4.32,1.25
CNX Commodities,06-11-2013,2261.4,2270.65,2246.8,2249.9,-14.05,-.62,77522766,1455.41,10.65,1.5,2.2
CNX Dividend Opportunities,06-11-2013,1611,1616.3,1601.05,1602.65,-8.55,-.53,114991690,1768.15,9.82,1.89,3.27
CNX Infrastructure,06-11-2013,2385.45,2409,2380.25,2387.45,1.95,.08,132348448,1528.33,16.39,1.81,1.51
CNX PSE,06-11-2013,2604.05,2625.6,2603.45,2611.9,5.5,.21,73515502,929.69,7.37,1.57,3.53
CNX Service Sector,06-11-2013,7652.15,7667.6,7588.25,7599.8,-38.95,-.51,96595718,3829.19,16.31,2.74,1.45
CNX Nifty Shariah,06-11-2013,-,-,-,1435.3,-3.4,-.24,37309229,1622.47,19.25,3.41,1.24
CNX 500 Shariah,06-11-2013,-,-,-,1496.51,-1.78,-.12,83094641,2683.24,20.29,3.57,1.22
CNX Low Volatility,06-11-2013,-,-,-,4749.35,.24,0,42718716,2142.95,17.23,2.79,1.61
CNX Alpha Index,06-11-2013,-,-,-,4729.98,3.03,.06,50720010,2106.29,28.46,4.03,.64
CNX High Beta,06-11-2013,-,-,-,1282.23,-22.62,-1.73,258753464,3352.68,14.18,.74,2.32
CNX DEFTY,06-11-2013,-,-,-,3477.81,-28.89,-.82,-,-,-,-,-
CNX 100 Equal Weight,06-11-2013,-,-,-,7135.77,-58.19,-.81,245609945,7583.59,12.14,1.86,1.83
LIX 15,06-11-2013,2578.4,2590.1,2531.65,2536.6,-45,-1.74,69766008,2151.2,12.26,1.39,1.59
