Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,20-11-2013,6186.85,6204.35,6106.95,6122.9,-80.45,-1.3,155794838,5493.72,17.61,2.91,1.51
CNX Nifty Junior,20-11-2013,12281.25,12333,12139.5,12168.35,-126,-1.02,81138487,2238.51,15.2,2.18,1.47
CNX 100,20-11-2013,6078.7,6095.05,6002.1,6016.95,-76.5,-1.26,236933325,7732.23,17.2,2.77,1.5
CNX 200,20-11-2013,3075.1,3084,3038.15,3045.25,-36.4,-1.18,456799570,9311.15,17.11,2.57,1.54
CNX 500,20-11-2013,4762.45,4778.05,4709.5,4720.05,-51.7,-1.08,599711558,10325.45,17.76,2.38,1.54
NIFTY Midcap 50,20-11-2013,2136.95,2155.65,2114.55,2122.2,-16.25,-.76,160685811,1429.36,11.78,1.25,1.86
CNX Midcap,20-11-2013,7613.8,7659.5,7555.15,7570.3,-47.85,-.63,162064583,1995.23,13.82,1.61,1.81
CNX Smallcap,20-11-2013,3156.9,3195.35,3148.1,3155.15,-1.05,-.03,176405441,1072.84,31.1,.87,1.99
CNX Nifty Dividend,20-11-2013,-,-,-,80.83,0,-,-,-,-,-,-
CNX Auto,20-11-2013,5245.25,5262.4,5167.45,5179.6,-70.8,-1.35,28615847,737.95,24.27,4.44,1.17
CNX Bank,20-11-2013,11127.35,11156.5,10905.55,10967.15,-220.7,-1.97,34278859,1885.63,12.25,1.89,1.68
CNX Energy,20-11-2013,7823.8,7888.8,7710.25,7746,-90.8,-1.16,27946400,714.14,10.63,1.59,2.1
CNX Finance,20-11-2013,4663.35,4691.5,4580.2,4607.3,-82,-1.75,33066642,1697.92,14.14,2.3,1.61
CNX FMCG,20-11-2013,16976.9,17055.5,16793.9,16823.15,-153.75,-.91,17064192,756.08,35.03,11.28,1.63
CNX IT,20-11-2013,8987.2,9023.65,8902.65,8915.35,-88.55,-.98,10531329,850.06,22.47,6.23,1.16
CNX Media,20-11-2013,1757.1,1769.55,1713.9,1718.75,-40.15,-2.28,5739258,99.58,29.71,4.66,1.09
CNX Metal,20-11-2013,2314.4,2345.6,2306.75,2316.8,2.25,.1,37148655,905.23,15.37,1.22,1.91
CNX MNC,20-11-2013,5891.3,5922.15,5838,5850.95,-41.6,-.71,19693056,439.83,38.8,5.42,1.66
CNX Pharma,20-11-2013,7480.15,7519.85,7388.2,7400.65,-96.45,-1.29,6951668,422.73,46.2,5.8,.68
CNX PSU Bank,20-11-2013,2528.95,2541.6,2466.15,2484.25,-51.2,-2.02,29365363,977.44,6.14,.81,3.68
CNX Realty,20-11-2013,173.85,178.25,172.4,173.65,-.6,-.34,77847194,428.32,26.84,.83,.86
CNX Consumption,20-11-2013,2560.3,2567.05,2520.05,2525.15,-33.55,-1.31,39834626,1679.02,26.67,4.25,1.29
CNX Commodities,20-11-2013,2224.65,2245,2208.45,2215.6,-11.1,-.5,73141679,1836.21,10.98,1.48,2.24
CNX Dividend Opportunities,20-11-2013,1574.2,1582,1558,1562.15,-13.2,-.84,88189786,1626.49,10.16,1.9,3.32
CNX Infrastructure,20-11-2013,2396.15,2410.3,2365.45,2373.15,-27.4,-1.14,100510985,1077.57,16.31,1.8,1.52
CNX PSE,20-11-2013,2551.85,2578.45,2530.75,2540.65,-13.05,-.51,47696361,722.8,7.71,1.53,3.63
CNX Service Sector,20-11-2013,7555.65,7579.1,7445.2,7472.3,-112.3,-1.48,79573141,3422.85,16.06,2.69,1.47
CNX Nifty Shariah,20-11-2013,-,-,-,1394.86,-19.21,-1.36,21124298,1299.75,18.5,3.33,1.28
CNX 500 Shariah,20-11-2013,-,-,-,1464.23,-16.53,-1.12,60947810,2276.1,19.57,3.53,1.25
CNX Low Volatility,20-11-2013,-,-,-,4645.68,-23.8,-.51,48435742,2369.63,18.33,2.73,1.65
CNX Alpha Index,20-11-2013,-,-,-,4686.08,-33.18,-.7,44854115,2053.93,27.53,3.98,.65
CNX High Beta,20-11-2013,-,-,-,1273.75,-14.06,-1.09,295808305,3595.92,14.25,.73,2.34
CNX DEFTY,20-11-2013,-,-,-,3391.39,-62.6,-1.81,-,-,-,-,-
CNX 100 Equal Weight,20-11-2013,-,-,-,7036.87,-73.1,-1.03,236933325,7732.23,12.44,1.83,1.86
LIX 15,20-11-2013,2560.95,2582.85,2530.45,2541.7,-25,-.97,85172602,2612.95,12.42,1.39,1.59
