Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,05-11-2013,6282.15,6304.75,6244.3,6253.15,-64.2,-1.02,181053761,6598.06,18.06,2.97,1.47
CNX Nifty Junior,05-11-2013,12303.55,12395.7,12206.1,12311.65,-55.25,-.45,113021003,2509.55,14.66,2.23,1.44
CNX 100,05-11-2013,6159.7,6181.85,6123.75,6136.25,-57.55,-.93,294074764,9107.61,17.44,2.83,1.47
CNX 200,05-11-2013,3113.25,3126.5,3095.85,3105.9,-23.75,-.76,570321626,11246.26,17.36,2.61,1.49
CNX 500,05-11-2013,4815.85,4836.95,4790.35,4808.2,-31.95,-.66,712156962,12158.38,17.81,2.42,1.51
NIFTY Midcap 50,05-11-2013,2123.25,2173.5,2114.7,2156.2,19.6,.92,210704522,2021.42,10.9,1.27,1.83
CNX Midcap,05-11-2013,7645.75,7771.4,7617.25,7726.25,46,.6,242176897,2924.67,13.66,1.64,1.77
CNX Smallcap,05-11-2013,3157.75,3221.05,3150.35,3189.2,22.45,.71,175692325,993.62,25.37,.87,1.98
CNX Nifty Dividend,05-11-2013,-,-,-,79.53,0,-,-,-,-,-,-
CNX Auto,05-11-2013,5237.3,5288.65,5204.9,5248.05,-10.55,-.2,34888834,796.19,24.74,4.43,1.14
CNX Bank,05-11-2013,11539.75,11736.2,11462.1,11498.9,-115.15,-.99,58827183,2960.25,12.76,1.98,1.6
CNX Energy,05-11-2013,8008.65,8063.55,8002.7,8032.1,-23.6,-.29,37442182,745.47,10.63,1.65,2.03
CNX Finance,05-11-2013,4829.1,4897.2,4811.4,4824.85,-33.05,-.68,45487565,2498.66,14.81,2.4,1.54
CNX FMCG,05-11-2013,17402.65,17429,17016.45,17040.25,-456.2,-2.61,20280021,911.11,37.18,11.49,1.61
CNX IT,05-11-2013,8780.6,8791.1,8705.95,8724.1,-99.4,-1.13,11167513,824.33,22.07,6.14,1.18
CNX Media,05-11-2013,1793.85,1824.25,1787.3,1817.25,17.2,.96,11067216,159.53,31.51,4.92,1.03
CNX Metal,05-11-2013,2312.05,2344.5,2294.65,2325.25,3.05,.13,29008272,581.15,14.59,1.2,1.9
CNX MNC,05-11-2013,6051.7,6065.25,5984.95,5991.75,-87.65,-1.44,27952954,483.28,39.49,5.55,1.62
CNX Pharma,05-11-2013,7533,7543.7,7399,7413.3,-138.75,-1.84,8282236,477.53,53.81,5.81,.68
CNX PSU Bank,05-11-2013,2606.35,2685.6,2576.1,2630.25,11.05,.42,73111151,1685.81,6.35,.85,3.47
CNX Realty,05-11-2013,176.2,180.95,175.95,178.25,.7,.39,62740954,327.67,28.35,.84,.83
CNX Consumption,05-11-2013,2605.8,2610.45,2579.25,2594,-26.5,-1.01,49523869,1926.84,27.37,4.35,1.24
CNX Commodities,05-11-2013,2253.6,2277.3,2239.4,2263.95,.5,.02,76668991,1506.82,10.68,1.51,2.19
CNX Dividend Opportunities,05-11-2013,1609.25,1622.65,1598.4,1611.2,-3.8,-.24,167219440,2481.04,9.86,1.9,3.25
CNX Infrastructure,05-11-2013,2381.75,2402.65,2360.75,2385.5,-18.6,-.77,139253539,1526.03,16.38,1.81,1.51
CNX PSE,05-11-2013,2596.2,2623.6,2577.75,2606.4,-6.4,-.24,69370380,836.8,7.35,1.57,3.53
CNX Service Sector,05-11-2013,7660.15,7719.3,7620.7,7638.75,-67.7,-.88,115957103,4754.17,16.4,2.76,1.44
CNX Nifty Shariah,05-11-2013,-,-,-,1438.7,-15.69,-1.08,24925949,1434.11,19.29,3.42,1.24
CNX 500 Shariah,05-11-2013,-,-,-,1498.29,-13.69,-.91,72818133,2166.47,20.33,3.58,1.22
CNX Low Volatility,05-11-2013,-,-,-,4749.11,-31.01,-.65,54406402,2598.1,17.24,2.79,1.61
CNX Alpha Index,05-11-2013,-,-,-,4726.95,-34.68,-.73,59315782,2364.69,28.52,4.03,.64
CNX High Beta,05-11-2013,-,-,-,1304.85,15.85,1.23,338351284,4630.81,13.89,.75,2.28
CNX DEFTY,05-11-2013,-,-,-,3506.7,-29.32,-.83,-,-,-,-,-
CNX 100 Equal Weight,05-11-2013,-,-,-,7193.97,-13.79,-.19,294074764,9107.61,12.16,1.87,1.82
LIX 15,05-11-2013,2577.25,2609.9,2548.25,2581.6,-9.8,-.38,90653329,2647.86,12.42,1.41,1.56
