Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-11-2018,10614.45,10616.45,10582.3,10598.4,68.4,.65,32194181,1534.08,25.49,3.36,1.25
Nifty Next 50,07-11-2018,27247.2,27284.45,27205.35,27248.2,183.9,.68,16820519,421.63,39.19,3.87,1.01
Nifty 100,07-11-2018,10842.95,10845.5,10812.8,10828.85,70.4,.65,49597981,1961.87,26.73,3.41,1.22
Nifty 200,07-11-2018,5615.35,5616.5,5600.2,5608.75,37.25,.67,101737900,2879.85,28.18,3.27,1.19
Nifty 500,07-11-2018,8938.7,8940.7,8918.05,8933.5,63.2,.71,208239813,3589.71,29.46,3.16,1.16
Nifty Midcap 50,07-11-2018,4780.35,4783.95,4763.85,4773.0,27.55,.58,25803959,540.26,69.42,2.05,1.26
NIFTY Midcap 100,07-11-2018,17403.55,17423,17361.85,17400.2,134.55,.78,52139919,917.98,46.9,2.52,1.02
NIFTY Smallcap 100,07-11-2018,6242.6,6269.05,6233.4,6261.7,69.05,1.12,88461819,528.76,125.46,1.67,.92
Nifty50 Dividend Points,07-11-2018,-,-,-,106.94,0.0,-,-,-,-,-,-
Nifty Auto,07-11-2018,9219.3,9230.9,9188,9219.5,89.05,.98,10834576,371.27,25.92,4.43,1.06
Nifty Bank,07-11-2018,25818.1,25824.4,25698.1,25737.5,139.5,.54,18966564,498.12,54.95,2.92,.49
Nifty Energy,07-11-2018,14217.75,14217.75,14140.45,14169.7,86.9,.62,5403771,223.5,14.36,1.9,1.85
Nifty Financial Services,07-11-2018,10880.25,10885.65,10841.95,10860.8,60.55,.56,10973484,513.22,36.03,3.5,.73
Nifty FMCG,07-11-2018,28759,28795.65,28652.55,28757.85,260.75,.92,2406541,141.28,41.55,10.56,1.26
Nifty IT,07-11-2018,14654.25,14698.95,14645.05,14674.45,97.15,.67,34924680,286.2,20.4,5.05,1.46
Nifty Media,07-11-2018,2472.9,2483.35,2465,2471.45,6.9,.28,2618006,47.21,29.4,3.62,.61
Nifty Metal,07-11-2018,3465.6,3473.45,3456.95,3462.05,23.1,.67,9133640,175.96,15.37,1.47,3.59
Nifty MNC,07-11-2018,13313.5,13370.35,13307.05,13354.65,131.25,.99,7348125,306.96,30.15,4.53,1.94
Nifty Pharma,07-11-2018,9514.35,9524.05,9491.95,9511.6,56.65,.6,2670486,204.08,46.22,4.04,.63
Nifty PSU Bank,07-11-2018,2966.35,2966.35,2940.65,2946.2,4.95,.17,11258231,174.11,,1,.05
Nifty Realty,07-11-2018,227,227.55,226.1,227.0,1.45,.64,4460955,25.1,80.42,1.34,.6
Nifty India Consumption,07-11-2018,4703.9,4704.7,4690.6,4700.1,36.95,.79,6603445,414.93,43.14,5.66,1.07
Nifty Commodities,07-11-2018,3480.15,3482.65,3474.1,3479.55,25.7,.74,14874571,474.28,15.06,1.68,2.78
Nifty Dividend Opportunities 50,07-11-2018,2557.15,2558.7,2552.5,2556.75,19.35,.76,36068506,593.18,15.63,2.77,2.86
Nifty Infrastructure,07-11-2018,3065.95,3065.95,3050.15,3053.25,9.55,.31,22492684,231.01,32.64,2.07,1.58
Nifty PSE,07-11-2018,3436.25,3436.4,3425.75,3429.25,20.1,.59,10826761,149.56,10.6,1.56,4.16
Nifty Services Sector,07-11-2018,14396.65,14404.9,14354.1,14371.7,81.8,.57,20672355,775.66,29.27,3.41,1.03
Nifty50 Shariah,07-11-2018,-,-,-,2337.93,15.97,.69,6346538,283.44,17.93,2.69,1.85
Nifty500 Shariah,07-11-2018,-,-,-,2855.57,22.82,.81,41790945,1096.41,22.77,3.38,1.3
Nifty Low Volatility 50,07-11-2018,-,-,-,9583.04,63.51,.67,11075766,862.21,25.72,3.73,1.47
Nifty Alpha 50,07-11-2018,12242.4,12267.35,12219.15,12256.7,119.55,.98,47268198,994.83,24.45,6.73,.69
Nifty High Beta 50,07-11-2018,-,-,-,1688.35,12.87,.77,64040328,967.09,,1.16,1.32
Nifty100 Equal Weight,07-11-2018,12874.45,12877.65,12847.85,12860.75,79.95,.63,49597981,1961.87,26.93,3.03,1.47
Nifty100 Liquid 15,07-11-2018,3957.2,3957.75,3938.8,3943.6,21.2,.54,18481915,553.51,24.63,1.87,1.73
Nifty CPSE,07-11-2018,2161.85,2162.75,2157.1,2160.15,13.7,.64,7693704,89.65,9.44,1.43,5.21
Nifty50 Value 20,07-11-2018,5143.95,5145.65,5130.2,5136.05,32.8,.64,16937412,724.81,23.69,2.8,1.51
Nifty Midcap Liquid 15,07-11-2018,3959.45,3967.8,3940.65,3951.95,22.3,.57,9008200,221.71,21.72,2.07,1.33
Nifty Shariah 25,07-11-2018,-,-,-,4016.78,31.26,.78,6928687,331.01,22.62,3.34,1.49
India VIX,07-11-2018,18.505,18.505,16.81,17.88,-0.63,-3.39,-,-,-,-,-
Nifty Growth Sectors 15,07-11-2018,6301.3,6306.55,6281.35,6301.65,53.4,.85,3373289,330.18,33.15,6.54,1.15
Nifty50 TR 1x Inverse,07-11-2018,374.5,375.6,374.5,375.05,-2.4,-.64,-,-,-,-,-
Nifty50 TR 2x Leverage,07-11-2018,5552.2,5552.2,5519.6,5535.5,70.0,1.28,-,-,-,-,-
Nifty50 PR 1x Inverse,07-11-2018,421.25,422.5,421.25,421.9,-2.65,-.62,-,-,-,-,-
Nifty50 PR 2x Leverage,07-11-2018,4387.85,4387.85,4362.1,4374.7,55.35,1.28,-,-,-,-,-
NIFTY100 Quality 30,07-11-2018,2507.05,2509.75,2502.15,2506.05,17.4,.7,10393412,602.71,26.52,5.95,1.48
Nifty 50 Futures TR Index,07-11-2018,-,-,-,10518.83,61.19,.59,-,-,-,-,-
Nifty Smallcap 250,07-11-2018,-,-,-,5208.54,57.71,1.12,105748158,679.03,64.28,1.9,.94
NIFTY Quality Low-Volatility 30,07-11-2018,-,-,-,7945.91,56.72,.72,5687029,509.81,29.3,6.7,1.22
NIFTY200 Quality 30,07-11-2018,-,-,-,9160.52,64.86,.71,5938407,465.64,30.29,7.98,1.43
NIFTY LargeMidcap 250,07-11-2018,-,-,-,5595.77,41.59,.75,102491655,2910.68,32.84,3.13,1.1
NIFTY100 ESG,07-11-2018,-,-,-,1986.8,12.88,.65,41727516,1699.91,26.08,3.46,1.06
NIFTY100 Enhanced ESG,07-11-2018,-,-,-,2010.6,13.01,.65,38852337,1579.46,25.43,3.5,1.09
NIFTY Alpha Quality Value Low-Volatility 30,07-11-2018,-,-,-,6845.67,50.67,.75,6414975,507.98,27.06,6.01,1.37
Nifty 50 Arbitrage,07-11-2018,-,-,-,1753.95,1.05,.06,-,-,-,-,-
Nifty Smallcap 50,07-11-2018,-,-,-,3047.41,30.85,1.02,79945514,434.75,,1.44,1.01
Nifty Mahindra Group,07-11-2018,-,-,-,11923.63,139.12,1.18,945303,69.63,19.73,3.39,1.05
Nifty Tata Group 25% Cap,07-11-2018,-,-,-,4593.09,26.13,.57,7469648,243.94,34.1,2.74,.9
Nifty Private Bank,07-11-2018,14595.55,14609.5,14533,14554.2,88.5,.61,24379558,385.2,36.63,3.22,.56
Nifty MidSmallcap 400,07-11-2018,-,-,-,5807.04,53.74,.93,158641832,1627.84,47.89,2.47,.96
Nifty Midcap 150,07-11-2018,-,-,-,6131.41,51.46,.85,52893674,948.81,42.74,2.88,.98
Nifty Aditya Birla Group,07-11-2018,-,-,-,3537.54,19.54,.56,3133522,59.54,125.14,2.01,.39
Nifty 50 Futures Index,07-11-2018,-,-,-,3777.36,21.25,.57,-,-,-,-,-
NIFTY50 Equal Weight,07-11-2018,11910.1,11911.4,11879.65,11889.6,72.95,.62,32194181,1534.08,21.11,2.81,1.68
NIFTY500 Value 50,07-11-2018,-,-,-,4317.33,33.54,.78,40174176,480.02,35.13,.95,3.83
NIFTY SME EMERGE,07-11-2018,-,-,-,1533.39,10.44,.69,-,-,16,2.28,.29
NIFTY Alpha Quality Low-Volatility 30,07-11-2018,-,-,-,9029.39,57.14,.64,5774063,589.68,29.9,6.88,1.17
NIFTY Alpha Low-Volatility 30,07-11-2018,-,-,-,10984.44,76.4,.7,5960564,682.1,26.63,4.48,1.06
Nifty Tata Group,07-11-2018,-,-,-,6342.6,33.01,.52,7807083,254.75,29.34,5.1,1.11
Nifty100 Low Volatility 30,07-11-2018,8230.85,8242.5,8215.45,8236.5,62.8,.77,8257016,725.28,24.63,4.11,1.58
Nifty 8-13 yr G-Sec,07-11-2018,1762.83,1762.83,1762.1,1762.1,0.37,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,07-11-2018,1879.74,1879.74,1878.98,1878.98,0.4,.02,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,07-11-2018,1847.63,1847.63,1846.86,1846.86,0.39,.02,-,-,-,-,-
