Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,03-09-2012,5276.5,5295.8,5243.15,5253.75,-4.75,-.09,110380869,4015.55,17.63,2.86,1.58
CNX Nifty Junior,03-09-2012,9895.85,9948.2,9851.55,9875.05,-17.1,-.17,61241337,1538.34,17.51,2.08,1.51
CNX 100,03-09-2012,5141.55,5161.2,5110.6,5121.05,-5.25,-.1,171622206,5553.89,17.61,2.71,1.57
CNX 200,03-09-2012,2642.65,2653.75,2628.75,2634,-1.6,-.06,331545996,6646.57,17.52,2.51,1.58
S&P CNX 500,03-09-2012,4140,4157.45,4120.8,4128.1,-1.8,-.04,403623788,7258.12,17.84,2.37,1.6
NIFTY Midcap 50,03-09-2012,1995.15,2010.6,1989.4,1993.3,-1,-.05,92927512,977.82,13.16,1.24,2.21
CNX Midcap,03-09-2012,7066.75,7114.45,7065.1,7074.1,8.25,.12,158288061,1250.97,18.73,1.61,1.94
CNX Smallcap,03-09-2012,3166.2,3192.15,3163.4,3169.25,10.85,.34,50110057,444.09,21.07,1.3,1.67
S&P CNX Nifty Dividend,03-09-2012,-,-,-,63.9,0,-,-,-,-,-,-
CNX Auto,03-09-2012,3897.05,3940.5,3887.3,3905.3,16.05,.41,22287979,535.61,19.73,3.84,2.18
CNX Bank,03-09-2012,10030.85,10082.5,9941.5,9963,-27.5,-.28,13618805,1093.24,12.7,2.01,1.5
CNX Energy,03-09-2012,7638.6,7671.15,7573.25,7589.35,-30.85,-.4,19055552,445.46,14.98,1.79,1.62
CNX Finance,03-09-2012,4244.75,4259.95,4208.5,4218.5,-14.75,-.35,25963918,1525.01,15.43,2.51,1.46
CNX FMCG,03-09-2012,13694.95,13730.4,13615.95,13670.4,28.8,.21,14434643,744.16,33.55,12.47,1.39
CNX IT,03-09-2012,6084.2,6142.2,6068.8,6083.2,10.85,.18,8724799,473.5,17.34,4.95,1.83
CNX Media,03-09-2012,1310.35,1320.55,1299.15,1307.1,-3.2,-.24,6768639,48.69,38.87,3.74,1.11
CNX Metal,03-09-2012,2570.1,2582.9,2534.7,2544.05,-10.75,-.42,32695922,807.62,12.2,1.21,1.81
CNX MNC,03-09-2012,5469.5,5488.8,5446.4,5465.65,10.6,.19,20306745,582.5,39.62,4.11,1.25
CNX Pharma,03-09-2012,5652.75,5675.45,5630.35,5644.55,-4.4,-.08,7003766,358.76,53.97,5.15,.81
CNX PSU Bank,03-09-2012,2731.4,2757.45,2723.65,2728.05,8.8,.32,6218234,393,6.1,1.04,2.81
CNX Realty,03-09-2012,199.35,202.1,197.55,198.2,-.8,-.4,27455463,187.12,20.61,.81,.75
CNX Consumption,03-09-2012,1938.1,1948.2,1935.05,1939.7,3.25,.17,41289569,1267.74,22.11,3.35,1.55
CNX Commodities,03-09-2012,2311.95,2321.5,2286.5,2292.35,-11.4,-.49,64750409,1376.66,18.36,1.61,1.77
CNX Dividend Opportunities,03-09-2012,1498.45,1509,1495.95,1498.25,1.85,.12,32587019,771.98,12.52,2.4,2.75
CNX Infrastructure,03-09-2012,2244.6,2253.9,2226.2,2239.4,5.55,.25,88892631,766.2,17.37,1.88,1.3
CNX PSE,03-09-2012,2849.35,2870.35,2832.85,2839.95,-1.6,-.06,21246615,368.39,15.48,2.09,2.55
CNX Service Sector,03-09-2012,6223.15,6255.2,6179.3,6193.95,-14.15,-.23,53845409,2161.47,15.41,2.56,1.57
S&P CNX Nifty Shariah,03-09-2012,-,-,-,1165.99,.87,.08,33245860,1516.03,17.66,3.38,1.63
S&P CNX 500 Shariah,03-09-2012,-,-,-,1248.83,.46,.04,65832773,2266.29,18.69,3.57,1.52
S&P ESG India,03-09-2012,-,-,-,3292.56,.63,.02,-,-,-,-,-
