Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,08-09-2012,5343.65,5366.3,5343.45,5358.7,16.6,.31,11221064,376.34,17.98,2.92,1.54
CNX Nifty Junior,08-09-2012,10057.45,10118.5,10056.85,10107.85,49.95,.5,4853652,129.01,17.92,2.13,1.48
CNX 100,08-09-2012,5209.65,5232.6,5209.65,5226.05,17.65,.34,16074716,505.35,17.97,2.77,1.53
CNX 200,08-09-2012,2678.3,2690.45,2678.3,2687.25,9.55,.36,33481833,677.43,17.88,2.57,1.55
S&P CNX 500,08-09-2012,4196.6,4215.3,4196.6,4210.9,15.15,.36,50298431,799.92,18.2,2.42,1.57
NIFTY Midcap 50,08-09-2012,2033.55,2044.4,2033.55,2042,8.3,.41,9647514,82.59,13.49,1.27,2.15
CNX Midcap,08-09-2012,7202.85,7244.25,7202.85,7239.15,36.05,.5,16662740,151.73,19.17,1.65,1.89
CNX Smallcap,08-09-2012,3248,3268.25,3245.1,3264.15,24.4,.75,9074123,102.43,22.5,1.34,1.62
S&P CNX Nifty Dividend,08-09-2012,-,-,-,65.73,0,-,-,-,-,-,-
CNX Auto,08-09-2012,4004.55,4018.7,4003.05,4014.3,19.45,.49,2084532,54.77,20.28,3.95,2.12
CNX Bank,08-09-2012,10127.6,10162.15,10127.6,10147.05,25.05,.25,1030481,86.61,12.94,2.05,1.47
CNX Energy,08-09-2012,7765.95,7802.95,7765.95,7786.45,19.7,.25,931855,25.59,15.37,1.84,1.58
CNX Finance,08-09-2012,4265.7,4275.6,4265.7,4270.85,9.4,.22,1720924,98.85,15.64,2.54,1.44
CNX FMCG,08-09-2012,13650.3,13718,13650.3,13708,47.25,.35,1038748,68.09,33.64,12.5,1.39
CNX IT,08-09-2012,6325,6365.3,6325,6359.35,16.65,.26,2525895,57.07,18.14,5.17,1.75
CNX Media,08-09-2012,1387.75,1402.1,1386.75,1400.1,12.55,.9,4428948,22.72,41.64,4,1.04
CNX Metal,08-09-2012,2578.2,2605.45,2578.2,2600,24.25,.94,4363361,85.96,12.47,1.23,1.77
CNX MNC,08-09-2012,5564.95,5601.1,5562.15,5595.4,31.1,.56,2276323,52.67,40.56,4.21,1.22
CNX Pharma,08-09-2012,5694.9,5762.7,5693.25,5748.15,67.3,1.18,1136406,60.26,54.96,5.24,.8
CNX PSU Bank,08-09-2012,2777.75,2791.65,2776.55,2787.45,11.15,.4,860954,44.06,6.23,1.06,2.75
CNX Realty,08-09-2012,204.4,205.5,204.05,205.15,.85,.42,2831016,22.62,21.34,.84,.72
CNX Consumption,08-09-2012,1972.15,1979.15,1971.6,1977.45,5.3,.27,3921435,119.52,22.54,3.42,1.52
CNX Commodities,08-09-2012,2333,2346.5,2333,2343.2,10.5,.45,6563172,119.94,18.77,1.65,1.73
CNX Dividend Opportunities,08-09-2012,1519.6,1526.1,1519.6,1524.65,4.45,.29,3378432,60.84,12.74,2.44,2.7
CNX Infrastructure,08-09-2012,2266.65,2270.85,2261.55,2266.55,-1.75,-.08,7264603,72,17.58,1.9,1.29
CNX PSE,08-09-2012,2855.25,2865.2,2855.25,2861.1,-1.6,-.06,2334701,42.21,15.59,2.1,2.53
CNX Service Sector,08-09-2012,6321.35,6341.35,6321.35,6335.25,10.6,.17,3663744,151.02,15.77,2.62,1.53
S&P CNX Nifty Shariah,08-09-2012,-,-,-,1200.86,4.12,.34,3872410,162.66,18.19,3.48,1.58
S&P CNX 500 Shariah,08-09-2012,-,-,-,1281.54,4.84,.38,6963357,236.09,19.18,3.66,1.49
S&P ESG India,08-09-2012,-,-,-,3366.18,13.08,.39,-,-,-,-,-
