Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,10-09-2012,5361.9,5375.45,5349.1,5363.45,4.75,.09,109607506,4183.01,17.99,2.92,1.54
CNX Nifty Junior,10-09-2012,10107.1,10164.45,10084.5,10152.1,44.25,.44,54103043,1289.37,18,2.14,1.47
CNX 100,10-09-2012,5228.65,5241.4,5217.7,5233.35,7.3,.14,163710549,5472.37,18,2.77,1.53
CNX 200,10-09-2012,2688.45,2695.15,2683.35,2690.55,3.3,.12,278993641,6494.07,17.9,2.57,1.55
S&P CNX 500,10-09-2012,4212.6,4224,4205.65,4217.85,6.95,.17,370757497,7320.99,18.23,2.42,1.57
NIFTY Midcap 50,10-09-2012,2042.05,2057.7,2040.55,2046.85,4.85,.24,73711205,850.77,13.52,1.27,2.15
CNX Midcap,10-09-2012,7239.8,7272.5,7232.4,7254.5,15.35,.21,117381733,1229.55,19.21,1.65,1.89
CNX Smallcap,10-09-2012,3267.35,3280.7,3263.35,3268.4,4.25,.13,52349509,590.28,22.47,1.34,1.62
S&P CNX Nifty Dividend,10-09-2012,-,-,-,65.93,0,-,-,-,-,-,-
CNX Auto,10-09-2012,4008.2,4045.35,3997.5,4036.25,21.95,.55,16879614,487.49,20.4,3.97,2.11
CNX Bank,10-09-2012,10153.8,10181.85,10041.25,10069.85,-77.2,-.76,11634153,1007.92,12.84,2.03,1.49
CNX Energy,10-09-2012,7803.7,7825.35,7762.15,7784,-2.45,-.03,16478992,434.36,15.37,1.84,1.58
CNX Finance,10-09-2012,4272.2,4288.75,4252.45,4264.3,-6.55,-.15,21424005,1337.32,15.61,2.54,1.45
CNX FMCG,10-09-2012,13729.1,13753.7,13650.55,13693.5,-14.5,-.11,12434905,562.01,33.6,12.49,1.39
CNX IT,10-09-2012,6355.9,6388.7,6318.5,6361.9,2.55,.04,12949481,695.69,18.15,5.17,1.75
CNX Media,10-09-2012,1400.4,1402.05,1383.9,1387.1,-13,-.93,10881405,59.74,41.25,3.97,1.05
CNX Metal,10-09-2012,2594.7,2631.4,2594.7,2618.75,18.75,.72,31496809,698.4,12.56,1.24,1.76
CNX MNC,10-09-2012,5603.3,5605.7,5568.15,5592.6,-2.8,-.05,15805950,474.37,40.54,4.21,1.22
CNX Pharma,10-09-2012,5760.5,5809.6,5760.5,5799.25,51.1,.89,7370660,441.47,55.45,5.29,.79
CNX PSU Bank,10-09-2012,2785.65,2796.3,2750.8,2757.6,-29.85,-1.07,7581623,496.89,6.16,1.05,2.78
CNX Realty,10-09-2012,205.05,205.7,202.35,203.4,-1.75,-.85,23100276,176.68,21.15,.83,.73
CNX Consumption,10-09-2012,1977.4,1986.6,1975.3,1985.65,8.2,.41,43919084,1140.53,22.63,3.43,1.52
CNX Commodities,10-09-2012,2341.95,2357.8,2339.3,2350.95,7.75,.33,61344696,1258.1,18.83,1.65,1.72
CNX Dividend Opportunities,10-09-2012,1524.25,1529.95,1521.65,1528.55,3.9,.26,29808740,758.67,12.77,2.45,2.69
CNX Infrastructure,10-09-2012,2266.35,2276.6,2258,2272.7,6.15,.27,67369853,759.21,17.63,1.91,1.28
CNX PSE,10-09-2012,2863.8,2878.8,2856.5,2876.25,15.15,.53,23929088,457.03,15.67,2.11,2.51
CNX Service Sector,10-09-2012,6333.75,6355,6312.85,6333.15,-2.1,-.03,48401957,2064.36,15.76,2.62,1.53
S&P CNX Nifty Shariah,10-09-2012,-,-,-,1200.36,-.51,-.04,35798021,1740.18,18.18,3.48,1.59
S&P CNX 500 Shariah,10-09-2012,-,-,-,1283.32,1.79,.14,68404653,2553.33,19.2,3.67,1.48
S&P ESG India,10-09-2012,-,-,-,3372.56,6.38,.19,-,-,-,-,-
