Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,11-09-2012,5336.1,5393.35,5332.1,5390,26.55,.5,112878090,4081.42,18.11,2.94,1.53
CNX Nifty Junior,11-09-2012,10149,10168.6,10116.75,10160.45,8.35,.08,65870634,1358.72,18.01,2.14,1.47
CNX 100,11-09-2012,5210.4,5258.9,5207.55,5256.05,22.7,.43,178748724,5440.14,18.09,2.79,1.52
CNX 200,11-09-2012,2679.9,2703.05,2678.55,2701.7,11.15,.41,321004877,6458.87,17.99,2.58,1.54
S&P CNX 500,11-09-2012,4202.6,4236.25,4201.1,4234.6,16.75,.4,421968029,7339.95,18.33,2.44,1.56
NIFTY Midcap 50,11-09-2012,2045.8,2055.45,2040.05,2054.05,7.2,.35,91404657,798.9,13.56,1.28,2.14
CNX Midcap,11-09-2012,7253.8,7281.75,7244.65,7278.25,23.75,.33,143091126,1265.13,19.28,1.66,1.88
CNX Smallcap,11-09-2012,3269.1,3291.5,3266.9,3289.55,21.15,.65,67734958,597.08,22.83,1.35,1.61
S&P CNX Nifty Dividend,11-09-2012,-,-,-,65.93,0,-,-,-,-,-,-
CNX Auto,11-09-2012,4011.4,4032.9,3997.1,4030,-6.25,-.15,18557656,534.73,20.36,3.96,2.11
CNX Bank,11-09-2012,10020.75,10154.2,10006.5,10135.9,66.05,.66,13466599,1088.6,12.93,2.05,1.48
CNX Energy,11-09-2012,7749.6,7819.75,7749.6,7793.5,9.5,.12,21111142,600.39,15.35,1.84,1.58
CNX Finance,11-09-2012,4241.45,4314.7,4241.4,4309.7,45.4,1.06,23884777,1438.11,15.86,2.58,1.42
CNX FMCG,11-09-2012,13688.1,13769.35,13658.7,13738.7,45.2,.33,9302636,453.85,33.75,12.54,1.38
CNX IT,11-09-2012,6340.05,6431.9,6311.2,6424.65,62.75,.99,18349557,649.52,18.33,5.22,1.74
CNX Media,11-09-2012,1386.2,1387.65,1373.1,1375.45,-11.65,-.84,16658314,96.1,40.9,3.93,1.06
CNX Metal,11-09-2012,2587.25,2587.95,2566.2,2582.4,-36.35,-1.39,33740001,606.45,12.39,1.22,1.78
CNX MNC,11-09-2012,5562.6,5581.35,5549.75,5567.3,-25.3,-.45,25459763,557.9,40.36,4.19,1.23
CNX Pharma,11-09-2012,5806.95,5844.4,5785.75,5801.9,2.65,.05,4482304,265.48,55.48,5.29,.79
CNX PSU Bank,11-09-2012,2740,2776.45,2740,2764.4,6.8,.25,7485896,479.13,6.18,1.05,2.78
CNX Realty,11-09-2012,202.8,205.55,201.7,205.3,1.9,.93,41291574,210.3,21.35,.84,.72
CNX Consumption,11-09-2012,1980.3,1989.45,1975.2,1987.55,1.9,.1,49977616,1091.51,22.67,3.43,1.52
CNX Commodities,11-09-2012,2336.2,2350.3,2334.95,2347,-3.95,-.17,74682034,1427.01,18.87,1.65,1.73
CNX Dividend Opportunities,11-09-2012,1524.8,1534.3,1524.8,1533,4.45,.29,32811995,813.9,12.75,2.44,2.69
CNX Infrastructure,11-09-2012,2258.3,2280.5,2252.05,2278.8,6.1,.27,79596685,767.22,17.69,1.92,1.28
CNX PSE,11-09-2012,2860.2,2891.15,2860.2,2884.65,8.4,.29,26686221,499.36,15.72,2.12,2.51
CNX Service Sector,11-09-2012,6300.8,6398.35,6295.15,6393.05,59.9,.95,61143921,2181.7,15.95,2.65,1.51
S&P CNX Nifty Shariah,11-09-2012,-,-,-,1203.53,3.18,.26,35989801,1649.21,18.21,3.49,1.58
S&P CNX 500 Shariah,11-09-2012,-,-,-,1286.97,3.65,.28,72029473,2488.52,19.25,3.68,1.48
S&P ESG India,11-09-2012,-,-,-,3382.47,9.9,.29,-,-,-,-,-
