Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,26-09-2012,5653.4,5672.8,5638.65,5663.45,-10.45,-.18,170771069,6754.98,19.02,3.09,1.46
CNX Nifty Junior,26-09-2012,10792.9,10851.65,10752.75,10799.8,4.45,.04,94561479,2612.16,19.15,2.26,1.38
CNX 100,26-09-2012,5523.35,5542.3,5508.75,5532.2,-8.4,-.15,265332548,9367.13,19.04,2.93,1.45
CNX 200,26-09-2012,2841.7,2852.9,2835.25,2847.45,-2.25,-.08,575301183,11828.11,18.97,2.72,1.46
S&P CNX 500,26-09-2012,4448.95,4466.8,4440,4458,-2.4,-.05,744944605,13274.03,19.32,2.56,1.48
NIFTY Midcap 50,26-09-2012,2202.55,2222.5,2192.2,2210.9,7.5,.34,181549490,1540.35,14.64,1.38,1.99
CNX Midcap,26-09-2012,7687.3,7741.7,7656.7,7717.1,28.15,.37,300725480,2746.72,20.49,1.76,1.78
CNX Smallcap,26-09-2012,3432.4,3457.4,3414.95,3425.6,-6.4,-.19,128679833,1134.5,24.18,1.43,1.52
S&P CNX Nifty Dividend,26-09-2012,-,-,-,67.24,0,-,-,-,-,-,-
CNX Auto,26-09-2012,4293.5,4327.35,4276.9,4302.65,-15.35,-.36,28985464,737.68,21.74,4.23,1.98
CNX Bank,26-09-2012,11385.7,11441.05,11322.25,11427.25,6.5,.06,21363662,1956.36,14.58,2.3,1.31
CNX Energy,26-09-2012,8047.1,8105.2,8014.2,8076.85,13.9,.17,28150096,779.82,15.91,1.9,1.53
CNX Finance,26-09-2012,4711.95,4724.9,4678.45,4714.7,-15.75,-.33,42524694,2490.93,17.35,2.81,1.3
CNX FMCG,26-09-2012,13671.2,13787.75,13631,13720.9,100.65,.74,26293108,1594.06,33.7,12.52,1.38
CNX IT,26-09-2012,6343.2,6369.4,6316.75,6348.8,-19.15,-.3,19939753,766.11,18.11,5.16,1.76
CNX Media,26-09-2012,1463.9,1491,1461,1467.65,3.75,.26,13783633,118.96,45.88,4.41,.94
CNX Metal,26-09-2012,2770,2789.75,2744,2752.55,-36,-1.29,34983638,804.67,13.2,1.3,1.67
CNX MNC,26-09-2012,5590.85,5666.65,5590.85,5635.2,23.75,.42,23480698,714.76,40.85,4.24,1.21
CNX Pharma,26-09-2012,5511.2,5565.45,5511.2,5541.85,15.25,.28,7146167,418,52.99,5.05,.83
CNX PSU Bank,26-09-2012,3293.5,3336.2,3263.2,3328.4,27.95,.85,14036325,962.32,7.44,1.27,2.31
CNX Realty,26-09-2012,244.1,249.55,241.4,244.9,.3,.12,74632541,673.42,25.48,1,.61
CNX Consumption,26-09-2012,2067.75,2078.25,2062.45,2072.05,-1.1,-.05,91331025,2981.11,23.63,3.58,1.46
CNX Commodities,26-09-2012,2465.9,2482.25,2456.45,2470.65,-3.1,-.13,87009053,1933.56,19.86,1.74,1.64
CNX Dividend Opportunities,26-09-2012,1605.05,1613.65,1600.1,1610.55,3.7,.23,65208656,1601.92,13.4,2.56,2.56
CNX Infrastructure,26-09-2012,2506.25,2510.55,2482.1,2496.95,-20.9,-.83,173269242,1638.57,19.43,2.1,1.17
CNX PSE,26-09-2012,2979.6,2987.15,2962.9,2970.3,-19.45,-.65,51527311,960.12,16.19,2.18,2.43
CNX Service Sector,26-09-2012,6771.95,6783.2,6732.95,6771.9,-26,-.38,90715643,3774.71,16.9,2.8,1.43
S&P CNX Nifty Shariah,26-09-2012,-,-,-,1234.6,.46,.04,51849558,2566.43,18.68,3.58,1.54
S&P CNX 500 Shariah,26-09-2012,-,-,-,1315.14,2.87,.22,111398369,3600.99,19.69,3.76,1.45
S&P ESG India,26-09-2012,-,-,-,3641.64,-10.09,-.28,-,-,-,-,-
