Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,14-11-2020,12823.35,12828.7,12749.45,12780.25,60.3,.47,107868139,5189.38,34.73,3.62,1.24
Nifty Next 50,14-11-2020,29512.1,29541.45,29360.85,29443.15,133.1,.45,29502797,929.65,37.61,3.99,1.22
Nifty 100,14-11-2020,12906.3,12911.4,12833.55,12864.6,60.35,.47,137370936,6119.02,35.08,3.66,1.24
Nifty 200,14-11-2020,6600.25,6603.75,6563.7,6579.6,31.2,.48,523442441,7598.66,38.85,3.46,1.32
Nifty 500,14-11-2020,10470.9,10476.55,10415.95,10440.35,53.15,.51,604089340,8601.92,39.61,3.38,1.34
Nifty Midcap 50,14-11-2020,5143.2,5155.1,5104.25,5124.6,18.9,.37,306916735,1120.44,154.18,1.94,1.85
NIFTY Midcap 100,14-11-2020,18491.25,18532.9,18397.75,18447.65,94.25,.51,386071505,1479.64,286.16,2.4,1.95
NIFTY Smallcap 100,14-11-2020,6093.35,6107.2,6081.95,6089.1,45.6,.75,43932149,553.58,69.68,2.61,1.64
Nifty50 Dividend Points,14-11-2020,-,-,-,79.54,0.0,-,-,-,-,-,-
Nifty Auto,14-11-2020,8375.15,8376.6,8314.15,8344.75,35.85,.43,20583905,785.71,255.58,3.77,1.96
Nifty Bank,14-11-2020,28685.7,28752.45,28431.85,28594.3,128.6,.45,43672347,1154.51,27.34,2.4,.44
Nifty Energy,14-11-2020,16010.6,16066.05,15927.95,16019.6,150.35,.95,44837113,1220.34,15.42,1.42,3.23
Nifty Financial Services,14-11-2020,13879.4,13912.3,13793.55,13840.25,60.5,.44,22754735,1628.75,28.25,3.56,.63
Nifty FMCG,14-11-2020,31430.15,31451.75,31282.85,31336.1,114.0,.37,9896378,364.74,40.13,9.44,1.48
Nifty IT,14-11-2020,21604.4,21618.9,21532.85,21552.75,115.9,.54,3183435,380.43,29.05,7.44,1.94
Nifty Media,14-11-2020,1496.85,1496.85,1482.15,1486.95,6.75,.46,4239651,74.59,,1.91,2.77
Nifty Metal,14-11-2020,2708.15,2712,2679.7,2694.15,13.15,.49,25499235,587.28,13.52,1.21,3.09
Nifty MNC,14-11-2020,14511.4,14513.5,14468.85,14486.75,80.25,.56,255187991,544.4,,7.63,1.11
Nifty Pharma,14-11-2020,11795.25,11804.95,11754.15,11772.45,46.0,.39,4537061,388.59,35.03,4.84,.79
Nifty PSU Bank,14-11-2020,1426.85,1429.5,1411.35,1417.35,5.35,.38,20212454,222.28,,.51,0
Nifty Realty,14-11-2020,244,245.1,242.55,243.7,1.9,.79,10454739,125.25,135.11,1.97,.82
Nifty India Consumption,14-11-2020,5333.75,5333.75,5296.95,5309.55,18.55,.35,17559316,990.83,173.04,6.18,1.27
Nifty Commodities,14-11-2020,3511.05,3514.3,3496,3505.2,22.95,.66,62377474,1905.98,19.92,1.72,2.21
Nifty Dividend Opportunities 50,14-11-2020,2582.95,2583.45,2574.75,2578.8,14.25,.56,94323560,2084.34,17.77,2.37,3.61
Nifty Infrastructure,14-11-2020,3383.3,3385.15,3365.25,3375.55,20.25,.6,61371706,2128.19,43.75,2.12,1.99
Nifty PSE,14-11-2020,2515.2,2533.95,2508.25,2524.65,23.85,.95,61692334,848.77,9.61,1,5.84
Nifty Services Sector,14-11-2020,17882.3,17900.45,17779.8,17826.7,86.4,.49,52526136,2619.25,31.06,3.81,1.11
Nifty50 Shariah,14-11-2020,-,-,-,3053.46,12.6,.41,15769326,803.97,32.16,6.2,2.04
Nifty500 Shariah,14-11-2020,-,-,-,3563.44,16.18,.46,47974116,1753.06,33.67,5.37,1.87
Nifty Low Volatility 50,14-11-2020,-,-,-,12095.86,53.22,.44,41329157,1564.4,28.23,4.03,1.47
Nifty Alpha 50,14-11-2020,18117.85,18127.05,18049.55,18080.0,121.75,.68,264036839,1628.81,,6.72,.52
Nifty High Beta 50,14-11-2020,-,-,-,1299.63,7.98,.62,359817224,3584.71,59.61,1.42,1.74
Nifty100 Equal Weight,14-11-2020,13972.8,13976.35,13900.35,13937.55,71.0,.51,137370936,6119.02,32.92,2.72,1.61
Nifty100 Liquid 15,14-11-2020,3066.9,3072.45,3041.15,3055.0,16.15,.53,45299374,2491.24,38.25,2.23,.97
Nifty CPSE,14-11-2020,1437.8,1439.05,1427.95,1432.05,2.95,.21,28726581,256.65,9.13,.98,6.15
Nifty50 Value 20,14-11-2020,6153,6153.5,6126.55,6135.65,32.3,.53,61840290,1762.19,22.71,3.14,2.77
Nifty Midcap Liquid 15,14-11-2020,4577.3,4587.8,4525.6,4550.05,4.05,.09,11235798,362.18,19.31,2.18,1.56
Nifty Shariah 25,14-11-2020,-,-,-,4748.87,8.47,.18,14886569,700.37,35.25,4.48,1.51
India VIX,14-11-2020,19.7025,19.7025,16.175,19.13,-0.57,-2.91,-,-,-,-,-
Nifty Growth Sectors 15,14-11-2020,6443.6,6450.6,6409.3,6423.25,22.8,.36,17630107,1347.41,30.9,4.86,.99
Nifty50 TR 1x Inverse,14-11-2020,297.2,298.9,297.1,298.2,-1.4,-.47,-,-,-,-,-
Nifty50 TR 2x Leverage,14-11-2020,6824.55,6829.4,6747.95,6779.0,63.15,.94,-,-,-,-,-
Nifty50 PR 1x Inverse,14-11-2020,342.3,344.25,342.15,343.45,-1.6,-.46,-,-,-,-,-
Nifty50 PR 2x Leverage,14-11-2020,5139.1,5142.75,5081.4,5104.8,47.55,.94,-,-,-,-,-
NIFTY100 Quality 30,14-11-2020,2974.6,2976.3,2956.5,2964.75,10.9,.37,23176662,1965.83,32.31,6.95,1.81
Nifty Aditya Birla Group,14-11-2020,-,-,-,3276.25,20.26,.62,257155140,364.43,,2.17,.35
Nifty Tata Group,14-11-2020,-,-,-,8332.22,45.26,.55,35970410,816.81,53.66,6.39,2.94
Nifty Mahindra Group,14-11-2020,-,-,-,10523.67,28.59,.27,1775914,56.3,63.92,2.6,2.36
NIFTY50 Equal Weight,14-11-2020,13073.45,13076.35,12990.4,13030.25,64.8,.5,107868139,5189.38,31.03,2.63,1.8
Nifty Private Bank,14-11-2020,15964.15,16010.15,15827.7,15920.55,74.05,.47,28013504,950.47,30.76,2.82,.53
Nifty 50 Futures TR Index,14-11-2020,-,-,-,13305.17,38.25,.29,-,-,-,-,-
Nifty 50 Arbitrage,14-11-2020,-,-,-,1917.08,2.48,.13,-,-,-,-,-
NIFTY Alpha Quality Low-Volatility 30,14-11-2020,-,-,-,10835.33,33.06,.31,20542234,1553.92,32.69,7.45,1.58
NIFTY Alpha Quality Value Low-Volatility 30,14-11-2020,-,-,-,8198.48,18.55,.23,32463958,1216.85,22.6,4.68,2.21
NIFTY LargeMidcap 250,14-11-2020,-,-,-,6510.41,34.11,.53,526875622,7717.16,54.04,3.07,1.52
NIFTY100 ESG,14-11-2020,-,-,-,2509.61,11.7,.47,103485012,5597.64,39.57,3.99,1.28
Nifty Tata Group 25% Cap,14-11-2020,-,-,-,5554.32,31.67,.57,24229162,752.67,89.31,2.81,2.99
Nifty MidSmallcap 400,14-11-2020,6358.35,6368.9,6334.55,6348.35,43.15,.68,462781873,2457.73,84.59,2.52,1.77
Nifty Midcap 150,14-11-2020,6991.55,7003.1,6957.1,6975.6,40.4,.58,389504686,1598.13,117.93,2.64,1.8
Nifty 50 Futures Index,14-11-2020,-,-,-,4261.79,11.83,.28,-,-,-,-,-
NIFTY Alpha Low-Volatility 30,14-11-2020,12645.95,12654.35,12588.1,12613.35,27.6,.22,21943600,1320.39,33.52,5.16,1.33
NIFTY200 Quality 30,14-11-2020,11021.7,11021.75,10956.55,10982.85,38.55,.35,24642895,1359.64,30.97,6.93,2.16
NIFTY Midcap150 Quality 50,14-11-2020,-,-,-,11650.18,66.42,.57,16058523,393.72,29.16,4.29,1.75
Nifty Financial Services 25/50,14-11-2020,13273.45,13302.2,13179.5,13225.2,53.55,.41,22754735,1628.75,25.06,3.13,.9
NIFTY500 Value 50,14-11-2020,-,-,-,3355.74,27.26,.82,100433749,1544.63,11.29,.84,5.34
NIFTY100 Alpha 30,14-11-2020,-,-,-,8425.98,51.26,.61,22848249,2038.7,80.63,6.02,.74
Nifty Smallcap 50,14-11-2020,3002.25,3007.55,2995.65,3003.9,21.75,.73,13754687,278.91,31.52,2.64,1.67
Nifty100 Low Volatility 30,14-11-2020,10004.05,10006.55,9955.35,9971.9,28.15,.28,34850425,1895.79,27.19,4.29,1.87
Nifty Oil & Gas,14-11-2020,-,-,-,5117.64,60.5,1.2,30418836,1072.13,16.21,1.53,3.59
Nifty Consumer Durables,14-11-2020,-,-,-,16969.54,13.4,.08,1261322,119.23,83.94,10.41,.62
Nifty100 ESG Sector Leaders,14-11-2020,2224.15,2224.4,2211.85,2216.5,9.7,.44,47782846,2948.79,37.96,4.33,1.42
Nifty200 Momentum 30,14-11-2020,12565.9,12569.15,12490.25,12517.0,29.8,.24,12923119,1381.09,59.45,6.2,.76
NIFTY Quality Low-Volatility 30,14-11-2020,-,-,-,9369.0,31.37,.34,18638401,1077.45,32.06,7.26,1.81
Nifty Smallcap 250,14-11-2020,5225.5,5236.55,5219.1,5225.7,47.5,.92,73277187,859.6,51.33,2.27,1.7
NIFTY SME EMERGE,14-11-2020,-,-,-,1558.9,26.6,1.74,-,-,47.55,1.19,.31
NIFTY100 Enhanced ESG,14-11-2020,-,-,-,2530.94,11.74,.47,99512229,5416.12,39.65,4,1.3
Nifty 8-13 yr G-Sec,14-11-2020,2239.78,2239.78,2238.68,2238.68,0.37,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,14-11-2020,2381.41,2381.41,2380.34,2380.34,0.35,.01,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,14-11-2020,2420.51,2420.51,2419.26,2419.26,0.41,.02,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,14-11-2020,2623.81,2623.81,2622.37,2622.37,0.48,.02,-,-,-,-,-
Nifty Composite G-sec Index,14-11-2020,2283.97,2283.97,2282.89,2282.89,0.36,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,14-11-2020,2022.83,2022.83,2021.87,2021.87,0.33,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),14-11-2020,969.88,969.88,969.88,969.88,0.0,0,-,-,-,-,-
Nifty 1D Rate Index,14-11-2020,-,-,-,1917.14,0.14,.01,-,-,-,-,-
