Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,24-01-2013,6046.2,6065.3,6007.85,6019.35,-34.95,-.58,185210189,7884.14,18.6,3.19,1.37
CNX Nifty Junior,24-01-2013,12278.55,12296.9,12054.5,12074.9,-210.85,-1.72,114264079,2047.99,17.15,2.25,1.31
CNX 100,24-01-2013,5961.1,5976.45,5916.65,5923.7,-44.7,-.75,299474268,9932.13,18.37,3.01,1.36
CNX 200,24-01-2013,3076.1,3083.3,3045.15,3049.1,-30.35,-.99,791324542,13454.21,18.21,2.8,1.37
S&P CNX 500,24-01-2013,4809.95,4820.95,4758.25,4763.85,-50.95,-1.06,889680966,14235.39,18.09,2.63,1.39
NIFTY Midcap 50,24-01-2013,2360.4,2360.6,2269.85,2279.1,-83.8,-3.55,414284123,3233.19,14.35,1.39,1.42
CNX Midcap,24-01-2013,8430.05,8434.4,8190,8205.95,-224.05,-2.66,480207139,3691.08,16.87,1.82,1.54
CNX Smallcap,24-01-2013,3706.8,3719.45,3611.3,3618.05,-95.85,-2.58,98992163,667.48,36.3,1.37,1.31
S&P CNX Nifty Dividend,24-01-2013,-,-,-,79.34,0,-,-,-,-,-,-
CNX Auto,24-01-2013,4587.1,4605.2,4524.5,4579.9,-119.7,-2.55,55304787,1479.66,22.03,4.22,1.59
CNX Bank,24-01-2013,12624.45,12662.85,12534.25,12561.4,-73.8,-.58,17182091,1548.47,15.13,2.54,1.18
CNX Energy,24-01-2013,8789.4,8849.8,8607.8,8638.55,-87.7,-1.01,40507624,1166.45,12.89,1.95,1.45
CNX Finance,24-01-2013,5127.05,5140.05,5077.35,5085.6,-48.7,-.95,25297136,1722.8,17.33,2.97,1.22
CNX FMCG,24-01-2013,14785.55,14968.45,14785.55,14910.15,125,.85,22462556,883.08,33.52,11.61,1.34
CNX IT,24-01-2013,6742,6799.2,6732.7,6742.4,16.6,.25,14250450,957.13,18.06,5.43,1.65
CNX Media,24-01-2013,1840.45,1845.4,1776.4,1782.85,-46.8,-2.56,19070526,264.34,40.81,5.37,.88
CNX Metal,24-01-2013,2777.3,2786.1,2724.95,2730.85,-49.95,-1.8,21004614,494.39,11.67,1.17,1.92
CNX MNC,24-01-2013,5521.55,5543.45,5491.25,5498.5,-25.6,-.46,12755117,540.68,32.6,4.67,1.24
CNX Pharma,24-01-2013,5905.7,5913,5847.8,5857.65,-53.15,-.9,5667063,441.19,43.43,5.09,.8
CNX PSU Bank,24-01-2013,3734.8,3741.05,3651.5,3662.05,-74.95,-2.01,18677627,819.46,8.02,1.37,2.11
CNX Realty,24-01-2013,291.2,292.05,274.55,276.1,-14.75,-5.07,272979332,2006.88,29.09,1.09,.47
CNX Consumption,24-01-2013,2331.55,2335.25,2302.15,2306,-26.2,-1.12,83287776,2071.1,25.82,4.06,1.16
CNX Commodities,24-01-2013,2588.95,2601.65,2540,2544.25,-37.55,-1.45,89933345,1912.08,14.54,1.69,1.66
CNX Dividend Opportunities,24-01-2013,1747.45,1754.8,1721.35,1723.85,-19.85,-1.14,98809987,2180.29,12.17,2.36,2.43
CNX Infrastructure,24-01-2013,2628.35,2633.05,2567.75,2595.3,-34.5,-1.31,197472615,2480.28,19.13,2.09,1.12
CNX PSE,24-01-2013,3134.3,3165.4,3066.95,3071.5,-38.6,-1.24,57274659,1118.39,10.15,2.03,2.59
CNX Service Sector,24-01-2013,7403.6,7423.35,7333.65,7343.4,-61.8,-.83,96467435,3554.87,17.18,2.98,1.34
S&P CNX Nifty Shariah,24-01-2013,-,-,-,1293.81,-3.85,-.3,45370500,2688.34,18.75,3.65,1.49
S&P CNX 500 Shariah,24-01-2013,-,-,-,1371.08,-6.44,-.47,85143946,3544.89,19.22,3.76,1.46
S&P ESG India,24-01-2013,-,-,-,3849.43,-60.76,-1.55,-,-,-,-,-
CNX Low Volatility,24-01-2013,-,-,-,4580.31,-42.13,-.91,75179847,3195.72,20.19,3.5,1.45
CNX Alpha Index,24-01-2013,-,-,-,4695.57,-89.8,-1.88,87352557,2850.23,23.86,3.6,.66
CNX High Beta,24-01-2013,-,-,-,1602.93,-79.67,-4.73,572577877,5823.73,22.9,.98,1.15
