Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-08-2013,5428.75,5478.8,5377.8,5471.75,63.3,1.17,251511910,7763.2,15.79,2.71,1.54
CNX Nifty Junior,23-08-2013,10526.15,10624.15,10455.4,10613.05,148.55,1.42,111884593,2482.7,13.02,1.97,1.51
CNX 100,23-08-2013,5315,5363.6,5270.4,5357.35,63.9,1.21,363396503,10245.9,15.3,2.57,1.54
CNX 200,23-08-2013,2682.3,2705.5,2661.6,2702.7,31.45,1.18,510427779,11114.38,15.09,2.35,1.57
CNX 500,23-08-2013,4152.05,4187.7,4124.75,4183.65,47.55,1.15,564174054,11627.54,15.6,2.21,1.6
NIFTY Midcap 50,23-08-2013,1774.35,1786.1,1757.6,1783.45,22.35,1.27,150512599,1484.1,12.66,1.14,1.86
CNX Midcap,23-08-2013,6592.8,6644.35,6566.1,6640.55,80.95,1.23,170668902,1911.36,12.81,1.47,1.81
CNX Smallcap,23-08-2013,2620.35,2662.85,2620.35,2659.75,48.95,1.87,59269406,306.89,39.69,.94,1.88
CNX Nifty Dividend,23-08-2013,-,-,-,63.79,0,-,-,-,-,-,-
CNX Auto,23-08-2013,4302.2,4388.3,4285.95,4355.45,73.7,1.72,23566488,667.4,21.14,4.06,1.6
CNX Bank,23-08-2013,9322.8,9493.85,9215.85,9470.1,201.2,2.17,53547580,2644.26,10.82,1.73,1.84
CNX Energy,23-08-2013,7330.9,7412.1,7248.9,7377.85,93.35,1.28,41403358,834.1,9.97,1.59,1.76
CNX Finance,23-08-2013,4017.4,4075.5,3964.1,4069,70.25,1.76,46434815,2505.36,12.79,2.24,1.65
CNX FMCG,23-08-2013,16115.4,16225.1,15870.6,16176.45,125.65,.78,20013518,937.99,34.54,12.13,1.24
CNX IT,23-08-2013,7786.35,7902.5,7761.35,7893.2,115.7,1.49,16498774,1132.95,20.36,5.63,1.28
CNX Media,23-08-2013,1550.6,1550.6,1528.45,1537.45,-2.2,-.14,10702011,101.67,32.48,4.69,1
CNX Metal,23-08-2013,1935.2,1960.25,1908.2,1944.6,23,1.2,54175524,978.19,10.38,.89,2.64
CNX MNC,23-08-2013,5414.6,5439.5,5343.3,5413.75,32.75,.61,23289990,644.1,30.96,4.75,1.4
CNX Pharma,23-08-2013,6691.45,6723.35,6580.15,6710.2,33.7,.5,12668940,636.61,43.32,5.82,.71
CNX PSU Bank,23-08-2013,2075.6,2103.5,2047.1,2074.5,5.9,.29,20962612,647.66,5.01,.71,4.12
CNX Realty,23-08-2013,158.8,161.5,154.05,155.45,-3.2,-2.02,49535077,305.25,27.95,.69,.88
CNX Consumption,23-08-2013,2287.8,2300.3,2267.3,2296.05,17.35,.76,62175800,2012.82,25.2,4.02,1.17
CNX Commodities,23-08-2013,1962.95,1969.25,1934.85,1966.45,13.6,.7,108628308,2138.54,8.89,1.29,2.21
CNX Dividend Opportunities,23-08-2013,1420.15,1424.8,1406.7,1422.8,10.3,.73,75600587,1435.89,8.36,1.64,3.23
CNX Infrastructure,23-08-2013,1975.35,1978.95,1945.55,1975.95,10.65,.54,161705325,1610.01,13.27,1.59,1.56
CNX PSE,23-08-2013,2336.35,2366.9,2309.95,2358.4,32.55,1.4,69319672,906.31,6.65,1.54,3.38
CNX Service Sector,23-08-2013,6562.6,6628.55,6500.2,6622.85,82.2,1.26,118360480,4678.43,14.65,2.48,1.53
CNX Nifty Shariah,23-08-2013,-,-,-,1276.66,15.44,1.22,40520148,1930.77,17.56,3.13,1.24
CNX 500 Shariah,23-08-2013,-,-,-,1328.83,16.41,1.25,77328125,2686.36,18.37,3.17,1.25
S&P ESG India,23-08-2013,-,-,-,3307.15,47.47,1.46,-,-,-,-,-
CNX Low Volatility,23-08-2013,-,-,-,4352.97,18.4,.42,72262768,3296.18,17.53,3.33,1.56
CNX Alpha Index,23-08-2013,-,-,-,4018.22,60.27,1.52,78304736,2705.87,25.28,3.54,.63
CNX High Beta,23-08-2013,-,-,-,1003.1,9.27,.93,297132074,4217.49,15.01,.55,2.43
CNX DEFTY,23-08-2013,-,-,-,2930.94,66.35,2.32,-,-,-,-,-
CNX 100 Equal Weight,23-08-2013,-,-,-,6117.56,66.88,1.11,363396503,10245.9,11.58,1.73,1.83
LIX 15,23-08-2013,2089.65,2115.25,2073.4,2105.4,31.1,1.5,138181421,2976.28,10.93,1.24,1.66
