Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,06-08-2013,5664.9,5664.9,5521.8,5542.25,-143.15,-2.52,216227972,6424.42,16.51,2.75,1.52
CNX Nifty Junior,06-08-2013,10839.8,10839.8,10611.3,10653.55,-264.15,-2.42,129108113,2269.29,15.87,1.98,1.49
CNX 100,06-08-2013,5535.2,5535.2,5399.25,5419.05,-139.15,-2.5,345336085,8693.71,16.41,2.6,1.52
CNX 200,06-08-2013,2789.05,2789.05,2719.35,2729.5,-71.7,-2.56,559249740,10010.81,16.02,2.38,1.56
CNX 500,06-08-2013,4305.15,4305.15,4199.55,4214.15,-109.2,-2.53,617918538,10395.09,16.19,2.22,1.59
NIFTY Midcap 50,06-08-2013,1748.45,1748.45,1703.15,1712.6,-47.05,-2.67,205184116,1614.19,12.16,1.1,1.93
CNX Midcap,06-08-2013,6679.25,6679.25,6533.7,6557.05,-165.15,-2.46,243543759,2251.57,15.05,1.45,1.84
CNX Smallcap,06-08-2013,2581.8,2581.8,2513.3,2525.25,-69,-2.66,73416089,272.89,29.18,.89,2.01
CNX Nifty Dividend,06-08-2013,-,-,-,60,0,-,-,-,-,-,-
CNX Auto,06-08-2013,4350.65,4366.3,4315.85,4329.75,-39.7,-.91,22681299,610.2,22.1,4.03,1.61
CNX Bank,06-08-2013,10013.6,10013.6,9660.3,9703.1,-391.8,-3.88,37590197,2115.21,11.21,1.78,1.8
CNX Energy,06-08-2013,7499.95,7537.8,7274.4,7338.85,-199.3,-2.64,52848123,808.57,10.5,1.58,1.77
CNX Finance,06-08-2013,4299.75,4299.75,4121.65,4145.8,-178.1,-4.12,47378419,2507.09,13.2,2.28,1.62
CNX FMCG,06-08-2013,17235.85,17251.8,16911.1,16950.4,-312.05,-1.81,14738007,676.07,36.57,12.61,1.18
CNX IT,06-08-2013,7920.95,7933.6,7839.35,7877.15,-39.35,-.5,21982484,1067.88,20.58,5.61,1.28
CNX Media,06-08-2013,1664.75,1665.9,1589,1603.75,-66,-3.95,14176124,136.51,33.88,4.89,.96
CNX Metal,06-08-2013,1666.75,1666.75,1610.45,1628.2,-49.25,-2.94,27227626,456.74,8.37,.74,3.16
CNX MNC,06-08-2013,5451.2,5481.3,5397.95,5412.9,-64.5,-1.18,21483563,358.25,30.57,4.75,1.4
CNX Pharma,06-08-2013,6959.5,6987.95,6894.1,6927.95,-68,-.97,7060541,386.38,44.84,6,.69
CNX PSU Bank,06-08-2013,2231.25,2231.25,2173.25,2183.4,-72.4,-3.21,20720246,697.06,5.22,.75,3.91
CNX Realty,06-08-2013,152.05,152.75,145.95,146.9,-7.1,-4.61,73294351,297.12,20.48,.62,.9
CNX Consumption,06-08-2013,2413.25,2414.2,2344.75,2354.4,-70.5,-2.91,70571709,1923.41,26.27,4.09,1.13
CNX Commodities,06-08-2013,1919.35,1920.5,1852.9,1868.5,-63.5,-3.29,100588943,1637.19,10.71,1.23,2.31
CNX Dividend Opportunities,06-08-2013,1470.85,1470.85,1433.85,1440.3,-38.55,-2.61,83696625,1404.17,9.54,1.65,3.2
CNX Infrastructure,06-08-2013,2053.05,2053.75,1992.5,2010.55,-54.5,-2.64,205403708,1812.29,13.55,1.62,1.53
CNX PSE,06-08-2013,2295.65,2305.95,2236.7,2246.25,-64.85,-2.81,63852878,842.53,7.77,1.47,3.54
CNX Service Sector,06-08-2013,6873.6,6873.6,6667.4,6698.8,-199.9,-2.9,125432562,4399.95,15.02,2.51,1.51
CNX Nifty Shariah,06-08-2013,-,-,-,1307.74,-26.66,-2,49461193,1816.14,16.57,2.71,1.32
CNX 500 Shariah,06-08-2013,-,-,-,1350.61,-28.16,-2.04,106629594,2780.46,17.64,2.79,1.33
S&P ESG India,06-08-2013,-,-,-,3244.48,-83.89,-2.52,-,-,-,-,-
CNX Low Volatility,06-08-2013,-,-,-,4442.7,-96.46,-2.13,62232330,3007.65,17.76,3.4,1.53
CNX Alpha Index,06-08-2013,-,-,-,4024.25,-106.73,-2.58,71425220,2119.29,27.18,3.54,.63
CNX High Beta,06-08-2013,-,-,-,928.64,-38.09,-3.94,304297638,2993.44,13.05,.51,2.63
CNX DEFTY,06-08-2013,-,-,-,3120.78,-118.18,-3.65,-,-,-,-,-
CNX 100 Equal Weight,06-08-2013,-,-,-,6025.75,-159.22,-2.57,345336085,8693.71,13.59,1.71,1.86
LIX 15,06-08-2013,2070.25,2071.5,2035.3,2043.65,-44.9,-2.15,102251856,2128.77,10.84,1.22,1.7
