Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,07-07-2014,7780.4,7792,7755.1,7787.15,35.55,0.46,173926355,8925.04,21.08,3.56,1.26
CNX Nifty Junior,07-07-2014,16966.1,16996.9,16870,16935.05,2.5,0.01,116375259,2991.17,22.5,2.81,1.11
CNX 100,07-07-2014,7746.95,7757.95,7720.65,7750.55,30.25,0.39,290301614,11916.2,21.28,3.42,1.24
CNX 200,07-07-2014,3996.55,4002.25,3983.2,3997.8,15.6,0.39,543801072,14714.13,21.28,3.25,1.23
CNX 500,07-07-2014,6319.8,6329.3,6300.9,6322,24.4,0.39,753882678,17126.43,22.25,3.06,1.22
NIFTY Midcap 50,07-07-2014,3444,3451,3421.55,3436.85,1.2,0.03,201461106,2924.79,19.19,1.85,1.16
CNX Midcap,07-07-2014,11461.45,11479.05,11413.35,11449.1,27.75,0.24,220607018,3532.2,20.28,2.51,1.2
CNX Smallcap,07-07-2014,5532.45,5552.6,5498.8,5505.55,-12.05,-0.22,168749007,1704.39,21.43,1.47,1.31
CNX Nifty Dividend,07-07-2014,-,-,-,53.84,0,-,-,-,-,-,-
CNX Auto,07-07-2014,7194.7,7215.8,7166.15,7201.85,48.65,0.68,34746570,915.84,34.13,6.02,0.9
CNX Bank,07-07-2014,15589.5,15592.8,15349.2,15367.6,-188.55,-1.21,33216870,2719.59,16.96,2.47,1.27
CNX Energy,07-07-2014,10113.35,10122,9995.55,10043.45,-19.1,-0.19,49037330,1273.09,14.16,1.99,1.64
CNX Finance,07-07-2014,6404.95,6411.15,6340.85,6364.35,-24.3,-0.38,69567622,3579.26,18.58,2.95,1.25
CNX FMCG,07-07-2014,17869.3,17931.7,17724.6,17894.9,48.45,0.27,19197827,1152.82,34.26,12.2,1.39
CNX IT,07-07-2014,9922.95,10139.4,9918.5,10126.25,259.3,2.63,18359972,1455.24,21.38,6.3,1.37
CNX Media,07-07-2014,2136.95,2143.8,2111.85,2121.6,-7.4,-0.35,9878813,85.82,42.24,4.54,0.74
CNX Metal,07-07-2014,3395.6,3423.75,3379.5,3392.9,0.75,0.02,32206400,821.92,16.98,1.74,1.45
CNX MNC,07-07-2014,7902.25,7919.4,7868.6,7909.7,23.8,0.3,10855343,507.13,44.24,7.42,0.97
CNX Pharma,07-07-2014,8831.6,8962.1,8778.25,8883.3,86.85,0.99,6733666,555.25,44.26,6.96,0.54
CNX PSU Bank,07-07-2014,3870.45,3881.7,3821.45,3830.95,-33.45,-0.87,24244725,912.74,12.83,1.31,1.91
CNX Realty,07-07-2014,267.7,270.6,266.6,267.35,-0.35,-0.13,61339760,491.16,39.1,1.37,0.7
CNX Consumption,07-07-2014,3006.75,3018.35,2997.4,3013.9,20.4,0.68,83153844,2710.39,30.09,5.04,1.02
CNX Commodities,07-07-2014,3093.9,3101.25,3071.1,3080.05,-4.65,-0.15,85656593,2343.94,17.16,2.03,1.64
CNX Dividend Opportunities,07-07-2014,2113.2,2115.35,2102,2110.25,5.35,0.25,117949701,2408.51,15.24,2.43,2.44
CNX Infrastructure,07-07-2014,3468.65,3488.6,3461.2,3483.8,35.15,1.02,177278396,2749.27,23.37,2.69,1.04
CNX PSE,07-07-2014,3857.7,3859.75,3818.2,3839.2,2.2,0.06,67526727,1391.61,13.03,2.27,2.45
CNX Service Sector,07-07-2014,9454.6,9485.1,9433.6,9475.35,59.6,0.63,164485307,6368.13,18.8,3.23,1.29
CNX Nifty Shariah,07-07-2014,-,-,-,1717.29,14.02,0.82,25638992,2052.22,20.34,3.87,1.06
CNX 500 Shariah,07-07-2014,-,-,-,1887.47,13.06,0.7,78140013,3209.61,22.6,4.24,1.01
CNX Low Volatility,07-07-2014,-,-,-,5959.32,26.67,0.45,72171955,4449.18,24,4.34,1.28
CNX Alpha Index,07-07-2014,-,-,-,6671.64,16,0.24,81910963,3319.34,23.5,4.05,0.65
CNX High Beta,07-07-2014,-,-,-,2095.25,-6.94,-0.33,279524169,5087.62,15.53,1.19,1.4
CNX DEFTY,07-07-2014,-,-,-,4501.18,9.19,0.2,-,-,-,-,-
CNX 100 Equal Weight,07-07-2014,-,-,-,9758.16,21.55,0.22,290301614,11916.2,20.49,2.72,1.3
LIX 15,07-07-2014,3624.1,3636.35,3607.45,3617.65,9.45,0.26,97464156,3269.79,20.54,2.24,0.88
CPSE,07-07-2014,2703.6,2704.7,2677.55,2697.3,6.65,0.25,16725721,722.87,11.88,2.77,2.45
NV 20,07-07-2014,-,-,-,3646.94,19.24,0.53,38790605,3114.64,16.34,2.69,1.68
LIX15 Midcap,07-07-2014,-,-,-,3100.14,0.04,0,83572175,1425.34,14.62,1.81,1.23
CNX Shariah25,07-07-2014,-,-,-,2733.77,19.08,0.7,22716270,1998.89,22.69,5.58,1.09
India VIX,07-07-2014,18.155,19.575,17.5525,19.41,1.25,6.9,-,-,-,-,-
NI15,07-07-2014,4212.9,4263.45,4202.85,4252.65,57.75,1.38,24885253,2624.69,27.01,8.29,1.25
Nifty TR 1X Inverse,07-07-2014,-,-,-,437.85,-1.74,-0.39,-,-,-,-,-
Nifty TR 2X Leverage,07-07-2014,-,-,-,3848.19,32.57,0.85,-,-,-,-,-
GSEC10 NSE Index,07-07-2014,-,-,-,1239.03,-3.38,-0.27,-,-,-,-,-
GSECBM NSE Index,07-07-2014,-,-,-,1193.86,-5.82,-0.49,-,-,-,-,-
