Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,24-07-2014,7796.25,7835.65,7771.65,7830.6,34.85,0.45,117608370,6271.45,20.92,3.57,1.25
CNX Nifty Junior,24-07-2014,16417.35,16510.3,16364.45,16418.75,25.15,0.15,90608653,2621.29,21.76,2.7,1.14
CNX 100,24-07-2014,7722.8,7757.75,7698.8,7751.95,31.2,0.4,208217023,8892.74,21.03,3.41,1.24
CNX 200,24-07-2014,3966.15,3980.2,3952.85,3977.15,12.15,0.31,520381500,12226.73,20.97,3.23,1.23
CNX 500,24-07-2014,6263.9,6283.35,6242.95,6278.95,17.85,0.29,703213796,14482.41,21.89,3.03,1.22
NIFTY Midcap 50,24-07-2014,3201.1,3224.55,3186.35,3201.9,4.7,0.15,201677260,2729.5,18.27,1.71,1.16
CNX Midcap,24-07-2014,10958.2,10994.55,10909.75,10928.5,-21.35,-0.19,239763613,4128.27,19.45,2.38,1.24
CNX Smallcap,24-07-2014,5209.55,5237.15,5175.5,5181.45,-17,-0.33,163546759,1461.98,20.34,1.39,1.3
CNX Nifty Dividend,24-07-2014,-,-,-,63.89,0,-,-,-,-,-,-
CNX Auto,24-07-2014,7032.85,7046.55,6987.05,7031.8,-1.2,-0.02,26155663,759,33.33,5.76,0.92
CNX Bank,24-07-2014,15471.35,15559.1,15410.2,15534.35,71.35,0.46,28219094,2103.29,16.83,2.5,1.25
CNX Energy,24-07-2014,9772.55,9799.3,9707.9,9774.4,-21.75,-0.22,30260506,933.49,13.72,1.94,1.68
CNX Finance,24-07-2014,6384.75,6410.3,6361.15,6401.7,15.95,0.25,36015038,2354.85,18.41,2.98,1.24
CNX FMCG,24-07-2014,18498.35,18633.1,18451,18609.5,126.35,0.68,12683232,397,35.76,12.69,1.34
CNX IT,24-07-2014,10323.8,10422.2,10289.6,10400.15,93.3,0.91,13248477,1081.07,21.13,6.47,1.33
CNX Media,24-07-2014,2077.8,2077.8,2052.55,2060.35,-15.7,-0.76,9265027,147.73,42.16,4.4,0.76
CNX Metal,24-07-2014,3365.75,3426.8,3347.3,3412.55,50.35,1.5,53920739,1306.11,17.08,1.75,1.44
CNX MNC,24-07-2014,7757.85,7798.05,7731.65,7784.95,32.15,0.41,9374606,420.81,43.54,7.3,0.99
CNX Pharma,24-07-2014,8930.3,8949.4,8851.7,8917.4,-8.25,-0.09,4347550,351.01,44.44,6.94,0.54
CNX PSU Bank,24-07-2014,3604.8,3646.15,3585.7,3631.55,39.7,1.11,33960454,1174.36,12.16,1.24,1.96
CNX Realty,24-07-2014,252.95,255.95,250.95,253.65,1.55,0.61,83033406,505.77,37.48,1.3,0.73
CNX Consumption,24-07-2014,2978.55,2988.25,2969.6,2985.75,10.85,0.36,34403519,1304.8,29.87,4.81,1.04
CNX Commodities,24-07-2014,3002.95,3026,2991.5,3017.6,12.65,0.42,85675889,2563.98,16.8,1.99,1.67
CNX Dividend Opportunities,24-07-2014,2033.55,2039.65,2027.5,2036.3,6.95,0.34,98837073,2306.45,14.6,2.3,2.52
CNX Infrastructure,24-07-2014,3304.35,3319.9,3281.2,3299.3,-3.05,-0.09,172415287,1722.44,22.37,2.52,1.08
CNX PSE,24-07-2014,3635.55,3642.5,3618.45,3624.3,0.25,0.01,55102903,992.95,12.3,2.15,2.6
CNX Service Sector,24-07-2014,9521.2,9565.75,9490.8,9556.05,39.35,0.41,79662353,4057.34,18.62,3.25,1.28
CNX Nifty Shariah,24-07-2014,-,-,-,1727.47,10.33,0.6,14691489,1326.95,20.23,3.76,1
CNX 500 Shariah,24-07-2014,-,-,-,1884.17,6.07,0.32,84775827,3205.17,22.57,4.14,0.97
CNX Low Volatility,24-07-2014,-,-,-,5840.45,-8.29,-0.14,49720197,3133.53,22.29,4.33,1.4
CNX Alpha Index,24-07-2014,-,-,-,6621.95,-33.1,-0.5,50248210,1905.18,27.28,3.45,0.68
CNX High Beta,24-07-2014,-,-,-,986.43,4.03,0.41,341163953,5553.36,14.52,1.1,1.47
CNX DEFTY,24-07-2014,-,-,-,4522.03,33.68,0.75,-,-,-,-,-
CNX 100 Equal Weight,24-07-2014,-,-,-,9554.73,26.74,0.28,208217023,8892.74,20.27,2.73,1.31
LIX 15,24-07-2014,3618.8,3652.5,3605.3,3644.5,31.5,0.87,54487938,2470.52,20.6,2.24,0.87
CPSE,24-07-2014,2550.8,2554.4,2530.5,2534.5,-7.05,-0.28,14793312,539.36,11.16,2.6,2.61
NV 20,24-07-2014,-,-,-,3659.05,18.83,0.52,36753456,3045.34,16.05,2.65,1.67
LIX15 Midcap,24-07-2014,-,-,-,2853.79,5.24,0.18,101332944,1285.88,13.47,1.67,1.34
CNX Shariah25,24-07-2014,-,-,-,2725.54,15.52,0.57,19093142,1639.21,22.26,5.33,1.1
India VIX,24-07-2014,14.69,15.1475,12.4375,14.72,0.03,0.2,-,-,-,-,-
NI15,24-07-2014,4296.85,4322.1,4282,4318.3,25.9,0.6,11781881,1270.8,26.93,8.37,1.24
Nifty TR 1X Inverse,24-07-2014,-,-,-,436.21,-1.86,-0.43,-,-,-,-,-
Nifty TR 2X Leverage,24-07-2014,-,-,-,3879.43,33.66,0.88,-,-,-,-,-
GSEC10 NSE Index,24-07-2014,-,-,-,1247.63,0.98,0.08,-,-,-,-,-
GSECBM NSE Index,24-07-2014,-,-,-,1202.21,1.23,0.1,-,-,-,-,-
