Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,03-07-2014,7734.35,7754.65,7706.8,7714.8,-10.35,-0.13,133755275,7320.09,20.93,3.52,1.27
CNX Nifty Junior,03-07-2014,17022.9,17037.05,16837,16891.85,-57.2,-0.34,108850696,3304,22.44,2.8,1.11
CNX 100,03-07-2014,7711.85,7729.5,7678.25,7686.35,-12.7,-0.16,242605971,10624.09,21.14,3.39,1.25
CNX 200,03-07-2014,3977,3985.65,3958.85,3963.85,-5.6,-0.14,636479531,14863.79,21.13,3.23,1.24
CNX 500,03-07-2014,6289.9,6301.7,6260.1,6267.2,-9.7,-0.15,876932476,17229.86,22.09,3.04,1.23
NIFTY Midcap 50,03-07-2014,3452.95,3455.2,3407.55,3418.1,-14.35,-0.42,290945469,3990.68,19.09,1.84,1.17
CNX Midcap,03-07-2014,11398.5,11435.45,11307.05,11359.75,14.1,0.12,332446065,5268.92,20.12,2.49,1.21
CNX Smallcap,03-07-2014,5525.05,5535.75,5457.75,5472.1,-30.4,-0.55,235678915,2188.02,21.3,1.46,1.31
CNX Nifty Dividend,03-07-2014,-,-,-,46.6,0,-,-,-,-,-,-
CNX Auto,03-07-2014,7089.65,7179.05,7069.3,7149.3,48.9,0.69,51413602,1581.21,33.88,5.98,0.91
CNX Bank,03-07-2014,15512.75,15554.7,15431.5,15451.65,-38.7,-0.25,22303318,1728.32,17.05,2.48,1.26
CNX Energy,03-07-2014,10057.3,10061.9,9882.8,9898.7,-126.2,-1.26,37730321,1047.84,13.96,1.96,1.66
CNX Finance,03-07-2014,6358.5,6378.95,6331.05,6339.05,-11.05,-0.17,30303632,2109.69,18.51,2.94,1.26
CNX FMCG,03-07-2014,17740.8,17823.3,17720,17765.55,45.75,0.26,18625284,955.95,34.01,12.11,1.4
CNX IT,03-07-2014,9806,9903.55,9805,9831.35,23.75,0.24,10668482,1084.65,21.01,6.12,1.41
CNX Media,03-07-2014,2140.35,2148.5,2113.05,2118.65,-16.9,-0.79,14289730,149.74,42.18,4.53,0.74
CNX Metal,03-07-2014,3461.55,3482.55,3414.6,3422.6,-21,-0.61,46992042,1166.08,17.13,1.75,1.44
CNX MNC,03-07-2014,7957.9,7963.4,7891.3,7902.1,-30.95,-0.39,14896107,726.01,44.2,7.41,0.97
CNX Pharma,03-07-2014,8668.6,8814.35,8644.4,8749.6,92.95,1.07,11360877,778.98,43.59,6.86,0.55
CNX PSU Bank,03-07-2014,3882.05,3912.45,3849.65,3869.3,-7.2,-0.19,42549340,1293.41,12.96,1.32,1.89
CNX Realty,03-07-2014,269.6,269.6,263.95,264.4,-3.9,-1.45,74562080,523.91,38.67,1.36,0.7
CNX Consumption,03-07-2014,2996.45,2998.15,2979.9,2986.45,-10.15,-0.34,46234079,2315.45,29.82,5,1.03
CNX Commodities,03-07-2014,3125,3125,3081.1,3086.65,-24.2,-0.78,101425536,2702.72,17.19,2.04,1.63
CNX Dividend Opportunities,03-07-2014,2119.85,2120.95,2097.5,2100.9,-18.15,-0.86,139011362,2813.35,15.17,2.42,2.45
CNX Infrastructure,03-07-2014,3474.25,3474.25,3427.3,3433.2,-23.9,-0.69,242854317,2744.86,23.03,2.65,1.06
CNX PSE,03-07-2014,3858.85,3859.4,3804,3810.65,-27.75,-0.72,82818592,1567.99,12.93,2.26,2.47
CNX Service Sector,03-07-2014,9381.25,9418.85,9346.2,9355.8,-13.9,-0.15,85911135,4064.69,18.63,3.19,1.31
CNX Nifty Shariah,03-07-2014,-,-,-,1692.24,-6.79,-0.4,24799523,1876.29,20.17,3.82,1.07
CNX 500 Shariah,03-07-2014,-,-,-,1863.31,-2.92,-0.16,95434074,3404.54,22.42,4.19,1.02
CNX Low Volatility,03-07-2014,-,-,-,5914.82,-15.34,-0.26,54066523,3011.61,23.82,4.3,1.29
CNX Alpha Index,03-07-2014,-,-,-,6630.69,51.51,0.78,78100435,3682.93,23.43,4.02,0.66
CNX High Beta,03-07-2014,-,-,-,2098.42,-16.26,-0.77,374841326,6149.43,15.56,1.19,1.4
CNX DEFTY,03-07-2014,-,-,-,4475.99,12.8,0.29,-,-,-,-,-
CNX 100 Equal Weight,03-07-2014,-,-,-,9716.69,-37.48,-0.38,242605971,10624.09,20.43,2.71,1.3
LIX 15,03-07-2014,3630.05,3646.25,3608.95,3617.5,0.5,0.01,56202177,2913.46,20.78,2.24,0.88
CPSE,03-07-2014,2702.55,2710.05,2674.2,2678.8,-10.65,-0.4,21053641,830.12,11.8,2.75,2.47
NV 20,03-07-2014,-,-,-,3607.51,-15.67,-0.43,40844901,3017.55,16.16,2.66,1.7
LIX15 Midcap,03-07-2014,-,-,-,3083.69,-14.82,-0.48,108549844,1885.08,14.54,1.8,1.24
CNX Shariah25,03-07-2014,-,-,-,2703.61,-5.92,-0.22,26578931,2025.77,22.64,5.51,1.11
India VIX,03-07-2014,17.57,18.2625,17.2325,17.81,0.24,1.34,-,-,-,-,-
NI15,03-07-2014,4168.25,4191.3,4167.65,4177.85,0.1,0,20693253,2197.48,26.53,8.15,1.28
Nifty TR 1X Inverse,03-07-2014,-,-,-,441.92,0.5,0.11,-,-,-,-,-
Nifty TR 2X Leverage,03-07-2014,-,-,-,3774.94,-7.78,-0.21,-,-,-,-,-
GSEC10 NSE Index,03-07-2014,-,-,-,1240.3,0.95,0.08,-,-,-,-,-
GSECBM NSE Index,03-07-2014,-,-,-,1195.58,0.22,0.02,-,-,-,-,-
