Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-07-2014,7794.9,7809.2,7752.9,7795.75,27.9,0.36,122119113,7062.52,20.82,3.56,1.26
CNX Nifty Junior,23-07-2014,16514.5,16545.4,16296.15,16393.6,-67.7,-0.41,90101181,2570.39,21.74,2.69,1.14
CNX 100,23-07-2014,7728.4,7742.25,7678,7720.75,18.95,0.25,212220294,9632.91,20.95,3.4,1.24
CNX 200,23-07-2014,3970.6,3978.55,3941.8,3965,8.15,0.21,533337591,12934.92,20.91,3.22,1.23
CNX 500,23-07-2014,6272.95,6283.6,6226.8,6261.1,9.75,0.16,710698294,14781.87,21.82,3.03,1.23
NIFTY Midcap 50,23-07-2014,3218.2,3226.6,3158.6,3197.2,-8.1,-0.25,238705564,2736.31,18.21,1.71,1.16
CNX Midcap,23-07-2014,11021.15,11048.05,10870.1,10949.85,-45.65,-0.42,273670228,3816.63,19.48,2.39,1.24
CNX Smallcap,23-07-2014,5253.2,5267.3,5159.75,5198.45,-33.95,-0.65,163986585,1454.63,20.41,1.39,1.29
CNX Nifty Dividend,23-07-2014,-,-,-,63.62,0,-,-,-,-,-,-
CNX Auto,23-07-2014,7032.25,7050.45,6960.5,7033,13.6,0.19,33221771,1019.35,33.39,5.76,0.92
CNX Bank,23-07-2014,15513.45,15626.9,15398.7,15463,35.65,0.23,31130839,2564.92,16.75,2.49,1.26
CNX Energy,23-07-2014,9827.95,9840.55,9713.35,9796.15,2.25,0.02,29377775,882.44,13.75,1.94,1.68
CNX Finance,23-07-2014,6413.35,6440.15,6367.85,6385.75,-2.35,-0.04,36563912,2583.06,18.37,2.97,1.25
CNX FMCG,23-07-2014,18493.4,18547.3,18357.05,18483.15,32.25,0.17,13406307,459.94,35.4,12.61,1.35
CNX IT,23-07-2014,10120,10325.5,10120,10306.85,220.2,2.18,19081610,1485.53,20.94,6.42,1.35
CNX Media,23-07-2014,2101.85,2101.95,2065.85,2076.05,-23.2,-1.11,8957826,228.78,42.48,4.44,0.76
CNX Metal,23-07-2014,3386.75,3400.55,3344.55,3362.2,-10.85,-0.32,44276874,1054.53,16.83,1.72,1.46
CNX MNC,23-07-2014,7826.25,7840.05,7737.25,7752.8,-41.2,-0.53,7387228,363.58,43.36,7.27,0.99
CNX Pharma,23-07-2014,8961.5,8968,8871.05,8925.65,5.35,0.06,4217422,344.93,44.48,6.95,0.54
CNX PSU Bank,23-07-2014,3591.55,3646.35,3563.3,3591.85,24.1,0.68,30444098,1160.83,12.03,1.23,1.98
CNX Realty,23-07-2014,253,254.15,248.05,252.1,0.25,0.1,98747671,558.94,37.24,1.29,0.74
CNX Consumption,23-07-2014,2977.7,2979.3,2955.55,2974.9,5.65,0.19,47970174,1734.71,29.77,4.8,1.04
CNX Commodities,23-07-2014,3030.1,3035.55,2988,3004.95,-16.2,-0.54,81296432,2286.64,16.73,1.98,1.68
CNX Dividend Opportunities,23-07-2014,2034.4,2040.85,2018.05,2029.35,3.45,0.17,103026256,2248.06,14.53,2.29,2.53
CNX Infrastructure,23-07-2014,3319.95,3327.1,3282.25,3302.35,-3.1,-0.09,168036699,1922.61,22.39,2.52,1.08
CNX PSE,23-07-2014,3641.6,3653.85,3604.3,3624.05,-5.15,-0.14,59602941,1074.78,12.3,2.15,2.6
CNX Service Sector,23-07-2014,9489.7,9534,9465.9,9516.7,63.5,0.67,94159708,4975.36,18.54,3.24,1.28
CNX Nifty Shariah,23-07-2014,-,-,-,1717.14,6.76,0.4,18692632,1565.47,20.11,3.73,1.01
CNX 500 Shariah,23-07-2014,-,-,-,1878.11,6.1,0.33,78686882,3162.23,22.48,4.13,0.97
CNX Low Volatility,23-07-2014,-,-,-,5848.74,-12.8,-0.22,44825636,3252.13,22.32,4.34,1.4
CNX Alpha Index,23-07-2014,-,-,-,6655.04,-3.42,-0.05,41132853,1675.75,27.41,3.47,0.68
CNX High Beta,23-07-2014,-,-,-,982.4,1.19,0.12,335421585,5539.46,14.46,1.1,1.48
CNX DEFTY,23-07-2014,-,-,-,4488.35,20.01,0.45,-,-,-,-,-
CNX 100 Equal Weight,23-07-2014,-,-,-,9527.99,-15.4,-0.16,212220294,9632.91,20.22,2.72,1.32
LIX 15,23-07-2014,3635.5,3649.45,3586.25,3613,-8.95,-0.25,58659835,2790.39,20.43,2.22,0.87
CPSE,23-07-2014,2563.6,2575,2533.85,2541.55,-12.55,-0.49,16515508,593.19,11.19,2.61,2.6
NV 20,23-07-2014,-,-,-,3640.23,35.89,1,38572759,3725.46,15.97,2.63,1.68
LIX15 Midcap,23-07-2014,-,-,-,2848.55,2.26,0.08,107976329,1206.28,13.44,1.66,1.34
CNX Shariah25,23-07-2014,-,-,-,2710.02,11.03,0.41,19048311,1749.3,22.13,5.3,1.11
India VIX,23-07-2014,14.64,15.095,12.465,14.69,0.05,0.34,-,-,-,-,-
NI15,23-07-2014,4262.4,4296.3,4255.65,4292.4,46.5,1.1,15262973,1802.91,26.77,8.32,1.25
Nifty TR 1X Inverse,23-07-2014,-,-,-,438.07,-1.5,-0.34,-,-,-,-,-
Nifty TR 2X Leverage,23-07-2014,-,-,-,3845.77,27,0.71,-,-,-,-,-
GSEC10 NSE Index,23-07-2014,-,-,-,1246.65,2.4,0.19,-,-,-,-,-
GSECBM NSE Index,23-07-2014,-,-,-,1200.98,2.45,0.2,-,-,-,-,-
