Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,02-07-2014,7683.05,7732.4,7677.3,7725.15,90.45,1.18,136324329,7363.75,20.96,3.53,1.27
CNX Nifty Junior,02-07-2014,16720.9,16968.05,16720.9,16949.05,338.35,2.04,135023565,3908.91,22.49,2.81,1.11
CNX 100,02-07-2014,7647.75,7706.2,7643.75,7699.05,99.75,1.31,271347894,11272.66,21.18,3.4,1.24
CNX 200,02-07-2014,3945.35,3973.1,3943.6,3969.45,49.65,1.27,672481486,15082.65,21.16,3.23,1.24
CNX 500,02-07-2014,6240.1,6282.2,6240.1,6276.9,77,1.24,933160627,17789.53,22.12,3.04,1.23
NIFTY Midcap 50,02-07-2014,3414.5,3436.45,3409.85,3432.45,48,1.42,306013870,3689.58,19.14,1.84,1.16
CNX Midcap,02-07-2014,11249.2,11357.8,11249.2,11345.65,177.65,1.59,352515915,5265.3,20.08,2.49,1.21
CNX Smallcap,02-07-2014,5478.35,5514.5,5478.35,5502.5,74.35,1.37,245603904,2547.67,21.42,1.47,1.31
CNX Nifty Dividend,02-07-2014,-,-,-,42.29,0,-,-,-,-,-,-
CNX Auto,02-07-2014,7019.4,7114.4,6989.1,7100.4,111.2,1.59,46519893,1264.24,33.65,5.93,0.92
CNX Bank,02-07-2014,15464.55,15519.3,15414.85,15490.35,169,1.1,23653021,1828.25,17.09,2.49,1.26
CNX Energy,02-07-2014,9994.35,10044.2,9964.05,10024.9,109,1.1,39435272,1065.31,14.13,1.99,1.64
CNX Finance,02-07-2014,6310.6,6357.25,6302.55,6350.1,93.8,1.5,30413728,2120.11,18.54,2.95,1.25
CNX FMCG,02-07-2014,17569.6,17748.65,17529.75,17719.8,224.9,1.29,16539120,1210.26,33.93,12.08,1.41
CNX IT,02-07-2014,9817.65,9849.5,9769.15,9807.6,4.75,0.05,9147160,872.22,20.96,6.1,1.41
CNX Media,02-07-2014,2148.1,2157.95,2130.7,2135.55,-0.9,-0.04,14891039,162.83,42.51,4.57,0.73
CNX Metal,02-07-2014,3417.2,3452,3417.2,3443.6,65.35,1.93,51308234,1287.53,17.24,1.77,1.43
CNX MNC,02-07-2014,7810.55,7943.6,7786.45,7933.05,183.9,2.37,19288354,971.99,44.39,7.44,0.97
CNX Pharma,02-07-2014,8510.2,8670.95,8510.2,8656.65,159.8,1.88,6347468,452.85,43.13,6.78,0.55
CNX PSU Bank,02-07-2014,3897.5,3925.85,3870.7,3876.5,13,0.34,28711416,1120.57,12.98,1.33,1.89
CNX Realty,02-07-2014,270.4,272.55,267.7,268.3,0.6,0.22,114859466,757.43,39.24,1.38,0.69
CNX Consumption,02-07-2014,2973.3,2999.45,2968.2,2996.6,38.25,1.29,48374738,2509.88,29.92,5.01,1.03
CNX Commodities,02-07-2014,3091.1,3114.05,3087.85,3110.85,48.25,1.58,107686435,2764.29,17.31,2.05,1.62
CNX Dividend Opportunities,02-07-2014,2107.9,2121.1,2107.3,2119.05,26.05,1.24,114867306,2518.12,15.3,2.44,2.43
CNX Infrastructure,02-07-2014,3421.3,3466.1,3419.25,3457.1,66.15,1.95,256259159,3373.14,23.16,2.67,1.05
CNX PSE,02-07-2014,3808.85,3844.55,3808,3838.4,59,1.56,90306149,1599.82,13.03,2.27,2.46
CNX Service Sector,02-07-2014,9326.7,9376,9324.75,9369.7,100.9,1.09,113781066,4509.19,18.65,3.2,1.31
CNX Nifty Shariah,02-07-2014,-,-,-,1699.03,13.43,0.8,23846824,1819.43,20.25,3.83,1.07
CNX 500 Shariah,02-07-2014,-,-,-,1866.23,17.36,0.94,97267319,3596.49,22.46,4.19,1.02
CNX Low Volatility,02-07-2014,-,-,-,5930.16,86.24,1.48,52211913,2960.54,23.88,4.32,1.29
CNX Alpha Index,02-07-2014,-,-,-,6579.18,70.29,1.08,70214515,3218.73,23.29,3.99,0.66
CNX High Beta,02-07-2014,-,-,-,2114.67,17.57,0.84,367624981,5887.46,15.66,1.2,1.39
CNX DEFTY,02-07-2014,-,-,-,4463.18,64.18,1.46,-,-,-,-,-
CNX 100 Equal Weight,02-07-2014,-,-,-,9754.17,145.81,1.52,271347894,11272.66,20.49,2.72,1.3
LIX 15,02-07-2014,3601.2,3624.2,3589.35,3617,45.85,1.28,58423655,3302.87,20.78,2.24,0.88
CPSE,02-07-2014,2669.75,2694.25,2668.95,2689.45,38.2,1.44,20066650,788.7,11.84,2.76,2.46
NV 20,02-07-2014,-,-,-,3623.18,28.39,0.79,40349868,2973.31,16.23,2.67,1.7
LIX15 Midcap,02-07-2014,-,-,-,3098.51,83.78,2.78,163016912,2516.72,14.57,1.81,1.23
CNX Shariah25,02-07-2014,-,-,-,2709.53,24.78,0.92,23861238,1922.18,22.69,5.53,1.1
India VIX,02-07-2014,17.6625,17.79,17.09,17.57,-0.09,-0.52,-,-,-,-,-
NI15,02-07-2014,4145.05,4182,4145.05,4177.75,41.65,1.01,18693462,2124.65,26.53,8.15,1.28
Nifty TR 1X Inverse,02-07-2014,-,-,-,441.41,-5.19,-1.16,-,-,-,-,-
Nifty TR 2X Leverage,02-07-2014,-,-,-,3782.72,86.73,2.35,-,-,-,-,-
GSEC10 NSE Index,02-07-2014,-,-,-,1239.35,4.41,0.36,-,-,-,-,-
GSECBM NSE Index,02-07-2014,-,-,-,1195.36,6.3,0.53,-,-,-,-,-
