Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,10-07-2014,7589.5,7731.05,7479.05,7567.75,-17.25,-0.23,258385778,11431.68,20.48,3.46,1.3
CNX Nifty Junior,10-07-2014,16034.3,16515.2,15703.95,16137.8,102,0.64,185775191,5028.58,21.44,2.67,1.17
CNX 100,10-07-2014,7521.55,7670,7406.95,7510.25,-7.6,-0.1,444160969,16460.26,20.61,3.31,1.28
CNX 200,10-07-2014,3868.15,3948,3806.8,3864.9,-1.7,-0.04,1121314797,22208.79,20.56,3.15,1.27
CNX 500,10-07-2014,6105.95,6233.05,6008.2,6105.2,1.2,0.02,1403789512,24675.88,21.47,2.96,1.26
NIFTY Midcap 50,10-07-2014,3154.6,3279.2,3053.3,3169.65,15.65,0.5,534437238,6054.72,17.7,1.7,1.26
CNX Midcap,10-07-2014,10779.35,11100.35,10543.45,10845.6,65.35,0.61,558158349,7124.28,19.21,2.38,1.26
CNX Smallcap,10-07-2014,5101.35,5312.75,4985.1,5176.05,73.15,1.43,343793713,2979.96,20.15,1.38,1.39
CNX Nifty Dividend,10-07-2014,-,-,-,56.05,0,-,-,-,-,-,-
CNX Auto,10-07-2014,6854.65,7022.3,6754.95,6796.5,-55.5,-0.81,59257688,1253.35,32.21,5.68,0.96
CNX Bank,10-07-2014,14940,15371.05,14621.95,14821.7,-109.4,-0.73,48099687,3586.14,16.32,2.38,1.32
CNX Energy,10-07-2014,9704.7,9927.2,9467.5,9706.3,11.35,0.12,74991919,1800.1,13.69,1.93,1.69
CNX Finance,10-07-2014,6205.1,6384.4,6095.9,6202.4,-0.1,0,111376704,4954.67,18.11,2.88,1.28
CNX FMCG,10-07-2014,17921.35,18212.55,17773.85,18000.2,39.15,0.22,37317949,1389.32,34.46,12.27,1.39
CNX IT,10-07-2014,9906.65,10002.65,9753.1,9816.2,-87.1,-0.88,13338843,1277.31,20.72,6.11,1.41
CNX Media,10-07-2014,2028,2073.75,2018.25,2044.65,7.2,0.35,9172632,124.67,40.7,4.37,0.77
CNX Metal,10-07-2014,3238.75,3356.65,3157.1,3258.4,27.05,0.84,57235549,1370.43,16.31,1.67,1.51
CNX MNC,10-07-2014,7653.35,7791.75,7531.2,7666.4,8.45,0.11,11079004,541.71,42.88,7.19,1
CNX Pharma,10-07-2014,8677.95,8837.7,8578.85,8714.85,-2.3,-0.03,5204895,410.43,43.42,6.83,0.55
CNX PSU Bank,10-07-2014,3630.8,3760.05,3510.6,3591.8,-37.75,-1.04,76400641,2600.95,12.03,1.23,2.04
CNX Realty,10-07-2014,244,268.4,238.8,255.45,11.55,4.74,261476648,1660.82,37.36,1.31,0.73
CNX Consumption,10-07-2014,2919.8,2951.65,2871.45,2904.95,-16.9,-0.58,90479777,3199.13,29,4.86,1.06
CNX Commodities,10-07-2014,2960.05,3041.6,2891.6,2971.65,17.55,0.59,150743101,4011.93,16.55,1.96,1.7
CNX Dividend Opportunities,10-07-2014,2020,2065.05,1975.55,2020.85,0.7,0.03,236160520,5138.97,14.59,2.32,2.55
CNX Infrastructure,10-07-2014,3281.05,3365.9,3167.45,3270.95,8.95,0.27,328321682,4264.68,21.94,2.53,1.11
CNX PSE,10-07-2014,3654.4,3756.3,3542.8,3666.8,23.5,0.65,143409966,2614.3,12.45,2.17,2.57
CNX Service Sector,10-07-2014,9221.75,9399.95,9075,9183.75,-30.5,-0.33,208954531,7587.63,18.21,3.13,1.34
CNX Nifty Shariah,10-07-2014,-,-,-,1657.8,-12.24,-0.73,29521750,2234.39,19.63,3.74,1.09
CNX 500 Shariah,10-07-2014,-,-,-,1818.63,-9.4,-0.51,106950215,3468.8,21.78,4.09,1.04
CNX Low Volatility,10-07-2014,-,-,-,5761.54,-5.83,-0.1,86640650,4367.99,23.2,4.19,1.32
CNX Alpha Index,10-07-2014,-,-,-,6338.37,6.1,0.1,86955936,3258.64,22.33,3.84,0.69
CNX High Beta,10-07-2014,-,-,-,1952.6,30.59,1.59,732651889,10953.04,14.46,1.11,1.5
CNX DEFTY,10-07-2014,-,-,-,4379.51,-20.91,-0.48,-,-,-,-,-
CNX 100 Equal Weight,10-07-2014,-,-,-,9362.12,46.54,0.5,444160969,16460.26,19.64,2.61,1.35
LIX 15,10-07-2014,3479.25,3595.3,3407.05,3481.45,8.2,0.24,123891152,4568.62,19.77,2.16,0.91
CPSE,10-07-2014,2569.6,2653.3,2509.05,2597.4,30.9,1.2,37816052,1481.89,11.44,2.66,2.55
NV 20,10-07-2014,-,-,-,3510.24,-26.6,-0.75,68824364,5170.4,15.73,2.59,1.75
LIX15 Midcap,10-07-2014,-,-,-,2895.49,38.66,1.35,282615736,3069.65,13.66,1.69,1.32
CNX Shariah25,10-07-2014,-,-,-,2638.92,-16.44,-0.62,27417717,2231.92,21.9,5.38,1.13
India VIX,10-07-2014,18.1875,18.1875,15.41,15.97,-2.22,-12.22,-,-,-,-,-
NI15,10-07-2014,4160.45,4203.45,4130.75,4142.6,-26.6,-0.64,38419061,2662.4,26.31,8.08,1.29
Nifty TR 1X Inverse,10-07-2014,-,-,-,450.55,1.13,0.25,-,-,-,-,-
Nifty TR 2X Leverage,10-07-2014,-,-,-,3631.57,-17.46,-0.48,-,-,-,-,-
GSEC10 NSE Index,10-07-2014,-,-,-,1235.78,-1.54,-0.12,-,-,-,-,-
GSECBM NSE Index,10-07-2014,-,-,-,1189.57,-2.55,-0.21,-,-,-,-,-
